NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY		16	-0.34295836	-1.0313926	0.26266417	0.5852739	1.0	2018	tags=31%, list=12%, signal=36%	
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY		28	-0.23726326	-1.0242611	0.28265107	0.58742195	1.0	4438	tags=39%, list=27%, signal=54%	
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE	KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE		16	-0.32113665	-1.0231714	0.36032388	0.5832429	1.0	5239	tags=50%, list=32%, signal=73%	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY		15	-0.35903966	-1.014352	0.26266417	0.5885758	1.0	2522	tags=40%, list=15%, signal=47%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		35	-0.3726791	-1.0138643	0.2942387	0.58324397	1.0	5298	tags=46%, list=32%, signal=67%	
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES		23	-0.24881601	-1.0083858	0.5564202	0.58418435	1.0	2627	tags=17%, list=16%, signal=21%	
KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY		22	-0.2827512	-0.9881006	0.29239765	0.62248087	1.0	1786	tags=18%, list=11%, signal=20%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		34	-0.37335226	-0.98562044	0.2942387	0.62065655	1.0	5298	tags=47%, list=32%, signal=69%	
KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY		17	-0.24677093	-0.9802727	0.35728157	0.6235929	1.0	5126	tags=53%, list=31%, signal=77%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		35	-0.3650408	-0.97469455	0.2942387	0.62238795	1.0	5901	tags=51%, list=36%, signal=80%	
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S		15	-0.32320532	-0.9731576	0.49896908	0.617824	1.0	3937	tags=40%, list=24%, signal=52%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY		18	-0.23416762	-0.9723393	0.35728157	0.61303717	1.0	5126	tags=50%, list=31%, signal=72%	
KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION		21	-0.39253142	-0.9631402	0.57824427	0.6189515	1.0	3486	tags=48%, list=21%, signal=60%	
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		35	-0.35089302	-0.95987165	0.2942387	0.61957806	1.0	5298	tags=46%, list=32%, signal=67%	
KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY		22	-0.29873627	-0.9598196	0.46561885	0.6139625	1.0	2491	tags=18%, list=15%, signal=21%	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY		21	-0.29700595	-0.95088196	0.587242	0.61968094	1.0	2018	tags=33%, list=12%, signal=38%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		39	-0.31749377	-0.91009766	0.38065845	0.6791975	1.0	5298	tags=46%, list=32%, signal=68%	
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY		23	-0.2842418	-0.9073767	0.4886598	0.67697394	1.0	282	tags=9%, list=2%, signal=9%	
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING	KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING		23	-0.19287734	-0.90486306	0.5731225	0.6752407	1.0	3619	tags=30%, list=22%, signal=39%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		39	-0.30138013	-0.88508976	0.38065845	0.70016956	1.0	5298	tags=44%, list=32%, signal=64%	
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		38	-0.30889916	-0.8838987	0.48240167	0.696456	1.0	5298	tags=45%, list=32%, signal=66%	
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION		26	-0.18411793	-0.86819506	0.48387095	0.71141905	1.0	13476	tags=100%, list=82%, signal=543%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		40	-0.2735327	-0.8104452	0.48240167	0.7908813	1.0	5805	tags=48%, list=35%, signal=73%	
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR		25	-0.17755535	-0.8025936	0.56827307	0.79916584	1.0	13584	tags=100%, list=82%, signal=563%	
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING		20	-0.19739236	-0.76422644	0.76706827	0.8476197	1.0	13256	tags=100%, list=80%, signal=507%	
KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING	KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING		17	-0.18820105	-0.74568814	0.7949219	0.8620558	1.0	13407	tags=100%, list=81%, signal=532%	
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION		29	-0.17759845	-0.6955929	0.88114756	0.9106924	1.0	13584	tags=100%, list=82%, signal=563%	
KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE	KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE		19	-0.19130449	-0.6392864	0.8818737	0.9503633	1.0	5554	tags=42%, list=34%, signal=63%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV		17	-0.22421634	-0.6378898	0.8832998	0.9425364	1.0	12813	tags=100%, list=78%, signal=446%	
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV		16	-0.22420274	-0.6156041	0.8832998	0.9498238	1.0	12813	tags=100%, list=78%, signal=446%	
