NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY	15		Rejected!	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RALGDS_SIGNALING_PATHWAY	11		Rejected!	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RASSF1_SIGNALING_PATHWAY	11		Rejected!	
KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY	16	15		
KEGG_MEDICUS_REFERENCE_EGF_JAK_STAT_SIGNALING_PATHWAY	7		Rejected!	
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	44	44		
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_III	11		Rejected!	
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	19	16		
KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_CAMP_SIGNALING_PATHWAY	15		Rejected!	
KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_PI3K_SIGNALING_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY	11		Rejected!	
KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY	15		Rejected!	
KEGG_MEDICUS_REFERENCE_ERK_RSK_SIGNALING	6		Rejected!	
KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	7		Rejected!	
KEGG_MEDICUS_REFERENCE_EXTRINSIC_APOPTOTIC_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY	19	18		
KEGG_MEDICUS_REFERENCE_FAS_JNK_SIGNALING_PATHWAY	7		Rejected!	
KEGG_MEDICUS_REFERENCE_FE_TF_TRANSPORT	7		Rejected!	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY	31	18		
KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY	35	22		
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY	14		Rejected!	
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY	15		Rejected!	
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY	15		Rejected!	
KEGG_MEDICUS_REFERENCE_FSHR_GNAS_PKA_SIGNALING_PATHWAY	16		Rejected!	
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY	14		Rejected!	
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	40	35		
KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY	83	51		
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY	92	58		
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY	89	57		
KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY	28	21		
KEGG_MEDICUS_REFERENCE_GH_JAK_STAT_SIGNALING_PATHWAY	7		Rejected!	
KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER	18	17		
KEGG_MEDICUS_REFERENCE_GLUCONEOGENESIS	5		Rejected!	
KEGG_MEDICUS_REFERENCE_GLUTATHIONE_BIOSYNTHESIS	11		Rejected!	
KEGG_MEDICUS_REFERENCE_GLYCOGEN_BIOSYNTHESIS	6		Rejected!	
KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION	9		Rejected!	
KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION_AMYLASE_	9		Rejected!	
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	25	18		
KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	5		Rejected!	
KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY	21	17		
KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY	32	19		
KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY	50	20		
KEGG_MEDICUS_REFERENCE_GPI_ANCHOR_BIOSYNTHESIS	24	23		
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	14		Rejected!	
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_HH_LIGAND_SECRETION	6		Rejected!	
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	9		Rejected!	
KEGG_MEDICUS_REFERENCE_HEME_BIOSYNTHESIS	9		Rejected!	
KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS	11		Rejected!	
KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_DEGRADATION	7		Rejected!	
KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY	15		Rejected!	
KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION	33	31		
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR	16	15		
KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY	17		Rejected!	
KEGG_MEDICUS_REFERENCE_HYDROLYSIS_OF_SPHINGOMYELIN	8		Rejected!	
KEGG_MEDICUS_REFERENCE_ICOSLG_ICOS_PI3K_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	31	15		
KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY	11		Rejected!	
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	13		Rejected!	
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY	16	15		
KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY	14		Rejected!	
KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS	7		Rejected!	
KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	13		Rejected!	
KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY	19	16		
KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	17	16		
KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	23		Rejected!	
KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	27	20		
KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I	6		Rejected!	
KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY	13		Rejected!	
KEGG_MEDICUS_REFERENCE_IRE1A_JNK_SIGNALING_PATHWAY	7		Rejected!	
KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION	10		Rejected!	
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY	26	19		
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY	30	23		
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY	23	16		
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	23	15		
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY	28	21		
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	30	23		
KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY	24	17		
KEGG_MEDICUS_REFERENCE_KERATAN_SULFATE_DEGRADATION	5		Rejected!	
KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	23	19		
KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT	20	16		
KEGG_MEDICUS_REFERENCE_KISS1_KISS1R_PLCB_PKC_SIGNALING_PATHWAY	11		Rejected!	
KEGG_MEDICUS_REFERENCE_KITLG_KIT_PI3K_SIGNALING_PATHWAY	11		Rejected!	
KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY	15		Rejected!	
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_FIBRINOGEN_TO_FIBRIN	10		Rejected!	
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_PROTHROMBIN_TO_THROMBIN	8		Rejected!	
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION	11		Rejected!	
KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION	15	15		
KEGG_MEDICUS_REFERENCE_LEUCINE_DEGRADATION	7		Rejected!	
KEGG_MEDICUS_REFERENCE_LEWIS_X_ANTIGEN_BIOSYNTHESIS	5		Rejected!	
KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY	16		Rejected!	
KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	11		Rejected!	
KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER	17	16		
KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	23	15		
KEGG_MEDICUS_REFERENCE_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY	13		Rejected!	
KEGG_MEDICUS_REFERENCE_LPA_GNAQ_11_RHOA_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_LYSOSOMAL_CA2_RELEASE	10		Rejected!	
KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY	20	17		
KEGG_MEDICUS_REFERENCE_MAGI_PTEN_SIGNALING_PATHWAY	6		Rejected!	
KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_FKTN_TO_LARGE	6		Rejected!	
KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_POMT_TO_POMK	5		Rejected!	
KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY	24		Rejected!	
KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00066	13		Rejected!	
KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00536	11		Rejected!	
KEGG_MEDICUS_REFERENCE_MEMBRANE_INITIATED_PROGESTERONE_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	10		Rejected!	
KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	12		Rejected!	
KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY	13		Rejected!	
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	22	19		
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION	23	19		
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS	20	16		
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	28	24		
KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY	21	17		
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	26	25		
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS	62	61		
KEGG_MEDICUS_REFERENCE_MLK_JNK_SIGNALING_PATHWAY	12		Rejected!	
KEGG_MEDICUS_REFERENCE_MODIFYING_OF_CONDENSIN_II_SUBUNITS	6		Rejected!	
KEGG_MEDICUS_REFERENCE_MYOSTATIN_SIGNALING_PATHWAY	8		Rejected!	
KEGG_MEDICUS_REFERENCE_NAD_BIOSYNTHESIS	12		Rejected!	
KEGG_MEDICUS_REFERENCE_NLRP3_INFLAMMASOME_SIGNALING_PATHWAY	6		Rejected!	
KEGG_MEDICUS_REFERENCE_NODAL_SIGNALING_PATHWAY	8		Rejected!	
KEGG_MEDICUS_REFERENCE_NOD_NFKB_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_NON_CANONICAL_INFLAMMASOME_SIGNALING_PATHWAY	7		Rejected!	
KEGG_MEDICUS_REFERENCE_NON_HOMOLOGOUS_END_JOINING	13		Rejected!	
KEGG_MEDICUS_REFERENCE_NOTCH_LIGAND_UBIQUITYLATION	9		Rejected!	
KEGG_MEDICUS_REFERENCE_NOTCH_MESP2_SIGNALING	6		Rejected!	
KEGG_MEDICUS_REFERENCE_NOTCH_PROTEOLYTIC_ACTIVATION	11		Rejected!	
KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY	13		Rejected!	
KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY	11		Rejected!	
KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA	30	30		
KEGG_MEDICUS_REFERENCE_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY	11		Rejected!	
KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS	16	15		
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG6_TO_OST	11		Rejected!	
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG7_TO_ALG11	6		Rejected!	
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	9		Rejected!	
KEGG_MEDICUS_REFERENCE_OKAZAKI_FRAGMENT_MATURATION	11		Rejected!	
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE	17	16		
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE	19	18		
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	30	29		
KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S	10		Rejected!	
KEGG_MEDICUS_REFERENCE_P27_CELL_CYCLE_G1_S	14		Rejected!	
KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	15		Rejected!	
KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY	8		Rejected!	
KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY	16	15		
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY	13		Rejected!	
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY	17	15		
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY	17	17		
KEGG_MEDICUS_REFERENCE_PDL_PD1_SHP_PI3K_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	17	16		
KEGG_MEDICUS_REFERENCE_PKA_HOLOENZYME	7		Rejected!	
KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY	7		Rejected!	
KEGG_MEDICUS_REFERENCE_PLASMIN_MEDIATED_ACTIVATION_OF_LATENT_TGF_BETA	8		Rejected!	
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	19	18		
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	27	26		
KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	29	24		
KEGG_MEDICUS_REFERENCE_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH	22	18		
KEGG_MEDICUS_REFERENCE_PTH_PTH1R_PKA_SIGNALING_PATHWAY	15		Rejected!	
KEGG_MEDICUS_REFERENCE_PURINE_SALVAGE_PATHWAY_ADENINE_TO_AMP	11		Rejected!	
KEGG_MEDICUS_REFERENCE_PURINE_SALVAGE_PATHWAY_HYPOXANTHINE_GUANINE_TO_IMP_GMP	11		Rejected!	
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT	43	38		
KEGG_MEDICUS_REFERENCE_RAC_CDC42_PAK_ERK_SIGNALING_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_RAD51_DSDNA_DESTABILIZATION	11		Rejected!	
KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC	10		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_CFHR	6		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_MAC_INHIBITION	9		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_C1INH	6		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_PAI	6		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_MRAS_SHOC2_PP1_HOLOPHOSPHATASE	8		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PATHWAY_ADAPTOR_PROTEINS	10		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP	20	15		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RASGAP	8		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RAS_UBIQUITINATION_BY_CUL3_COMPLEX	6		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_SPRED_AND_NF1	6		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL	25	20		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_SERCA	8		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_TNF_NFKB_SIGNALING_PATHWAY_LUBAC_MEDIATED_LINEAR_UBIQUITINATION	6		Rejected!	
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	15		Rejected!	
KEGG_MEDICUS_REFERENCE_RENIN_ANGIOTENSIN_SIGNALING_PATHWAY	5		Rejected!	
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT	43	31		
KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY	24		Rejected!	
KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY	22		Rejected!	
KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	55	32		
KEGG_MEDICUS_REFERENCE_SEROTONIN_METABOLISM	5		Rejected!	
KEGG_MEDICUS_REFERENCE_SIALYL_LEWIS_X_ANTIGEN_BIOSYNTHESIS	6		Rejected!	
KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING	21		Rejected!	
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	21	20		
KEGG_MEDICUS_REFERENCE_STEROID_HORMONE_BIOSYNTHESIS_PROGESTERONE_TO_CORTISOL_CORTISONE	5		Rejected!	
KEGG_MEDICUS_REFERENCE_STRAD_STK11_TSC_SIGNALING_PATHWAY	8		Rejected!	
KEGG_MEDICUS_REFERENCE_TAC3_TACR3_PLC_PKC_SIGNALING_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_TBK1_MEDIATED_AUTOPHAGOSOME_FORMATION	10		Rejected!	
KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY	19		Rejected!	
KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION	19	19		
KEGG_MEDICUS_REFERENCE_TESTOSTERONE_BIOSYNTHESIS	11		Rejected!	
KEGG_MEDICUS_REFERENCE_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES	10		Rejected!	
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PLCG_PKC_SIGNALING_PATHWAY	8		Rejected!	
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY	15		Rejected!	
KEGG_MEDICUS_REFERENCE_TGF_BETA_SIGNALING_PATHWAY	8		Rejected!	
KEGG_MEDICUS_REFERENCE_THYROID_HORMONE_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	37	23		
KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY	20	15		
KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY	26	23		
KEGG_MEDICUS_REFERENCE_TLR3_IRF3_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY	19		Rejected!	
KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_TLR4_IRF3_7_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY	17		Rejected!	
KEGG_MEDICUS_REFERENCE_TLR7_8_9_IRF5_SIGNALING_PATHWAY	22		Rejected!	
KEGG_MEDICUS_REFERENCE_TLR7_9_IRF7_SIGNALING_PATHWAY	20		Rejected!	
KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY	16		Rejected!	
KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY	16	15		
KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY	24	22		
KEGG_MEDICUS_REFERENCE_TNF_RIPK1_3_SIGNALING_PATHWAY	7		Rejected!	
KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	16	16		
KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27	15		Rejected!	
KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER	31	30		
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	81	80		
KEGG_MEDICUS_REFERENCE_TRANSPORT_OF_CALCIUM	5		Rejected!	
KEGG_MEDICUS_REFERENCE_TRAPPI_RAB1_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_REFERENCE_TRH_TRHR_PLCB_PKC_SIGNALING_PATHWAY	12		Rejected!	
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	11		Rejected!	
KEGG_MEDICUS_REFERENCE_TSH_DUOX2_TG_SIGNALING_PATHWAY	12		Rejected!	
KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY	29	22		
KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	21		Rejected!	
KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	23		Rejected!	
KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	24		Rejected!	
KEGG_MEDICUS_REFERENCE_TYROSINE_DEGRADATION	5		Rejected!	
KEGG_MEDICUS_REFERENCE_UREA_CYCLE	6		Rejected!	
KEGG_MEDICUS_REFERENCE_VALINE_DEGRADATION	8		Rejected!	
KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	23	19		
KEGG_MEDICUS_REFERENCE_V_D_J_RECOMBINATION	12		Rejected!	
KEGG_MEDICUS_REFERENCE_WEE1_CELL_CYCLE_G2_M	7		Rejected!	
KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY	16		Rejected!	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO	19		Rejected!	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_SOST_LRP4	14		Rejected!	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION	19		Rejected!	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	28		Rejected!	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	46	34		
KEGG_MEDICUS_VARIANT_AMPLIFIED_CCND1_TO_CELL_CYCLE_G1_S	6		Rejected!	
KEGG_MEDICUS_VARIANT_AMPLIFIED_CCNE_TO_CELL_CYCLE_G1_S	6		Rejected!	
KEGG_MEDICUS_VARIANT_AMPLIFIED_CDK4_TO_CELL_CYCLE_G1_S	8		Rejected!	
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PI3K_SIGNALING_PATHWAY	8		Rejected!	
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY	14		Rejected!	
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY	14		Rejected!	
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_PI3K_SIGNALING_PATHWAY	9		Rejected!	
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY	15	15		
KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_CYCLE_G1_S	12		Rejected!	
KEGG_MEDICUS_VARIANT_AMPLIFIED_MET_TO_PI3K_SIGNALING_PATHWAY	9		Rejected!	
