SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
CTD-2224J9.4	-0.356214096	0.093903705	-0.349301816	0.02870373	-0.352524458	0.075680772
CTD-2224J9.8	-0.750329506	2.53E-10	-0.743185738	7.19E-11	-0.741590303	1.59E-05
CTD-2227E11.1	-0.385708766	0.088834038	-0.378298476	0.037567584	-0.386287215	0.10205068
CTD-2228K2.1	-0.724314072	0.336256773	-0.723113272	0.129323649	-0.82204942	0.23352735
CTD-2228K2.7	0.197680336	0.074055176	0.204790022	0.022871127	0.203648995	0.096827531
CTD-2231E14.2	0.395274045	0.249492104	0.39839254	0.035830436	0.37061145	0.143930332
CTD-2231E14.8	-0.027751852	0.957605603	-0.023060541	0.951624564	-0.062831531	0.89469737
CTD-2240J17.4	0.290308719	0.838346879	0.280236678	0.705149592	0.493870164	0.677819091
CTD-2245E15.3	-0.339673418	0.01301595	-0.332933901	0.004457306	-0.343075082	0.022698454
CTD-2245F17.3	-0.119851794	0.217708699	-0.113055392	0.133646259	-0.114315003	0.249467623
CTD-2248H3.1	0.533480996	0.474883231	0.536632255	0.20603213	0.568966765	0.416305312
CTD-2256P15.2	0.140460487	0.627159375	0.147578151	0.414067895	0.148717006	0.582286682
CTD-2256P15.4	0.082193701	0.867864002	0.087973124	0.720622317	0.094007556	0.832948562
CTD-2260A17.1	-0.26302243	0.780938728	-0.261365873	0.513731688	-0.377830887	0.585812962
CTD-2260A17.2	0.71233631	0.102509958	0.722162327	0.012219505	0.754577715	0.076508888
CTD-2260A17.3	0.025688699	0.971847372	0.029744608	0.962169972	-0.035969251	0.95223104
CTD-2265O21.3	-0.35925304	0.030590838	-0.352469854	0.009823629	-0.353302958	0.037402013
CTD-2265O21.7	1.438243352	0.150159252	1.418632931	0.037873469	1.398152022	0.174805063
CTD-2267D19.3	0.089798845	0.382530782	0.096544752	0.183321946	0.095106316	0.319580582
CTD-2270L9.4	0.503124406	0.028595721	0.507796821	0.004430033	0.518582717	0.028220162
CTD-2270N23.1	-0.151323056	0.493496713	-0.144136364	0.321762104	-0.136861202	0.516826565
CTD-2270P14.1	0.66828797	0.000877471	0.67461471	0.000279914	0.67936505	0.009216448
CTD-2270P14.5	0.302174827	0.599382482	0.308409412	0.289655839	0.290168557	0.533115436
CTD-2278I10.4	0.822284624	0.327722395	0.830708484	0.088117298	0.868204764	0.223869578
CTD-2278I10.6	-0.017785172	0.840143362	-0.011125686	0.821633252	-0.010650493	0.895750295
CTD-2286N8.2	-0.500787543	0.491990731	-0.49411796	0.26391498	-0.447593401	0.51838932
CTD-2287O16.1	0.050347478	0.74412541	0.056831951	0.531932867	0.064045578	0.668431969
CTD-2287O16.5	-0.164090901	0.752870326	-0.161263284	0.597400649	-0.172713578	0.716220313
CTD-2292M16.7	-0.025798751	0.972497443	-0.022612255	0.974044867	-0.234023276	0.703152236
CTD-2292M16.8	0.329261381	0.086122142	0.33604936	0.026714165	0.340038931	0.089624729
CTD-2292P10.4	0.674264551	0.498855779	0.672832205	0.26852893	0.543623302	0.591223438
CTD-2302E22.2	-0.059066012	0.916405579	-0.053967959	0.885098688	-0.093676321	0.856292051
CTD-2302E22.5	-0.418030364	0.605037416	-0.408365258	0.379710709	-0.479767323	0.55775614
CTD-2302E22.6	0.007168919	0.987352614	0.016262669	0.979629177	0.030082158	0.941765285
CTD-2303H24.2	0.053411743	0.694306282	0.059997925	0.479220462	0.059950956	0.639275313
CTD-2310F14.1	-0.820541918	0.36192047	-0.795895125	0.126649769	-0.841028805	0.305410478
CTD-2311B13.1	0.037113198	0.962508026	0.04781841	0.921830459	-0.016262245	0.983999957
CTD-2311B13.10	-0.704081248	0.326779362	-0.698708745	0.105615804	-0.586059222	0.361270144
CTD-2311B13.2	0.174440051	0.878001323	0.17662292	0.73941595	0.202829948	0.821726054
CTD-2311M21.2	-0.58467118	7.60E-11	-0.577821105	1.15E-11	-0.574355483	4.54E-05
CTD-2311M21.3	-0.06347412	0.552401003	-0.056828494	0.429771182	-0.056235128	0.589713258
CTD-2313J17.5	-0.458420779	0.3711772	-0.450491822	0.160945948	-0.400145121	0.40549862
CTD-2314B22.1	0.51836734	0.41684796	0.521317697	0.159365689	0.585962022	0.280360331
CTD-2314B22.2	0.157586798	0.669552479	0.163100942	0.448174218	0.171970006	0.610172515
CTD-2315E11.1	-0.515730621	0.55678321	-0.501859219	0.29645431	-0.555092713	0.414924882
CTD-2318O12.1	-0.370353783	0.653457685	-0.364155904	0.472902113	-0.411264625	0.638367929
CTD-2319I12.10	0.239694504	0.816142001	0.256689691	0.609143963	0.327851705	0.70601392
CTD-2319I12.4	0.017118029	0.977282891	0.025637556	0.955679563	-0.004250761	0.994430826
CTD-2323K18.1	-0.161129456	0.282558148	-0.154663276	0.161066437	-0.153517716	0.293310055
CTD-2325M2.1	0.37238559	0.573995583	0.378690659	0.274017106	0.384326303	0.437987843
CTD-2325P2.3	-0.331607495	0.153011799	-0.323493757	0.050841364	-0.307045755	0.151285157
CTD-2325P2.4	-0.09944754	0.778349416	-0.0920726	0.628255487	-0.084155647	0.784177512
CTD-2336O2.1	0.045539271	0.911351768	0.050813672	0.816730066	0.057389767	0.87841521
CTD-2342J14.6	-0.216514257	0.616793742	-0.212500229	0.382126087	-0.235977236	0.489267903
CTD-2349B8.1	-0.102303026	0.23425765	-0.095513885	0.145039348	-0.092316353	0.265788528
CTD-2349P21.12	-0.489696817	0.588303533	-0.47984152	0.300117705	-0.469048074	0.488965598
CTD-2349P21.3	-0.219976631	0.83475292	-0.21058814	0.732821892	-0.367132873	0.661400521
CTD-2349P21.9	0.361692496	0.440489391	0.365001668	0.181247749	0.393560887	0.345951808
CTD-2350C19.2	0.570172431	0.337739579	0.568477347	0.086533186	0.573174209	0.247720373
CTD-2366F13.1	0.168032791	0.498285038	0.175341615	0.291733183	0.179554272	0.444361237
CTD-2368P22.1	-0.052410063	0.814882467	-0.045928387	0.72465644	-0.051290963	0.814158145
CTD-2369P2.10	0.101882882	0.528090368	0.108637883	0.319870243	0.111102732	0.468395807
CTD-2369P2.12	-0.030713129	0.799086312	-0.024323443	0.71300168	-0.024346572	0.830408681
CTD-2369P2.5	0.196840114	0.822679793	0.203241963	0.643674992	0.282048238	0.69039535
CTD-2369P2.8	0.26741278	0.783596099	0.271683619	0.556553102	0.141275185	0.873586156
CTD-2371O3.3	-0.052299726	0.850865432	-0.045220415	0.766924188	-0.049545362	0.840070169
CTD-2373N4.3	-0.392631875	0.005590212	-0.385437298	0.002236278	-0.378590295	0.01816645
CTD-2374C24.1	0.638467208	0.290502675	0.638251716	0.096613396	0.8225799	0.195611639
CTD-2376I4.1	0.134212447	0.857716771	0.146095837	0.736469453	0.093300254	0.892774644
CTD-2376I4.2	0.287579207	0.442940726	0.293873594	0.209565851	0.295995001	0.367067805
CTD-2377D24.6	-1.823015018	0.018944245	-1.794864114	0.000504813	-1.664595529	0.022693957
CTD-2377O17.1	-0.403147123	0.378755191	-0.395714986	0.139840307	-0.385334863	0.313874591
CTD-2382E5.6	1.083157871	0.179917328	1.071461737	0.019336615	0.940859002	0.160570295
CTD-2384A14.1	0.063978452	0.828362088	0.07041636	0.667969614	0.063272914	0.816203937
CTD-2396E7.11	0.020708567	0.906087019	0.027378975	0.762644674	0.022435192	0.880617149
CTD-2410N18.4	0.159583781	0.063357076	0.166552298	0.01991939	0.164269494	0.091920254
CTD-2410N18.5	0.040517587	0.624775869	0.047029994	0.381591971	0.046737128	0.542642601
CTD-2501B8.1	1.223137502	0.176776417	1.222678922	0.037177644	1.234798505	0.156255295
CTD-2506P8.6	0.568980237	0.224513854	0.575968794	0.048229705	0.579810414	0.182595307
CTD-2510F5.4	0.199712148	0.887020909	0.192838444	0.765178162	-0.279535205	0.820127214
CTD-2510F5.6	-0.050193518	0.705908395	-0.044103464	0.587526268	-0.049879905	0.677075733
CTD-2514C3.1	0.06689499	0.887805696	0.074142561	0.778263342	0.102651213	0.814342254
CTD-2515O10.5	-0.354476586	0.392577514	-0.350889241	0.221841106	-0.431730336	0.257608702
CTD-2516F10.2	0.256147619	0.42896205	0.263176105	0.215450802	0.248804661	0.404883174
CTD-2517M22.14	0.087649712	0.796216742	0.094945131	0.630142943	0.076364169	0.819895512
CTD-2517M22.17	-0.125526865	0.904031587	-0.12461997	0.866741511	-0.140648616	0.868890242
CTD-2517O10.6	0.263882319	0.214984935	0.270267829	0.083256816	0.270862055	0.188636669
CTD-2521M24.13	0.604746638	0.489548905	0.604606524	0.235143132	0.673687842	0.36617336
CTD-2523D13.2	-0.652408226	0.489604273	-0.639340865	0.195415934	-0.608399057	0.446741374
CTD-2525I3.3	0.104924431	0.887334324	0.102629571	0.748844792	-0.045252322	0.943654424
CTD-2527I21.15	-0.368054073	0.000122714	-0.361368164	4.08E-05	-0.365368134	0.001511061
CTD-2528L19.4	0.180076555	0.531885988	0.186987099	0.301907249	0.190457113	0.456891463
CTD-2528L19.6	-0.290881922	0.223500184	-0.284172247	0.100414001	-0.27231106	0.238777883
CTD-2535L24.2	-0.317192464	0.00013	-0.311105175	2.00E-05	-0.315093247	0.001781812
CTD-2537I9.13	-0.067806779	0.897226825	-0.064563753	0.844166202	-0.118391774	0.798743681
CTD-2540B15.11	0.383983163	0.621312579	0.382904698	0.281976604	0.288795706	0.633973098
CTD-2540B15.12	0.611674074	0.319774159	0.614647861	0.10088506	0.643952483	0.280335543
CTD-2540B15.13	0.471560653	0.195027852	0.477490393	0.063215454	0.476041239	0.22441387
CTD-2540B15.7	0.338503972	0.035184062	0.344584538	0.011481137	0.334330113	0.06386223
CTD-2540B15.9	-0.006514538	0.987198713	8.64E-05	1	-0.001715958	0.995896922
CTD-2540F13.2	0.396194698	0.472631789	0.405485	0.225780398	0.508708085	0.285480997
CTD-2540L5.5	-0.355485704	0.000674364	-0.348543717	0.000246569	-0.34881546	0.004189837
CTD-2542L18.1	-0.275769385	0.355760419	-0.2667885	0.168524827	-0.280039616	0.329378097
CTD-2545G14.6	-0.064381286	0.892684767	-0.058203348	0.82600741	-0.090092605	0.849173488
CTD-2545G14.7	-0.080086453	0.439498054	-0.073637536	0.266999305	-0.074180496	0.444236799
CTD-2545M3.6	0.214722902	0.058770076	0.221068539	0.020607093	0.227747274	0.064473752
CTD-2547E10.3	-0.207883641	0.864347105	-0.210357772	0.74936655	-0.247999841	0.762151872
CTD-2547G23.4	0.187425874	0.41347576	0.193149938	0.212467076	0.203743778	0.352580599
CTD-2547L16.1	0.563891476	0.586704299	0.566837287	0.320928282	0.828159684	0.326002251
CTD-2550O8.5	0.021586714	0.8545238	0.02825737	0.658880362	0.02902085	0.78393613
CTD-2553L13.10	0.304394883	0.273568666	0.311687169	0.109198315	0.324451487	0.22714479
CTD-2553L13.9	-0.128601915	0.621300099	-0.1218797	0.451625234	-0.115809194	0.634610893
CTD-2554C21.1	-0.164244548	0.583776829	-0.15717744	0.382606447	-0.153696512	0.565831085
CTD-2555C10.3	0.223550471	0.677647313	0.230214134	0.469487646	0.18525735	0.716380831
CTD-2555K7.2	-0.141316958	0.840143362	-0.131936006	0.688581218	-0.104480692	0.860165676
CTD-2555O16.2	0.024258209	0.968163148	0.029580442	0.928479731	0.060574804	0.902509964
CTD-2555O16.4	-0.20433074	0.410244223	-0.197912639	0.254299201	-0.2017782	0.40549862
CTD-2561B21.8	-0.313566187	0.34260375	-0.303360504	0.148037659	-0.272274487	0.388997364
CTD-2561J22.2	-0.04555693	0.932573207	-0.038231312	0.890857367	-0.025199367	0.960656182
CTD-2561J22.3	0.429684609	0.446799147	0.431762279	0.208946347	0.365307108	0.523439624
CTD-2561J22.5	-0.083152747	0.583688753	-0.076475768	0.43959483	-0.078112087	0.584293526
CTD-2562G15.3	-0.249117494	0.756065166	-0.248290205	0.566540273	-0.263999012	0.669963162
CTD-2562J17.6	-0.242437889	0.033262642	-0.235450239	0.015029145	-0.231481295	0.07467028
CTD-2562J17.7	-0.342771826	0.781264667	-0.33883105	0.658431432	-0.442368206	0.714874191
CTD-2568A17.1	0.01978394	0.983757346	0.019565074	0.953973819	-0.085687511	0.916077784
CTD-2574D22.2	0.621751827	0.000454923	0.628423655	5.57E-05	0.633260969	0.002945446
CTD-2574D22.3	0.195404421	0.662798471	0.201077069	0.466155095	0.268772606	0.560121945
CTD-2574D22.6	0.124531994	0.253224815	0.130816893	0.106853558	0.134435847	0.207554927
CTD-2574D22.7	-0.023197666	0.980919714	-0.018543749	1	-0.025677886	0.974591346
CTD-2575K13.6	-0.022622426	0.974194006	-0.012032867	1	-0.00876994	0.988850286
CTD-2576D5.4	0.459686761	0.64326064	0.454787845	0.403628397	0.411417164	0.668564661
CTD-2583A14.10	0.070940422	0.860437839	0.078095572	0.710743744	0.059927292	0.867555125
CTD-2583A14.11	0.048046098	0.867864002	0.054615161	0.729723734	0.059617815	0.815632383
CTD-2583A14.8	0.403418452	0.686791275	0.396738607	0.381547951	0.406871335	0.598764886
CTD-2583A14.9	0.201337587	0.486924942	0.208115997	0.24073859	0.200437204	0.438026014
CTD-2587H24.10	0.12812738	0.889520141	0.127389984	0.765094689	0.164578628	0.79987534
CTD-2587H24.14	-0.047910671	0.753284112	-0.041838309	0.629124967	-0.04583255	0.755193725
CTD-2587H24.4	-0.017353612	0.94422111	-0.010611948	0.947362798	-0.012429042	0.954643743
CTD-2587M2.1	-0.157343276	0.878918642	-0.140766784	0.783267753	-0.136495131	0.874643555
CTD-2589H19.6	-0.015902271	0.967014883	-0.007325687	0.959628181	-0.005325564	0.988605796
CTD-2591A6.2	0.117510819	0.846157374	0.124922259	0.685211009	0.143433623	0.783419347
CTD-2593A12.4	-0.345801426	0.792444477	-0.333110624	0.642865383	-0.136921723	0.91548327
CTD-2595P9.4	-0.087243568	0.897693482	-0.074856635	0.821911541	-0.056323245	0.927787559
CTD-2600O9.1	0.148871314	0.441673175	0.155071162	0.22876229	0.139059898	0.440873808
CTD-2600O9.2	0.673894903	0.49450372	0.661690165	0.205405611	0.633354467	0.418583248
CTD-2611O12.6	-1.073121863	0.235162024	-1.035625552	0.051847913	-1.012616517	0.253035476
CTD-2616J11.11	-0.089118894	0.363721099	-0.082720357	0.236704799	-0.084185495	0.3703534
CTD-2616J11.2	0.096029336	0.947597343	0.105399416	0.932964598	0.054512406	0.96567255
CTD-2616J11.9	0.187534488	0.65442035	0.193764977	0.416521159	0.24726147	0.497722664
CTD-2619J13.14	0.127278537	0.242169457	0.134092438	0.105900715	0.136710092	0.190782948
CTD-2619J13.16	0.18333617	0.818057372	0.184742147	0.593333969	0.165937338	0.768490342
CTD-2619J13.19	-0.58406837	0.169970292	-0.571179812	0.044825669	-0.546827994	0.206549888
CTD-2619J13.27	-0.119131181	0.925392696	-0.105960084	0.872563166	-0.132877835	0.893142783
CTD-2619J13.3	0.603074218	0.28127261	0.612625005	0.077880369	0.585142428	0.239671103
CTD-2619J13.5	0.685880167	0.111511933	0.687723023	0.013626186	0.658760058	0.09484477
CTD-2619J13.8	-0.058759654	0.697602557	-0.05168592	0.566979123	-0.045665457	0.743450923
CTD-2619J13.9	0.487831091	0.019056232	0.494454759	0.003536979	0.493865648	0.031040341
CTD-2620I22.1	-0.020433742	0.949004714	-0.014212703	0.950140066	-0.023673184	0.932550392
CTD-2620I22.3	-0.278865554	0.078993058	-0.272508839	0.041377185	-0.275292411	0.087141231
CTD-2621I17.3	0.292610276	0.74269679	0.294558787	0.514611419	0.166009525	0.832417007
CTD-2622I13.3	0.172453257	0.855766389	0.180059777	0.737169223	0.162123217	0.840070169
CTD-2623N2.3	-0.376846284	0.424199534	-0.372836402	0.207577755	-0.369410353	0.389687741
CTD-2630F21.1	0.058406891	0.914275297	0.065508405	0.833646187	0.082011218	0.855591236
CTD-2636A23.2	-0.466251066	0.590925362	-0.461699378	0.314128736	-0.461269913	0.534129397
CTD-2639E6.9	1.344049038	0.475670306	1.360380171	0.114893148	0.455770808	0.816341126
CTD-2647L4.4	0.08283458	0.744242501	0.089435158	0.543790206	0.085909438	0.705180455
CTD-2647L4.5	0.083710103	0.950967763	0.082447598	1	0.099685728	0.933209406
CTD-2649C14.2	0.415306815	0.278146042	0.420542802	0.104931891	0.396132289	0.310695378
CTD-2650P22.2	0.774557597	0.194697279	0.774338178	0.028848384	0.759898452	0.144541119
CTD-2651B20.1	-0.467663338	0.13133834	-0.461597756	0.046326642	-0.502432342	0.108800224
CTD-2659N19.10	0.16606817	0.745492959	0.17057801	0.567402721	0.069260193	0.902565995
CTD-3001H11.2	-0.355700034	0.440070015	-0.350692115	0.234259922	-0.330423563	0.459572992
CTD-3014M21.1	1.064874961	0.041042995	1.070669319	0.005867734	1.04256967	0.073758379
CTD-3018O17.5	-0.653380415	0.538478509	-0.638438495	0.240300455	-0.613415979	0.454641863
CTD-3025N20.3	0.317295702	0.790826196	0.325447822	0.574469436	0.343234295	0.712569758
CTD-3032J10.2	0.316919511	0.717232655	0.318547591	0.542467818	0.073025221	0.942576488
CTD-3035D6.1	0.260081811	0.813958473	0.251806847	0.629116545	0.17635437	0.837881404
CTD-3051D23.1	0.279876724	0.564449184	0.285324707	0.319660262	0.219891635	0.659109278
CTD-3051D23.4	0.572480214	0.395715904	0.575804348	0.150028559	0.590355415	0.355154841
CTD-3060P21.1	0.835848566	0.126811095	0.84314411	0.016598813	0.813811316	0.117528096
CTD-3064H18.4	-0.329586311	0.646078173	-0.326045663	0.363983685	-0.380642339	0.517493429
CTD-3065B20.3	0.075764805	0.937783598	0.077799169	0.9007979	0.014614645	0.98703116
CTD-3065J16.9	0.602326281	0.18831241	0.604821669	0.034685803	0.568572535	0.175487632
CTD-3074O7.11	0.223464502	0.00013917	0.230094835	4.24E-05	0.23029758	0.001500915
CTD-3074O7.5	0.280404978	0.213881087	0.28647452	0.082967604	0.278206869	0.203777074
CTD-3075F15.1	0.012296525	0.974849663	0.018575975	0.933319533	0.019761844	0.951023257
CTD-3088G3.8	0.030213404	0.975089073	0.039750617	0.97222471	-0.178288681	0.843005096
CTD-3092A11.1	0.206117873	0.786601016	0.212551067	0.503711898	0.340046375	0.472485501
CTD-3092A11.2	-0.16755938	0.220333857	-0.160903051	0.122980382	-0.15669119	0.245145728
CTD-3094K11.1	1.037577147	0.270240552	1.030629513	0.049266117	1.023624355	0.195659564
CTD-3099C6.9	-0.301184347	0.125519156	-0.293521646	0.058045974	-0.287062167	0.163375581
CTD-3105H18.14	0.114045879	0.822831551	0.123248664	0.657999485	0.163337325	0.700672562
CTD-3105H18.16	-0.041108843	0.916266805	-0.035185206	0.87603932	-0.008911625	0.983218581
CTD-3105H18.18	0.064910575	0.904031587	0.071261717	0.792280062	0.076835519	0.865101506
CTD-3105H18.4	0.770515441	0.256564987	0.782239068	0.062376761	0.888118073	0.162360598
CTD-3113P16.5	0.619274773	0.381591421	0.619116093	0.153580021	0.533230738	0.415562151
CTD-3126B10.1	0.127920045	0.895471087	0.141404332	0.77549173	0.104938664	0.895002481
CTD-3128G10.6	0.525487132	0.335154814	0.531844725	0.09650501	0.525291867	0.274321814
CTD-3131K8.2	-0.032190708	0.939775735	-0.023834348	0.907087172	-0.022703794	0.948712068
CTD-3137H5.1	-0.348122478	0.661537789	-0.328530521	0.382797754	-0.351948768	0.585126362
CTD-3138B18.4	0.086451129	0.404928204	0.093291011	0.210861521	0.094901686	0.349951072
CTD-3138B18.5	-0.037172132	0.876595666	-0.03067752	0.81766497	-0.03321548	0.870928683
CTD-3138B18.6	0.250266661	0.740117345	0.252730075	0.498414309	0.225164937	0.720747268
CTD-3141N22.1	-0.508092109	0.000431724	-0.501256519	0.000126436	-0.497076822	0.003725695
CTD-3148I10.15	0.098279542	0.345175253	0.104635114	0.147674292	0.105354856	0.296267263
CTD-3148I10.9	0.03368281	0.824599036	0.039958777	0.628257776	0.035882976	0.782242262
CTD-3149D2.4	0.464350288	0.519622865	0.469486729	0.278272819	0.457512098	0.513017848
CTD-3162L10.1	-0.335340601	0.74797497	-0.323230283	0.593936018	-0.222411014	0.836413211
CTD-3184A7.4	0.138289547	0.618824449	0.146135363	0.428070765	0.141198001	0.62833989
CTD-3185P2.1	-0.153711823	0.708653679	-0.147869143	0.557791291	-0.169761357	0.663493751
CTD-3193K9.4	0.027086329	0.982596673	0.032220768	1	0.051698163	0.956619303
CTD-3193O13.12	-0.363993256	0.637202569	-0.35600554	0.395957673	-0.347751683	0.589638604
CTD-3193O13.13	-0.42538085	0.689967376	-0.424552751	0.458508828	-0.345596679	0.720211611
CTD-3199J23.6	0.68236958	0.079565222	0.689184858	0.011087348	0.688922658	0.07691071
CTD-3203P2.1	0.646798716	0.507409991	0.639737901	0.268966661	0.679192522	0.4277301
CTD-3214H19.16	0.200322486	0.00743787	0.206703524	0.001275021	0.205222301	0.013534944
CTD-3214H19.4	-0.085884768	0.230605461	-0.078993904	0.151054814	-0.0793255	0.284994034
CTD-3214H19.6	-0.404489909	0.054275743	-0.398095506	0.019454215	-0.402854617	0.071910755
CTD-3216D2.5	-0.383147537	0.622025174	-0.371097196	0.320460887	-0.370497767	0.503939326
CTD-3222D19.11	0.152808394	0.849320807	0.160157397	0.643482793	0.115123228	0.855868927
CTD-3222D19.12	0.373408604	0.188932526	0.380426668	0.072963171	0.349202191	0.241800754
CTD-3222D19.2	-0.082342843	0.405601337	-0.075985025	0.252136351	-0.075864561	0.422912071
CTD-3222D19.8	0.104556111	0.814882467	0.110603102	0.650864949	0.122864612	0.764314301
CTDNEP1	-0.117522203	0.119216926	-0.111266581	0.048472292	-0.112055187	0.124975711
CTDP1	-0.050980111	0.746887128	-0.044874854	0.628004285	-0.051716166	0.717349786
CTDSP1	-0.139776223	0.020743129	-0.133349589	0.009879186	-0.133502033	0.038732793
CTDSP2	-0.005355805	0.954428404	0.000994493	0.983239154	0.000117342	0.999104618
CTDSPL	-0.107372854	0.114106811	-0.100587577	0.064929166	-0.099181478	0.159863305
CTDSPL2	-0.016023614	0.877326053	-0.009499016	0.86545544	-0.007290838	0.941720708
CTF1	-0.05342088	0.780556586	-0.047268952	0.665720532	-0.051358437	0.763266793
CTH	0.299076855	0.004346787	0.305911118	0.000824454	0.304749525	0.014860009
CTIF	-0.113413871	0.227482393	-0.106759767	0.123578604	-0.102253252	0.278761073
CTNNA1	-0.218495348	3.35E-05	-0.212255679	3.55E-05	-0.212105649	0.001348286
CTNNAL1	-0.159097112	0.119161219	-0.152336497	0.056973583	-0.153793409	0.163900877
CTNNB1	-0.253713958	1.50E-05	-0.246755955	1.51E-05	-0.247529332	0.001290546
CTNNBIP1	-0.207528747	0.029017801	-0.20112362	0.012778873	-0.203691289	0.042321981
CTNNBL1	-0.089414498	0.239363246	-0.08346283	0.133090107	-0.085674263	0.241800754
CTNND1	-0.121728642	0.119158197	-0.115857563	0.050353126	-0.120039636	0.106142032
CTNS	0.130610034	0.288508998	0.137208999	0.125528134	0.135928793	0.249363823
CTPS1	-0.01399057	0.887805696	-0.007517023	0.890097884	-0.007140685	0.939531667
CTR9	0.1079876	0.144251235	0.114552398	0.052317113	0.114982723	0.132760462
CTRL	-0.509089726	0.052150941	-0.500409807	0.009262339	-0.497731286	0.054812344
CTSA	-0.014361984	0.901196945	-0.008232513	0.889198904	-0.010629912	0.916445315
CTSB	0.196396544	0.000252435	0.202787191	4.77E-05	0.202741457	0.001671605
CTSC	0.080597595	0.370325429	0.087562077	0.171185196	0.085878828	0.339207204
CTSD	0.060057929	0.53305856	0.066733924	0.261877862	0.067590639	0.423072447
CTSE	-1.209885017	0.057088255	-1.196815529	0.008722145	-1.224954995	0.060020397
CTSF	-0.085082943	0.460444286	-0.078266467	0.290150172	-0.07514499	0.502808986
CTSH	-0.199441799	0.003232801	-0.193230058	0.001233343	-0.193204808	0.01359232
CTSK	0.458541311	0.009179816	0.464986284	0.001887703	0.456765369	0.022597647
CTSL	0.210918165	0.043190223	0.217500808	0.011633914	0.214885981	0.073767019
CTSLP1	-0.041870669	0.972773744	-0.034175017	1	-0.034371218	0.977593002
CTSLP2	0.286986717	0.777002452	0.288304167	0.559312275	0.272554949	0.74540594
CTSLP4	0.329104615	0.759624281	0.335774006	0.563170952	0.383914636	0.651961615
CTSLP6	-1.596156224	0.014072682	-1.573957902	0.000283584	-1.477635295	0.021719311
CTSS	-1.387695699	0.126275544	-1.359875508	0.015528169	-1.735755394	0.044611129
CTSV	-0.317532555	0.09349885	-0.310665468	0.003412761	-0.319254642	0.032114192
CTSZ	0.048484831	0.627853795	0.054301203	0.366696422	0.050464429	0.579440256
CTTN	-0.083291423	0.127916555	-0.076905709	0.10396876	-0.07702371	0.191159543
CTTNBP2NL	0.114516722	0.235802098	0.121081363	0.095356015	0.11953152	0.197194173
CTU1	-0.099767798	0.525806153	-0.093430437	0.372160897	-0.098333304	0.507756112
CTU2	0.328690598	9.54E-05	0.335070561	1.92E-05	0.336921989	0.001242395
CTXN1	0.485393811	0.246002085	0.491580331	0.080581193	0.503039443	0.23907121
CUEDC1	0.576050751	0.304092387	0.582402614	0.105051581	0.555492254	0.360705555
CUEDC2	-0.091213476	0.400820736	-0.085159651	0.253547907	-0.089819377	0.385602837
CUL1	-0.072784451	0.31422244	-0.066432778	0.216937279	-0.06646344	0.361926536
CUL2	-0.172636852	0.045613878	-0.165808926	0.021822301	-0.166964501	0.084508928
CUL3	-0.075132622	0.328454228	-0.068678003	0.223184931	-0.06680132	0.393638457
CUL4A	-0.177308876	0.000211739	-0.170808176	0.000465424	-0.170618336	0.005676027
CUL4B	-0.06275055	0.442967621	-0.056102567	0.320340561	-0.055235846	0.498581482
CUL5	0.071040336	0.606488411	0.077640375	0.384986551	0.078978098	0.562018864
CUL7	-0.061758139	0.667939578	-0.055446101	0.543465645	-0.052001193	0.703063925
CUL9	0.339278572	5.77E-08	0.346003887	9.50E-09	0.34825092	7.93E-05
CUTA	-0.009626143	0.993718278	-0.004967499	0.992798108	-0.073315778	0.945222238
CUTC	-0.055596709	0.731219516	-0.048828696	0.612148917	-0.040183794	0.807296499
CUX1	-0.001158192	0.991966846	0.005657076	0.926644845	0.007467873	0.94403752
CUZD1	0.342600601	0.719804741	0.357686	0.460439524	0.478855205	0.508599768
CWC15	0.114308722	0.33372678	0.121335165	0.154042419	0.117290423	0.328286175
CWC22	-0.023758513	0.859249119	-0.016680154	0.815865438	-0.018787547	0.880826454
CWC25	-0.108133435	0.420676968	-0.101942857	0.28460662	-0.108157248	0.393608066
CWC27	0.015754335	0.882771867	0.022184838	0.702460013	0.021287738	0.827324305
CWF19L1	-0.055642513	0.499883801	-0.049067443	0.386222034	-0.048838891	0.537841488
CWF19L2	0.169240991	0.127444116	0.175719591	0.04750206	0.168482729	0.149262491
CXADR	0.217368059	0.441657331	0.223413825	0.216513779	0.219124029	0.408927632
CXCL16	-0.223348938	0.059735443	-0.216717287	0.025518486	-0.220795008	0.07100281
CXCR2	-0.316133497	0.021906417	-0.309047695	0.008440367	-0.311871911	0.040202005
CXCR4	-0.427238601	0.001807241	-0.420437543	0.000633245	-0.416753498	0.009603035
CXCR5	-0.08794158	0.888202677	-0.085502504	0.821750227	-0.140857111	0.792499424
CXCR6	-1.195545063	9.23E-09	-1.187180769	1.85E-10	-1.187769698	6.08E-05
CXorf23	0.056870561	0.805831875	0.063103144	0.636454526	0.068698531	0.73449687
CXorf38	-0.232422254	0.139600459	-0.22612977	0.069989669	-0.229356144	0.152081148
CXorf40A	-0.138135909	0.140855202	-0.131630876	0.076543432	-0.131532931	0.155504859
CXorf40B	0.033089331	0.777843021	0.039644587	0.570607692	0.0417363	0.683424511
CXorf56	-0.079864258	0.367024119	-0.073338152	0.234759087	-0.073182447	0.388000032
CXorf57	0.276464107	0.000495995	0.28333398	0.000164439	0.284063011	0.004581496
