"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR"	"8/2355"	"29/15910"	0.0546731177303374	0.3293327446715	0.294223442659679	"TECR/DECR1/PTGR1/MECR/LBR/TM7SF2/BDH2/FASN"	8
"GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING"	"8/2355"	"29/15910"	0.0546731177303374	0.3293327446715	0.294223442659679	"DNM2/JAK2/CORO1A/DAB2IP/IGF1R/GSN/FBXL2/INSR"	8
"GOMF_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING"	"8/2355"	"29/15910"	0.0546731177303374	0.3293327446715	0.294223442659679	"SH3PXD2A/OSBP/GOLPH3/LANCL2/DAB2IP/JPH2/OBSCN/PLEKHF1"	8
"GOMF_CHOLESTEROL_BINDING"	"GOMF_CHOLESTEROL_BINDING"	"GOMF_CHOLESTEROL_BINDING"	"12/2355"	"50/15910"	0.0574790955693201	0.343417549199733	0.306806703038537	"GRAMD1B/NR1H3/OSBPL3/OSBPL6/CAV1/OSBPL2/NPC1/OSBPL10/PROM2/STARD4/APOD/ANXA6"	12
"GOMF_3_5_DNA_HELICASE_ACTIVITY"	"GOMF_3_5_DNA_HELICASE_ACTIVITY"	"GOMF_3_5_DNA_HELICASE_ACTIVITY"	"5/2355"	"15/15910"	0.0586980879771645	0.343417549199733	0.306806703038537	"RECQL/MCM2/MCM6/NAV2/BLM"	5
"GOMF_AMP_BINDING"	"GOMF_AMP_BINDING"	"GOMF_AMP_BINDING"	"5/2355"	"15/15910"	0.0586980879771645	0.343417549199733	0.306806703038537	"PFKP/PYGL/PRPS2/PFKL/PRKAG1"	5
"GOMF_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY"	"GOMF_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY"	"GOMF_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY"	"5/2355"	"15/15910"	0.0586980879771645	0.343417549199733	0.306806703038537	"ENTPD2/ALPL/SLC25A42/ENTPD7/NUDT18"	5
"GOMF_RETINOID_X_RECEPTOR_BINDING"	"GOMF_RETINOID_X_RECEPTOR_BINDING"	"GOMF_RETINOID_X_RECEPTOR_BINDING"	"5/2355"	"15/15910"	0.0586980879771645	0.343417549199733	0.306806703038537	"NR1H2/PPARG/HMGA1/TACC1/NCOR2"	5
"GOMF_CHAPERONE_BINDING"	"GOMF_CHAPERONE_BINDING"	"GOMF_CHAPERONE_BINDING"	"22/2355"	"106/15910"	0.0600612975547268	0.349385148061211	0.312138111803212	"HSPA5/USP13/TFRC/DNAJC10/DNAJA1/DNAJB6/GRPEL1/BIRC2/VWF/HES1/CLU/HSPA2/DNAJB9/TP53/HYOU1/SACS/BAG3/AMFR/DNAJB4/ATP1A1/TSC1/DNAJC9"	22
"GOMF_SMAD_BINDING"	"GOMF_SMAD_BINDING"	"GOMF_SMAD_BINDING"	"17/2355"	"78/15910"	0.0618879391006993	0.354879766867563	0.317046963678601	"RANBP3/TGFBR1/BMPR1A/ZMIZ1/DDX5/PPARG/PML/TOB1/RNF111/CREB3L1/FOXH1/CITED2/SMAD3/AXIN2/FOS/MAGI2/SMURF1"	17
"GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY"	"GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY"	"GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY"	"13/2355"	"56/15910"	0.0622307365995013	0.354879766867563	0.317046963678601	"ACTN1/ACTN2/NCOA1/ZMIZ1/ENY2/PKN1/MED1/ACTN4/HMGA1/CARM1/TACC1/CCAR2/MED12"	13
"GOMF_NUCLEOSOME_BINDING"	"GOMF_NUCLEOSOME_BINDING"	"GOMF_NUCLEOSOME_BINDING"	"15/2355"	"67/15910"	0.0626360527857074	0.354879766867563	0.317046963678601	"SMARCE1/ACTR6/ACTB/SMARCB1/CABIN1/SUPT6H/ARID1A/HMGN3/SMARCA4/SSRP1/SAP30L/SMARCC1/HMGN4/NOC2L/HMGN2"	15
"GOMF_ISOMERASE_ACTIVITY"	"GOMF_ISOMERASE_ACTIVITY"	"GOMF_ISOMERASE_ACTIVITY"	"32/2355"	"165/15910"	0.0631775249552702	0.354879766867563	0.317046963678601	"SPAST/IDI1/TOP2B/PGM1/PPIL2/FKBP3/GPI/FKBP8/FKBP14/PUS3/AIP/TPI1/DSE/PPWD1/QSOX1/GALE/PTGIS/L3HYPDH/PPIL1/GLCE/FKBP10/PIGK/PTGES/PDIA4/NAXE/TMX3/PPIC/MPI/ALOXE3/RPE/MIF/AMACR"	32
"GOMF_L_ASCORBIC_ACID_BINDING"	"GOMF_L_ASCORBIC_ACID_BINDING"	"GOMF_L_ASCORBIC_ACID_BINDING"	"6/2355"	"20/15910"	0.0636538456250322	0.354879766867563	0.317046963678601	"P4HA2/PLOD1/P3H2/PLOD3/PHYH/EGLN1"	6
"GOMF_SYNTAXIN_1_BINDING"	"GOMF_SYNTAXIN_1_BINDING"	"GOMF_SYNTAXIN_1_BINDING"	"6/2355"	"20/15910"	0.0636538456250322	0.354879766867563	0.317046963678601	"STXBP1/CPLX2/STXBP5/PRRT2/DAPK1/UNC13B"	6
"GOMF_ALDO_KETO_REDUCTASE_NADP_ACTIVITY"	"GOMF_ALDO_KETO_REDUCTASE_NADP_ACTIVITY"	"GOMF_ALDO_KETO_REDUCTASE_NADP_ACTIVITY"	"8/2355"	"30/15910"	0.0652573775922118	0.354879766867563	0.317046963678601	"KCNAB2/AKR1B1/AKR1A1/RDH13/DHRS3/KCNAB3/AKR1B10/AKR1B15"	8
"GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY"	"GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY"	"GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY"	"8/2355"	"30/15910"	0.0652573775922118	0.354879766867563	0.317046963678601	"TNPO3/KPNA3/KPNB1/CSE1L/RANBP6/KPNA2/IPO4/RANBP17"	8
"GOMF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"4/2355"	"11/15910"	0.0665835318975487	0.354879766867563	0.317046963678601	"SLC2A3/SLC2A1/SLC2A14/SLC2A10"	4
"GOMF_MISMATCH_REPAIR_COMPLEX_BINDING"	"GOMF_MISMATCH_REPAIR_COMPLEX_BINDING"	"GOMF_MISMATCH_REPAIR_COMPLEX_BINDING"	"4/2355"	"11/15910"	0.0665835318975487	0.354879766867563	0.317046963678601	"MSH2/PCNA/MUTYH/ATR"	4
"GOMF_OXIDIZED_DNA_BINDING"	"GOMF_OXIDIZED_DNA_BINDING"	"GOMF_OXIDIZED_DNA_BINDING"	"4/2355"	"11/15910"	0.0665835318975487	0.354879766867563	0.317046963678601	"XRCC1/MSH2/MUTYH/BLM"	4
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR"	"4/2355"	"11/15910"	0.0665835318975487	0.354879766867563	0.317046963678601	"ERO1B/PCYOX1/QSOX1/PCYOX1L"	4
"GOMF_PHOSPHATIDYL_PHOSPHOLIPASE_B_ACTIVITY"	"GOMF_PHOSPHATIDYL_PHOSPHOLIPASE_B_ACTIVITY"	"GOMF_PHOSPHATIDYL_PHOSPHOLIPASE_B_ACTIVITY"	"4/2355"	"11/15910"	0.0665835318975487	0.354879766867563	0.317046963678601	"PLA2G15/PNPLA8/PLB1/PLA2G6"	4
"GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING"	"GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING"	"GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING"	"4/2355"	"11/15910"	0.0665835318975487	0.354879766867563	0.317046963678601	"PDGFB/COL5A1/COL2A1/COL4A1"	4
"GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES"	"GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES"	"GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES"	"4/2355"	"11/15910"	0.0665835318975487	0.354879766867563	0.317046963678601	"DSE/GALE/GLCE/RPE"	4
"GOMF_UDP_GLUCOSYLTRANSFERASE_ACTIVITY"	"GOMF_UDP_GLUCOSYLTRANSFERASE_ACTIVITY"	"GOMF_UDP_GLUCOSYLTRANSFERASE_ACTIVITY"	"4/2355"	"11/15910"	0.0665835318975487	0.354879766867563	0.317046963678601	"GYG2/UGGT2/GYS1/UGCG"	4
"GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING"	"GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING"	"GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING"	"32/2355"	"166/15910"	0.0675871418825729	0.358352658523225	0.320149619443766	"KMT2E/JARID2/SPRTN/ZZEF1/BAZ2A/UIMC1/HDAC6/TTLL12/ZMYND8/PHF1/PHF13/TNFAIP3/RAD23B/IDE/OPTN/SMARCA4/DPF2/UBQLN1/PML/BRD4/CARM1/CDYL/ING1/YEATS2/CDYL2/SGF29/TAF7/RAD23A/MPHOSPH8/PLCG2/LYN/OTUD7B"	32
"GOMF_NEUTRAL_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_NEUTRAL_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_NEUTRAL_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"10/2355"	"41/15910"	0.0717831186664677	0.378628055971317	0.338263509832714	"SLC7A9/SLC7A5/SLC1A6/SLC1A5/SFXN3/SLC6A6/MFSD12/SERINC5/SLC3A2/SLC6A19"	10
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN"	"34/2355"	"179/15910"	0.0724565909366346	0.380210358626258	0.33967712734266	"CYP26B1/JARID2/MSMO1/JMJD6/P4HA2/JMJD4/PLOD1/KDM2B/P3H2/ALKBH5/PLOD3/PHYH/SC5D/KDM5B/CYP20A1/PTGIS/KDM5C/KDM4B/POR/KDM6B/PCBD2/MICAL2/EGLN1/TET1/CYP11A1/CYP1A1/CYP1A2/KDM6A/FAXDC2/CYP4F22/CYP4F2/TET3/ASPH/MICAL3"	34
"GOMF_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"12/2355"	"52/15910"	0.074123133932769	0.382031426153555	0.341304055626793	"RALBP1/SLC7A9/SLC25A14/SLC35B3/SLC25A19/SLC6A6/SLC19A3/SLC5A6/SLC26A2/SLC13A3/MFSD12/SLC25A30"	12
"GOMF_PROTEIN_SELF_ASSOCIATION"	"GOMF_PROTEIN_SELF_ASSOCIATION"	"GOMF_PROTEIN_SELF_ASSOCIATION"	"14/2355"	"63/15910"	0.0741487182004029	0.382031426153555	0.341304055626793	"DVL2/FOXP1/SLC2A1/ABCD3/TNFAIP3/GPSM2/PPARG/TP53/DYRK1A/PTH1R/CRK/AGXT/SVIP/CARD11"	14
"GOMF_STEROL_TRANSPORTER_ACTIVITY"	"GOMF_STEROL_TRANSPORTER_ACTIVITY"	"GOMF_STEROL_TRANSPORTER_ACTIVITY"	"9/2355"	"36/15910"	0.0746469621089585	0.382031426153555	0.341304055626793	"GRAMD1B/OSBPL3/OSBPL6/PLTP/OSBP/OSBPL2/NPC1/OSBPL10/STARD4"	9
"GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	"GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	"GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	"5/2355"	"16/15910"	0.0753371115202627	0.382031426153555	0.341304055626793	"ALDH3B1/ALDH3A2/ALDH2/ALDH3B2/ALDH1B1"	5
"GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"5/2355"	"16/15910"	0.0753371115202627	0.382031426153555	0.341304055626793	"SLC25A14/SLC1A6/SLC1A5/SLC13A3/SLC25A30"	5
"GOMF_NADPH_BINDING"	"GOMF_NADPH_BINDING"	"GOMF_NADPH_BINDING"	"5/2355"	"16/15910"	0.0753371115202627	0.382031426153555	0.341304055626793	"DECR1/CRYZ/LBR/DHFRP1/DHFR"	5
"GOMF_CARBON_OXYGEN_LYASE_ACTIVITY"	"GOMF_CARBON_OXYGEN_LYASE_ACTIVITY"	"GOMF_CARBON_OXYGEN_LYASE_ACTIVITY"	"17/2355"	"80/15910"	0.0754305664605742	0.382031426153555	0.341304055626793	"ENO1/XRCC5/ECHDC1/ENO3/TPI1/ACO1/PTGIS/L3HYPDH/PCBD2/CYP1A1/CYP1A2/CDYL/CBS/POLL/FASN/ALOXE3/CA13"	17
"GOMF_INTEGRIN_BINDING"	"GOMF_INTEGRIN_BINDING"	"GOMF_INTEGRIN_BINDING"	"30/2355"	"156/15910"	0.0766976724154423	0.386088077429608	0.344928237926979	"CD9/ACTN1/ADAM11/ACTN2/FBLN1/COL16A1/ITGA6/MYH9/VWF/ITGB1BP1/ACTN4/COL5A1/ITGB4/LCP1/TLN1/ITGAV/ADAM15/CXADR/MMP14/ADAMTS13/ITGA5/ITGA2/JAM3/PTK2/ITGAM/TLN2/HMGB1/SRC/LYN/S1PR2"	30
"GOMF_DAMAGED_DNA_BINDING"	"GOMF_DAMAGED_DNA_BINDING"	"GOMF_DAMAGED_DNA_BINDING"	"15/2355"	"69/15910"	0.077546655817742	0.386088077429608	0.344928237926979	"POLB/XRCC1/TP63/XRCC5/MSH2/EP300/RAD23B/PCNA/MUTYH/SDE2/SMC6/DDB1/RAD23A/HMGB1/BLM"	15
"GOMF_DEATH_RECEPTOR_BINDING"	"GOMF_DEATH_RECEPTOR_BINDING"	"GOMF_DEATH_RECEPTOR_BINDING"	"6/2355"	"21/15910"	0.078390856521685	0.386088077429608	0.344928237926979	"CASP8/TMBIM1/DAB2IP/RIPK1/CASP3/BEX3"	6
"GOMF_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY"	"GOMF_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY"	"GOMF_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY"	"6/2355"	"21/15910"	0.078390856521685	0.386088077429608	0.344928237926979	"TJP2/MPP1/AK7/CMPK1/AK4/CARD11"	6
"GOMF_CULLIN_FAMILY_PROTEIN_BINDING"	"GOMF_CULLIN_FAMILY_PROTEIN_BINDING"	"GOMF_CULLIN_FAMILY_PROTEIN_BINDING"	"7/2355"	"26/15910"	0.0785071041531717	0.386088077429608	0.344928237926979	"DCUN1D1/CCDC22/DCUN1D4/KLHL3/DDB1/KCTD6/KLHL9"	7
"GOMF_LYSOPHOSPHOLIPASE_ACTIVITY"	"GOMF_LYSOPHOSPHOLIPASE_ACTIVITY"	"GOMF_LYSOPHOSPHOLIPASE_ACTIVITY"	"7/2355"	"26/15910"	0.0785071041531717	0.386088077429608	0.344928237926979	"ABHD12/PLA2G15/PNPLA8/LYPLAL1/GDPD1/PLB1/PLA2G6"	7
"GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"44/2355"	"241/15910"	0.0790239404937157	0.386761401070205	0.345529780296409	"CLCN6/SLC11A1/SLC6A15/SLC24A1/SLCO1A2/SLC25A14/SLC7A6/SLC7A5/SLC1A6/SLC1A5/SLC15A3/SLC8A2/SLC12A4/SLC35E1/SLC6A8/SLC35D2/SLC6A6/SLC41A1/SLC5A6/SLC16A3/SLC20A1/SLC2A13/SLC5A10/SLC26A2/MCU/SLC34A2/SLC13A3/SLC37A1/MFSD12/SLC15A2/SLC9B2/SLC35A1/SLC3A2/SLC22A11/SLC20A2/SLC16A5/SLC19A1/SLC25A30/SLC6A19/SLC35E3/SLC22A5/SLC2A10/SLC5A3/SLC12A8"	44
"GOMF_GROWTH_FACTOR_RECEPTOR_BINDING"	"GOMF_GROWTH_FACTOR_RECEPTOR_BINDING"	"GOMF_GROWTH_FACTOR_RECEPTOR_BINDING"	"27/2355"	"139/15910"	0.0810793889058443	0.394922573713634	0.352820911682949	"RNF126/TRIP6/JAK2/PDGFB/GATA3/VEGFA/SNX4/CCDC88A/PGF/IL6ST/IL6/DAB2IP/CBLC/ECM1/SHC1/ITGA5/GLMN/GRB2/ERN1/CDH5/RNF41/PLSCR1/IL1RAP/SRC/IRAK4/ATXN2/LYN"	27
"GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"35/2355"	"187/15910"	0.0818792341127442	0.396919334889398	0.354604803375494	"SLC7A2/SLC7A9/SLC2A3/MPC1/SLCO1A2/SLC25A14/SLC7A5/SLC1A6/SLC1A5/SFXN3/SLC27A6/SLC2A1/SLC35B3/SLC25A19/SLC6A8/SLC35D2/SLC6A6/SLC5A6/SLC7A1/SLC16A3/SLC25A25/SLC26A2/SLC13A3/MFSD12/SERINC5/SLC35A1/SLC27A4/SLC3A2/SLC22A11/SLC2A14/SLC19A1/SLC25A30/SLC25A42/SLC2A10/ASIC3"	35
"GOMF_HYDRO_LYASE_ACTIVITY"	"GOMF_HYDRO_LYASE_ACTIVITY"	"GOMF_HYDRO_LYASE_ACTIVITY"	"14/2355"	"64/15910"	0.0825594372343191	0.398319938884061	0.35585609264381	"ENO1/ECHDC1/ENO3/ACO1/PTGIS/L3HYPDH/PCBD2/CYP1A1/CYP1A2/CDYL/CBS/FASN/ALOXE3/CA13"	14
"GOMF_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY"	"GOMF_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY"	"GOMF_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY"	"4/2355"	"12/15910"	0.0885620973125962	0.419331232856851	0.374627427554875	"AKR1B1/AKR1A1/AKR1B10/AKR1B15"	4
"GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ETHER_BONDS"	"GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ETHER_BONDS"	"GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ETHER_BONDS"	"4/2355"	"12/15910"	0.0885620973125962	0.419331232856851	0.374627427554875	"AHCY/LTA4H/EPHX1/AHCYL1"	4
"GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY"	"4/2355"	"12/15910"	0.0885620973125962	0.419331232856851	0.374627427554875	"PIK3CB/PIK3C2B/IPMK/PIK3CD"	4
"GOMF_VINCULIN_BINDING"	"GOMF_VINCULIN_BINDING"	"GOMF_VINCULIN_BINDING"	"4/2355"	"12/15910"	0.0885620973125962	0.419331232856851	0.374627427554875	"CTNNA1/ACTN1/PXN/TLN1"	4
"GOMF_TRANSLATION_INITIATION_FACTOR_BINDING"	"GOMF_TRANSLATION_INITIATION_FACTOR_BINDING"	"GOMF_TRANSLATION_INITIATION_FACTOR_BINDING"	"8/2355"	"32/15910"	0.0899730358822306	0.42403958577829	0.378833835293602	"EIF3B/TBL2/EIF2S2/LIN28A/GCH1/EIF3C/EIF4EBP1/EIF3CL"	8
"GOMF_METALLOAMINOPEPTIDASE_ACTIVITY"	"GOMF_METALLOAMINOPEPTIDASE_ACTIVITY"	"GOMF_METALLOAMINOPEPTIDASE_ACTIVITY"	"7/2355"	"27/15910"	0.093048756737281	0.432155992252887	0.386084972915412	"LTA4H/LNPEP/PEPD/NPEPPS/RNPEPL1/MMP14/LVRN"	7
"GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"7/2355"	"27/15910"	0.093048756737281	0.432155992252887	0.386084972915412	"SLC2A3/SLC2A1/SLC5A10/SLC2A14/MFSD4A/SLC2A10/SLC5A3"	7
"GOMF_HSP70_PROTEIN_BINDING"	"GOMF_HSP70_PROTEIN_BINDING"	"GOMF_HSP70_PROTEIN_BINDING"	"10/2355"	"43/15910"	0.0936497177176353	0.432155992252887	0.386084972915412	"STAU2/TFRC/DNAJC10/DNAJA1/DNAJB9/CYP1A1/SACS/DNAJB14/TSC1/ERN1"	10
"GOMF_FOUR_WAY_JUNCTION_DNA_BINDING"	"GOMF_FOUR_WAY_JUNCTION_DNA_BINDING"	"GOMF_FOUR_WAY_JUNCTION_DNA_BINDING"	"5/2355"	"17/15910"	0.0942422694303939	0.432155992252887	0.386084972915412	"HMGB3/MSH2/GEN1/HMGB1/BLM"	5
"GOMF_PRENYLTRANSFERASE_ACTIVITY"	"GOMF_PRENYLTRANSFERASE_ACTIVITY"	"GOMF_PRENYLTRANSFERASE_ACTIVITY"	"5/2355"	"17/15910"	0.0942422694303939	0.432155992252887	0.386084972915412	"COX10/RABGGTA/PDSS2/CHM/FNTB"	5
"GOMF_PROTEASOME_BINDING"	"GOMF_PROTEASOME_BINDING"	"GOMF_PROTEASOME_BINDING"	"5/2355"	"17/15910"	0.0942422694303939	0.432155992252887	0.386084972915412	"USP13/WFS1/RAD23B/SACS/RAD23A"	5
"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"6/2355"	"22/15910"	0.0948736499572154	0.432444196093961	0.386342452099248	"DPEP1/BIRC7/BIRC2/PRDX3/SERPINB9/GAS6"	6
"GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	"GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	"GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	"20/2355"	"100/15910"	0.0955795128891368	0.432444196093961	0.386342452099248	"PHLPP2/LRRC40/PHLPP1/MTMR4/DUSP16/FIG4/PPP2CA/DUSP1/DUSP4/PPP3CC/DUSP9/PPA2/CTDSPL/PPM1K/DUSP7/PPM1M/PDP1/CTDNEP1/PPP3R1/PDXP"	20
"GOMF_STEROID_BINDING"	"GOMF_STEROID_BINDING"	"GOMF_STEROID_BINDING"	"20/2355"	"100/15910"	0.0955795128891368	0.432444196093961	0.386342452099248	"GRAMD1B/NR1H3/RORA/OSBPL3/OSBPL6/CAV1/HSD17B1/OSBP/OSBPL2/NPC1/OSBPL10/PROM2/PAQR6/ATP1A1/PGRMC2/STARD4/PAQR8/PAQR7/APOD/ANXA6"	20
"GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY"	"GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY"	"GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY"	"17/2355"	"83/15910"	0.099184133087202	0.444910462015193	0.397479722036115	"FLT4/ERBB3/FGFR2/FGFR1/PDGFRL/TGFBR1/BMPR1A/ACVR2B/ACVR1C/IGF1R/ERBB2/EPHA2/EFNA3/EGFR/CRIM1/INSR/CSF1R"	17
"GOMF_PROTEASE_BINDING"	"GOMF_PROTEASE_BINDING"	"GOMF_PROTEASE_BINDING"	"26/2355"	"136/15910"	0.0992089144179262	0.444910462015193	0.397479722036115	"RHBDD2/TIMP2/ATP9A/LONP2/SERPINE1/SH3PXD2A/VWF/SUMO1/TNFAIP3/SERPINB6/LDLR/ITGAV/TP53/ECM1/ANXA9/SLC2A13/TYSND1/PINK1/ADAMTS4/AMFR/CASP3/A2ML1/SERPINB9/RAD23A/MBP/MIF"	26
"GOMF_GALACTOSYLTRANSFERASE_ACTIVITY"	"GOMF_GALACTOSYLTRANSFERASE_ACTIVITY"	"GOMF_GALACTOSYLTRANSFERASE_ACTIVITY"	"8/2355"	"33/15910"	0.104099414920188	0.463883123808057	0.414429758008646	"PLOD3/B4GALT6/A4GALT/B4GALT5/B4GALT3/B3GALNT1/B3GNT2/B3GNT3"	8
"GOMF_PROTEIN_KINASE_C_BINDING"	"GOMF_PROTEIN_KINASE_C_BINDING"	"GOMF_PROTEIN_KINASE_C_BINDING"	"12/2355"	"55/15910"	0.104350918813404	0.463883123808057	0.414429758008646	"TOP2B/DSP/C1QBP/HDAC5/CCDC88A/PKN1/SDC4/ITGAV/SRSF2/ADCY6/FLNA/SRC"	12
