"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GOMF_FLOPPASE_ACTIVITY"	"GOMF_FLOPPASE_ACTIVITY"	"GOMF_FLOPPASE_ACTIVITY"	"6/3147"	"16/15910"	0.0780033374791498	0.443930110442989	0.401354845605237	"ABCA7/ATP11A/ABCA2/ATP8A1/ATP8B2/RFT1"	6
"GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY"	"GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY"	"GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY"	"6/3147"	"16/15910"	0.0780033374791498	0.443930110442989	0.401354845605237	"RANBP1/EIF5/ARHGDIB/SH3BP4/CHM/CHML"	6
"GOMF_HISTONE_KINASE_ACTIVITY"	"GOMF_HISTONE_KINASE_ACTIVITY"	"GOMF_HISTONE_KINASE_ACTIVITY"	"6/3147"	"16/15910"	0.0780033374791498	0.443930110442989	0.401354845605237	"AURKA/PKN1/CDK2/PRKAA1/DCAF1/CDK1"	6
"GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	"GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	"GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	"26/3147"	"100/15910"	0.0780949488737901	0.443930110442989	0.401354845605237	"PHLPP2/DUSP13/CDKN3/PPM1A/PPP2R1A/MYH3/PPM1H/DUSP16/FIG4/DUSP1/DUSP4/PPP3CC/DUSP9/DUSP5/PPP3CA/CTDSP1/PPM1J/PPM1L/DUSP7/PPM1M/UBLCP1/DUSP18/PPM1D/SSH3/PPM1E/PPP3R1"	26
"GOMF_PROTEASE_BINDING"	"GOMF_PROTEASE_BINDING"	"GOMF_PROTEASE_BINDING"	"34/3147"	"136/15910"	0.0796063320707606	0.446747160034344	0.403901725118935	"CFLAR/RHBDD2/ITGA3/ATP9A/RFFL/RIOK3/TIMP1/LONP2/SERPINE1/SH3PXD2A/VWF/IL1R1/F3/TNFAIP3/SERPINB6/LDLR/BIN1/ITGAV/TP53/ECM1/ADAMTSL4/SLC2A13/TTN/TIMP4/PINK1/ADAMTS4/AMFR/VCP/A2ML1/SERPINB9/MALT1/CCBE1/MBP/MIF"	34
"GOMF_KINASE_INHIBITOR_ACTIVITY"	"GOMF_KINASE_INHIBITOR_ACTIVITY"	"GOMF_KINASE_INHIBITOR_ACTIVITY"	"20/3147"	"74/15910"	0.0810284672960416	0.446747160034344	0.403901725118935	"IBTK/WNK1/HYAL2/TRIB2/GSKIP/TRIB3/PRKAG2/PRKAR2A/CDKN1A/PRKRIP1/CDKN2D/SH3BP5/YWHAB/TRIB1/SFN/SOCS3/HEXIM1/CHP1/SPRY4/PRKAR1B"	20
"GOMF_TRANSCRIPTION_COACTIVATOR_BINDING"	"GOMF_TRANSCRIPTION_COACTIVATOR_BINDING"	"GOMF_TRANSCRIPTION_COACTIVATOR_BINDING"	"12/3147"	"40/15910"	0.0815284048688027	0.446747160034344	0.403901725118935	"RORA/TEAD2/CCNT2/HIF1A/GATA3/EPAS1/TRERF1/MED6/CDK9/VGLL4/SMAD3/GATA2"	12
"GOMF_GLUCOSYLTRANSFERASE_ACTIVITY"	"GOMF_GLUCOSYLTRANSFERASE_ACTIVITY"	"GOMF_GLUCOSYLTRANSFERASE_ACTIVITY"	"7/3147"	"20/15910"	0.0824253477741673	0.446747160034344	0.403901725118935	"GYG2/GBA2/ALG6/UGGT2/GYS1/UGGT1/GYG1"	7
"GOMF_PHOSPHATIDIC_ACID_BINDING"	"GOMF_PHOSPHATIDIC_ACID_BINDING"	"GOMF_PHOSPHATIDIC_ACID_BINDING"	"7/3147"	"20/15910"	0.0824253477741673	0.446747160034344	0.403901725118935	"GRAMD1B/MICALL1/PITPNM1/JPH2/NRGN/PITPNC1/ATP13A2"	7
"GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY"	"GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY"	"GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY"	"27/3147"	"105/15910"	0.0824841335219262	0.446747160034344	0.403901725118935	"PTPRN/PTPRU/MTMR1/PTPN3/PTPN18/PTPN23/DUSP13/MTMR2/PTPN4/CDKN3/DUSP16/DNAJC6/DUSP1/DUSP4/DUSP9/PTPRE/DUSP5/PTPRF/PTPN14/UBASH3B/DUSP7/DUSP18/PTPN9/MTM1/SSH3/PTPN2/PTPN1"	27
"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING"	"22/3147"	"83/15910"	0.0834456930558933	0.446747160034344	0.403901725118935	"CAPG/PFN2/PICALM/ACTN2/SH3PXD2A/PFN1/SDCBP/PARD3/JPH2/ASAP1/OBSCN/FZD7/LDLRAP1/ALOX15/SNX20/PHLDA3/PLCB1/AMER1/PLCD1/SVIL/TWF2/ANXA8"	22
"GOMF_WW_DOMAIN_BINDING"	"GOMF_WW_DOMAIN_BINDING"	"GOMF_WW_DOMAIN_BINDING"	"10/3147"	"32/15910"	0.0843624067878783	0.446747160034344	0.403901725118935	"TNK2/TP63/WBP11/NDFIP1/PRRG4/TCEAL8/TCEAL7/TCEAL9/TREX1/WBP1"	10
"GOMF_MANNOSYLTRANSFERASE_ACTIVITY"	"GOMF_MANNOSYLTRANSFERASE_ACTIVITY"	"GOMF_MANNOSYLTRANSFERASE_ACTIVITY"	"8/3147"	"24/15910"	0.0844267071237078	0.446747160034344	0.403901725118935	"PIGV/TMTC4/POMT1/TMTC3/PIGM/DPY19L1/DPY19L3/ALG12"	8
"GOMF_R_SMAD_BINDING"	"GOMF_R_SMAD_BINDING"	"GOMF_R_SMAD_BINDING"	"8/3147"	"24/15910"	0.0844267071237078	0.446747160034344	0.403901725118935	"PAX6/ZC3H3/PPM1A/PPARG/PARP1/FOXH1/SMAD3/FOS"	8
"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING"	"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING"	"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING"	"8/3147"	"24/15910"	0.0844267071237078	0.446747160034344	0.403901725118935	"HYAL2/ENG/ACVR1/LRRC32/ITGAV/TGFBR2/LTBP3/TSKU"	8
"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING"	"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING"	"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING"	"8/3147"	"24/15910"	0.0844267071237078	0.446747160034344	0.403901725118935	"SMAD7/AMH/TGFB1/ENG/RASL11B/SNX6/TGFBR2/SMAD3"	8
"GOMF_EPHRIN_RECEPTOR_BINDING"	"GOMF_EPHRIN_RECEPTOR_BINDING"	"GOMF_EPHRIN_RECEPTOR_BINDING"	"9/3147"	"28/15910"	0.0848945685107597	0.446747160034344	0.403901725118935	"FYN/SDCBP/EFNA3/SHC1/CRK/ANKS1B/PTPN1/SRC/EFNA4"	9
"GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING"	"9/3147"	"28/15910"	0.0848945685107597	0.446747160034344	0.403901725118935	"WIPI1/SNX5/PLEK2/SNX14/WDR45B/JPH2/ATP13A2/PHLDA3/SH3PXD2B"	9
"GOMF_PHOSPHOLIPASE_C_ACTIVITY"	"GOMF_PHOSPHOLIPASE_C_ACTIVITY"	"GOMF_PHOSPHOLIPASE_C_ACTIVITY"	"9/3147"	"28/15910"	0.0848945685107597	0.446747160034344	0.403901725118935	"PLCD4/CHRM3/PLCE1/PLCB3/PLCL2/GDPD5/PLCB1/CHRM5/PLCD1"	9
"GOMF_PHOSPHOLIPASE_ACTIVITY"	"GOMF_PHOSPHOLIPASE_ACTIVITY"	"GOMF_PHOSPHOLIPASE_ACTIVITY"	"28/3147"	"110/15910"	0.08674067845663	0.454213503445309	0.410652006382698	"LYPLA2/MGLL/PLD1/PITPNM3/HMOX1/ABHD4/DDHD1/LIPG/PLA2G15/PLCD4/PLA2G12A/PNPLA7/CHRM3/PNPLA8/PLCE1/PLCB3/PLCL2/GDPD5/PLA2G2F/ABHD6/PLB1/SMPD1/FAM83B/PLCB1/PLA2G6/CHRM5/PLCD1/PLA2G4B"	28
"GOMF_E_BOX_BINDING"	"GOMF_E_BOX_BINDING"	"GOMF_E_BOX_BINDING"	"14/3147"	"49/15910"	0.0895443517837741	0.46432022412757	0.419789438657693	"ARNTL2/TCF3/TFAP4/HIF1A/GATA3/HES1/HDAC1/BHLHE41/PPARG/MYBBP1A/BHLHE40/MYC/CIART/SREBF2"	14
"GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY"	"GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY"	"GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY"	"14/3147"	"49/15910"	0.0895443517837741	0.46432022412757	0.419789438657693	"CABIN1/PTN/PHACTR1/STYXL1/LGALS3/ANP32E/LMTK2/PPP1R36/PPP1R14B/MYOZ1/PPP1R2/STYX/PPP1R10/PPME1"	14
"GOMF_ISOMERASE_ACTIVITY"	"GOMF_ISOMERASE_ACTIVITY"	"GOMF_ISOMERASE_ACTIVITY"	"40/3147"	"165/15910"	0.091007879341782	0.467358737428432	0.422536542330206	"FKBP4/SPAST/PGM1/TOP3B/FKBP3/GSTZ1/RENBP/GPI/FKBP8/FKBP14/PUS3/PTGES3/TPI1/DSE/GNPDA1/EHHADH/PTGIS/L3HYPDH/PIN1/FKBP11/GLCE/PIGK/GALM/PTGES2/PTGES/FUOM/GNE/NAXE/SRR/ECI1/PPIC/PGAM1/BPGM/ALOXE3/CRELD2/PPIA/SREBF2/PGAM4/MIF/AMACR"	40
"GOMF_PROMOTER_SPECIFIC_CHROMATIN_BINDING"	"GOMF_PROMOTER_SPECIFIC_CHROMATIN_BINDING"	"GOMF_PROMOTER_SPECIFIC_CHROMATIN_BINDING"	"17/3147"	"62/15910"	0.0913815423481928	0.467358737428432	0.422536542330206	"KDM1A/SIRT1/WDR13/RBL2/HDAC1/GADD45A/ATF4/TRIM28/DNMT1/KLF4/TP53/ZNF750/FOXO1/IKZF3/TAF10/SMAD3/POLR2A"	17
"GOMF_ATPASE_COUPLED_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_ATPASE_COUPLED_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_ATPASE_COUPLED_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"13/3147"	"45/15910"	0.0925219760700057	0.467358737428432	0.422536542330206	"ATP1A2/ATP2C2/ATP2B1/ATP6V1A/ATP7B/ATP8A1/ATP1A4/ATP1B1/ATP6V1B2/ATP2B2/ATP13A2/ATP1A1/ATP6V0E2"	13
"GOMF_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS"	"GOMF_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS"	"GOMF_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS"	"36/3147"	"147/15910"	0.0930260169917603	0.467358737428432	0.422536542330206	"MAN2B2/HEXB/HYAL2/GBA2/ACER3/EDEM2/CLN5/MPG/NAGPA/HYAL4/MANBA/OGG1/GBE1/MOGS/IL1R1/IL18R1/CTBS/MAN1C1/IDUA/MBD4/EDEM1/NEIL1/MAN2C1/GLB1L2/ADPRHL1/GNE/NEU3/AGL/SMPD1/GLB1/HPSE2/FUCA1/MAN2A2/GM2A/MAN1A2/NAGA"	36
"GOMF_PROTEIN_PHOSPHATASE_REGULATOR_ACTIVITY"	"GOMF_PROTEIN_PHOSPHATASE_REGULATOR_ACTIVITY"	"GOMF_PROTEIN_PHOSPHATASE_REGULATOR_ACTIVITY"	"24/3147"	"93/15910"	0.0940684811371372	0.467358737428432	0.422536542330206	"EIF2AK2/PPP1R15A/CABIN1/PPP6R2/PPP2R1A/PTN/PHACTR1/PPP1R7/STYXL1/LGALS3/B3GAT3/RCAN1/LMTK2/PPP1R36/PPP1R3B/PPP1R14B/ANKLE2/MYOZ1/PPP1R2/CALM1/PPP1R10/PPME1/PPP3R1/PPP2R2A"	24
"GOMF_MONOSACCHARIDE_BINDING"	"GOMF_MONOSACCHARIDE_BINDING"	"GOMF_MONOSACCHARIDE_BINDING"	"19/3147"	"71/15910"	0.0947225622459217	0.467358737428432	0.422536542330206	"P4HA2/P3H2/PYGL/CLN5/GYS1/GPI/ENG/PHYH/GALK1/MANBA/OGFOD2/P3H1/PAM/FUOM/ALDOA/COLEC12/HK2/LGALS9/UGP2"	19
"GOMF_ATPASE_REGULATOR_ACTIVITY"	"GOMF_ATPASE_REGULATOR_ACTIVITY"	"GOMF_ATPASE_REGULATOR_ACTIVITY"	"5/3147"	"13/15910"	0.0952860359792519	0.467358737428432	0.422536542330206	"BAG1/PFN1/GRPEL1/HSPBP1/KATNB1"	5
"GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY"	"GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY"	"GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY"	"5/3147"	"13/15910"	0.0952860359792519	0.467358737428432	0.422536542330206	"CCNT2/CCNK/CCNB1/CCNYL1/CDK5R2"	5
"GOMF_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY"	"GOMF_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY"	"GOMF_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY"	"5/3147"	"13/15910"	0.0952860359792519	0.467358737428432	0.422536542330206	"POLB/OGG1/NEIL1/APLF/HMCES"	5
"GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING"	"GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING"	"GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING"	"5/3147"	"13/15910"	0.0952860359792519	0.467358737428432	0.422536542330206	"ITGA6/ITGB4/ITGAV/IGF1R/INSR"	5
"GOMF_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY"	"GOMF_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY"	"GOMF_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY"	"5/3147"	"13/15910"	0.0952860359792519	0.467358737428432	0.422536542330206	"TRMT11/FTSJ1/TRMT1/TRMT1L/TRMT10A"	5
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH"	"12/3147"	"41/15910"	0.0954062521373187	0.467358737428432	0.422536542330206	"COL9A2/COL17A1/COL16A1/COL9A3/COL12A1/COL7A1/COL2A1/COL6A1/COL6A3/COL8A2/COL18A1/COL27A1"	12
"GOMF_CARBON_OXYGEN_LYASE_ACTIVITY"	"GOMF_CARBON_OXYGEN_LYASE_ACTIVITY"	"GOMF_CARBON_OXYGEN_LYASE_ACTIVITY"	"21/3147"	"80/15910"	0.0969478913743941	0.470771595708495	0.425622089302229	"CA12/ENO1/CA2/CA9/TPI1/EHHADH/OGG1/ECHDC2/ACO1/PTGIS/L3HYPDH/PCBD2/NEIL1/CYP1A1/CYP1A2/PTS/CDYL/ECI1/FASN/ALOXE3/CA13"	21
"GOMF_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"15/3147"	"54/15910"	0.0988539469576498	0.470771595708495	0.425622089302229	"SLC25A5/SLC25A17/ABCD1/SLC15A3/SLC35B3/SLC35D2/LRRC8A/SLC35A5/SLC37A1/SLC35A1/SLC50A1/SLC29A2/SLC35E3/SLC25A42/SLC35C1"	15
"GOMF_ATPASE_COUPLED_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_ATPASE_COUPLED_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_ATPASE_COUPLED_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"27/3147"	"107/15910"	0.0993252972228647	0.470771595708495	0.425622089302229	"ATP1A2/SLC4A8/ATP2C2/ABCA7/ATP2B1/ABCD1/ABCA2/ATP6V1A/ABCC5/ABCG2/ABCD4/ATP7B/ATP8A1/ABCC10/ATP1A4/ABCB10/ATP1B1/ATP6V1B2/ABCA5/ATP2B2/ATP13A2/ATP1A1/ATP6V0E2/TOMM20/ABCB8/ABCA4/SLC26A6"	27
"GOMF_CHEMOKINE_BINDING"	"GOMF_CHEMOKINE_BINDING"	"GOMF_CHEMOKINE_BINDING"	"10/3147"	"33/15910"	0.100516093746693	0.470771595708495	0.425622089302229	"CXCR4/CCR7/ITGAV/ACKR3/ACKR2/CXCR6/XCR1/CXCR2/CCR3/CCR10"	10
"GOMF_ALKALI_METAL_ION_BINDING"	"GOMF_ALKALI_METAL_ION_BINDING"	"GOMF_ALKALI_METAL_ION_BINDING"	"6/3147"	"17/15910"	0.101151732467753	0.470771595708495	0.425622089302229	"ATP1A2/PKM/CAPN3/IMPA1/SLC34A2/ATP1A1"	6
"GOMF_CAMP_RESPONSE_ELEMENT_BINDING"	"GOMF_CAMP_RESPONSE_ELEMENT_BINDING"	"GOMF_CAMP_RESPONSE_ELEMENT_BINDING"	"6/3147"	"17/15910"	0.101151732467753	0.470771595708495	0.425622089302229	"CREB3L3/CREB3/NR4A3/JDP2/CREB3L2/ATF6B"	6
"GOMF_FLIPPASE_ACTIVITY"	"GOMF_FLIPPASE_ACTIVITY"	"GOMF_FLIPPASE_ACTIVITY"	"6/3147"	"17/15910"	0.101151732467753	0.470771595708495	0.425622089302229	"ATP11A/ATP10B/ATP8A1/ATP8B2/ATP10D/ABCA4"	6
"GOMF_NADPLUS_KINASE_ACTIVITY"	"GOMF_NADPLUS_KINASE_ACTIVITY"	"GOMF_NADPLUS_KINASE_ACTIVITY"	"6/3147"	"17/15910"	0.101151732467753	0.470771595708495	0.425622089302229	"NADK/DGKD/DGKH/DGKQ/DGKZ/SPHK1"	6
"GOMF_PLUS_END_DIRECTED_MICROTUBULE_MOTOR_ACTIVITY"	"GOMF_PLUS_END_DIRECTED_MICROTUBULE_MOTOR_ACTIVITY"	"GOMF_PLUS_END_DIRECTED_MICROTUBULE_MOTOR_ACTIVITY"	"6/3147"	"17/15910"	0.101151732467753	0.470771595708495	0.425622089302229	"KIF1B/KIF3B/KIF14/KIF1C/KIF3A/KIF5B"	6
"GOMF_GROWTH_FACTOR_RECEPTOR_BINDING"	"GOMF_GROWTH_FACTOR_RECEPTOR_BINDING"	"GOMF_GROWTH_FACTOR_RECEPTOR_BINDING"	"34/3147"	"139/15910"	0.101547465236853	0.470771595708495	0.425622089302229	"FYN/SNX1/TNK2/RNF126/TOLLIP/PSEN1/TRIP6/IL27RA/GATA3/FGF1/PDGFRB/IL1R1/PGF/IL6ST/IL6/IL36RN/DAB2IP/SDCBP/ECM1/ADAM17/SHC1/IL6R/ERAP1/FAM83B/NRTN/VEGFB/GLMN/ERBB4/ERN1/CDH5/RNF41/SRC/PDGFA/IRAK4"	34
"GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING"	"GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING"	"GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING"	"9/3147"	"29/15910"	0.102426695595319	0.470771595708495	0.425622089302229	"ITGA6/KAZALD1/ITGB4/IGFBPL1/ITGAV/IGF1R/CRIM1/HTRA4/INSR"	9
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS"	"9/3147"	"29/15910"	0.102426695595319	0.470771595708495	0.425622089302229	"MTHFD2/MTHFD1L/SARDH/ALDH1L2/ALDH4A1/ETFDH/MTHFR/PIPOX/DHFRP1"	9
"GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY"	"GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY"	"GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY"	"14/3147"	"50/15910"	0.102729179730542	0.470771595708495	0.425622089302229	"CCNT2/CCNK/CCNE1/CCND1/CCND3/CCNG1/CCNI/CDKN1A/CDKN2D/CCNB1/CCNYL1/CDK5R2/HEXIM1/CCNI2"	14
"GOMF_CARBOHYDRATE_KINASE_ACTIVITY"	"GOMF_CARBOHYDRATE_KINASE_ACTIVITY"	"GOMF_CARBOHYDRATE_KINASE_ACTIVITY"	"7/3147"	"21/15910"	0.103398472002415	0.470771595708495	0.425622089302229	"XYLB/GALK1/PFKFB2/NAGK/KHK/HK2/GNE"	7
"GOMF_PURINE_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_PURINE_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_PURINE_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"7/3147"	"21/15910"	0.103398472002415	0.470771595708495	0.425622089302229	"SLC25A5/SLC25A17/ABCD1/ABCC5/SLC35B3/LRRC8A/SLC25A42"	7
"GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"7/3147"	"21/15910"	0.103398472002415	0.470771595708495	0.425622089302229	"SLC39A14/SLC39A11/SLC39A6/SLC39A1/SLC30A2/SLC30A1/SLC39A10"	7
"GOMF_DIOXYGENASE_ACTIVITY"	"GOMF_DIOXYGENASE_ACTIVITY"	"GOMF_DIOXYGENASE_ACTIVITY"	"24/3147"	"94/15910"	0.103631752959349	0.470771595708495	0.425622089302229	"KDM5D/KDM4A/JMJD6/P4HA2/JMJD4/PIR/KDM2B/P3H2/ETHE1/PHYH/OGFOD2/KDM5B/P3H1/KDM5C/KDM4B/POR/ASPHD2/CDO1/TET1/KDM8/ALOX15/ALOXE3/ADI1/HPDL"	24
"GOMF_MYOSIN_BINDING"	"GOMF_MYOSIN_BINDING"	"GOMF_MYOSIN_BINDING"	"19/3147"	"72/15910"	0.105864391254346	0.478068488631812	0.4322191712837	"NPC1L1/VEZT/LLGL2/TRPM7/RAB11A/STX1A/TRAK2/CXCR4/CALD1/RAB25/SHROOM4/MYL3/SHROOM1/STXBP5/LMTK2/AXL/RAB6A/TRAK1/MYL4"	19
"GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"33/3147"	"135/15910"	0.106137500768681	0.478068488631812	0.4322191712837	"TSPOAP1/ATP2C2/ATP2B1/CACNG4/PSEN1/CACNA1S/SLC8B1/TRPM7/CACNA1I/GRIN2D/STIM2/TRPV4/SLC8A2/PKD2/ITPR2/CACNG6/TRPM4/TMEM165/P2RX4/ITGAV/TRPC1/ATP2B2/CACNA1D/CACNA2D3/GRIN2C/PKD1L2/CACNB3/SLC3A2/TRPV2/RYR1/ANXA6/CACNA1E/ORAI1"	33
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS"	"13/3147"	"46/15910"	0.106666194727546	0.478422637111316	0.432539355035532	"ALDH3B1/ALDH18A1/FAR2/ALDH3A2/AKR1B1/ALDH2/ALDH3B2/ALDH1L2/ALDH1B1/ALDH9A1/ALDH4A1/ALDH7A1/AKR1B10"	13
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS"	"16/3147"	"59/15910"	0.107560384423223	0.480406254797842	0.434332733208328	"ACADVL/SDHA/CPOX/TECR/DHODH/GCDH/ACADM/ACADS/RSAD1/DUS3L/SRD5A1/PTGES2/TM7SF2/FASN/DUS1L/ACAD11"	16
"GOMF_ANTIPORTER_ACTIVITY"	"GOMF_ANTIPORTER_ACTIVITY"	"GOMF_ANTIPORTER_ACTIVITY"	"23/3147"	"90/15910"	0.108432672059018	0.482275859408937	0.436023032767599	"SLC25A5/SLC4A8/SLC8B1/SLC25A14/CLCN3/SLC22A18/SLC8A2/SLC35E1/SLC35D2/SLC41A1/TMCO3/SLC7A11/SLC37A1/SLC9C2/SLC35A1/SLC3A2/SLC25A30/SLC35E3/SLC35C1/SLC25A10/SLC4A5/SLC9A6/SLC26A6"	23
"GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING"	"GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING"	"GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING"	"15/3147"	"55/15910"	0.112203521233952	0.489499715331516	0.442554082386171	"PTPN3/SH3BP2/MAPK1/MAPK3/PFN1/SH2D3A/PIN1/BCAR3/SHF/LDLRAP1/SHC1/LEO1/YWHAB/CRK/SOCS3"	15
"GOMF_CYTOSKELETAL_MOTOR_ACTIVITY"	"GOMF_CYTOSKELETAL_MOTOR_ACTIVITY"	"GOMF_CYTOSKELETAL_MOTOR_ACTIVITY"	"28/3147"	"113/15910"	0.112983672132501	0.489499715331516	0.442554082386171	"KIF1B/MYO9A/KIF22/KIF3C/KIF3B/SMC3/MYH3/KIF21B/KIF14/DNAI1/PIN1/KIF1C/KIF3A/MYO18B/MYO7A/KIF21A/KIFC3/KIF2C/MYO10/MYO1E/KIF27/KIF7/KIFC2/KIF5B/MYO1D/MYO6/MYO5A/MYO1C"	28
