"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"SLC29A2"	0.226876336969101	5.8583854961952	3.90158296303678	0.00099178020591095	0.00883122422198454	-1.509834963659	TRUE	FALSE	FALSE
"ZNF138"	0.304265409410061	3.35638340560626	3.72121351392178	0.00149130612298585	0.0119089669396588	-1.51024132316495	TRUE	FALSE	FALSE
"NECTIN1"	-0.209073516753522	6.70098931430481	-3.92215157957961	0.000946684246147353	0.0085475983235095	-1.51074813221471	TRUE	FALSE	FALSE
"RBM42"	-0.18224035870045	6.20794912538554	-3.90954795103007	0.000974067925838772	0.00873179358541258	-1.51351828337964	TRUE	FALSE	FALSE
"CHRM4"	-0.276989996112317	3.50091705700336	-3.76633012373851	0.0013467187764155	0.0110300588820058	-1.51411560029004	TRUE	FALSE	FALSE
"C16orf58"	0.162826844350644	7.1742816254493	3.93369152984547	0.000922287219550817	0.00837813823503989	-1.51449911750381	TRUE	FALSE	FALSE
"RP11-343C2.7"	0.365498021267937	2.28509004024869	3.63106495695024	0.00182804669271261	0.0138973769861725	-1.51502871083649	TRUE	FALSE	FALSE
"CEP192"	0.243705761911709	4.34019172066201	3.80843388796098	0.00122441395032425	0.0102681147601634	-1.51560893123772	TRUE	FALSE	FALSE
"AC091878.1"	-0.973915263483812	-0.842618063118015	-3.44160814214998	0.00280090844530868	0.0191367345740311	-1.51618494307669	TRUE	FALSE	FALSE
"C1orf132"	-0.310326782588183	3.93903246848503	-3.79352878928644	0.00126639029129556	0.0105030621560757	-1.51724563692414	TRUE	FALSE	FALSE
"MICU2"	0.255497735162527	4.73806580591764	3.83694787583956	0.00114793936188697	0.00982229512490288	-1.51735960122636	TRUE	FALSE	FALSE
"GTF3C2"	-0.16057242495864	7.43557155348079	-3.93573511099265	0.000918032818761187	0.00834668940872816	-1.51794486140248	TRUE	FALSE	FALSE
"PQBP1"	0.243160331607831	4.86431625790483	3.84784423830348	0.0011199905010736	0.00964899302336383	-1.51845186057842	TRUE	FALSE	FALSE
"RP11-214K3.25"	0.453510037179287	2.5293026933988	3.64545109724099	0.00176964062541416	0.013575837368891	-1.51963133025764	TRUE	FALSE	FALSE
"NIPSNAP1"	0.174847146472872	5.96663693447343	3.89470474625642	0.00100733456234792	0.00893495153280898	-1.52035763855195	TRUE	FALSE	FALSE
"GDF5"	-0.517908566657294	1.05455136452888	-3.53330315988919	0.00227884871676729	0.016395569353627	-1.52073273089512	TRUE	FALSE	FALSE
"PTPN2"	0.266924534024319	4.71323323968329	3.83545810163844	0.00115181429014923	0.00984345632303594	-1.52745739634091	TRUE	FALSE	FALSE
"CAMKK1"	0.809325819089803	-0.38332419569982	3.43472343542407	0.00284456311570179	0.0193739303573792	-1.52835982537046	TRUE	FALSE	FALSE
"B4GALT7"	0.179964791776494	5.73507649965253	3.88492293718358	0.00102987584039225	0.00907376179577717	-1.52991287278919	TRUE	FALSE	FALSE
"ARID5A"	-0.254592779259424	3.66904200866205	-3.75967515877022	0.00136713436295928	0.0111671393912758	-1.53110761450859	TRUE	FALSE	FALSE
"OSTM1"	0.276605960178477	3.76888642830018	3.74328598292908	0.00141873534988752	0.01149945320536	-1.53403944528215	TRUE	FALSE	FALSE
"TM7SF2"	0.297791502094768	3.34884439740444	3.70065381588194	0.00156222032484651	0.0123670011828922	-1.53568761980416	TRUE	FALSE	FALSE
"TMEM2"	-0.183344345813806	6.43216115081642	-3.90780168429424	0.00097792395642755	0.00874869742037739	-1.53600580772556	TRUE	FALSE	FALSE
"AFAP1L2"	-0.503524522297493	2.02335741953933	-3.5772154519949	0.00206414806509617	0.0152092840641189	-1.54021652733537	TRUE	FALSE	FALSE
"AOC2"	-0.61807045882498	0.800941504920329	-3.47492064792503	0.00259884188466845	0.0181664503705578	-1.54032301849368	TRUE	FALSE	FALSE
"CLDN12"	0.198368303963116	5.48091900545988	3.863614467913	0.00108073887888449	0.00938451987740343	-1.5404261437964	TRUE	FALSE	FALSE
"INHA"	-0.693139327650518	0.284936607215866	-3.44851784251403	0.00275775981617552	0.0188988185710974	-1.54214839519915	TRUE	FALSE	FALSE
"ACAP3"	0.266791207909957	3.90107769400556	3.75502034096742	0.00138159694532066	0.0112611416827928	-1.54353279825229	TRUE	FALSE	FALSE
"LINC00624"	-1.58164034903337	-2.1666067114599	-3.54631165724848	0.00221303995389079	0.0160758274719529	-1.54646727075179	TRUE	TRUE	TRUE
"BEX5"	0.562673996822873	0.606886537974336	3.46086585477888	0.00268227794190467	0.0185505144859369	-1.54690839831599	TRUE	FALSE	FALSE
"ADHFE1"	0.718238047741074	0.417466763802209	3.45013311691857	0.00274776794715464	0.0188610229960116	-1.54818602314364	TRUE	FALSE	FALSE
"MX1"	-2.50519717951168	-2.89470405633873	-3.79706645429431	0.00125629934091004	0.0104440417977943	-1.55223491913878	TRUE	TRUE	TRUE
"ENPP5"	0.508055195225981	1.62474532459625	3.52597954398325	0.00231674617752272	0.0166171518473591	-1.55519751501869	TRUE	FALSE	FALSE
"AMER1"	-0.260509385777258	3.61193822623889	-3.72752643190443	0.00147018115626106	0.0117885018168034	-1.56063122509634	TRUE	FALSE	FALSE
"SPATA7"	0.308428937745205	3.25948733885875	3.70050288611299	0.00156275311634192	0.0123670011828922	-1.56323029782799	TRUE	FALSE	FALSE
"RP11-126K1.2"	0.579204428444827	0.0269048827419441	3.43122193468552	0.0028670222018244	0.0194702416839564	-1.56452413944414	TRUE	FALSE	FALSE
"C19orf73"	1.46810000036271	-2.2139531957734	3.58309813269657	0.00203695119849241	0.0150880499111959	-1.56466056042758	TRUE	TRUE	FALSE
"CD19"	-0.674220435972759	-0.149347702093684	-3.42669558784364	0.00289631403258469	0.0196248798360981	-1.56518325260308	TRUE	FALSE	FALSE
"GALNT1"	0.269105440799319	5.7857290973775	3.86085133550904	0.00108751560612348	0.00942833471913887	-1.56612835541326	TRUE	FALSE	FALSE
"ETNK2"	0.303074314921235	3.13638651277834	3.66600774795346	0.00168938391543847	0.0130936576757273	-1.56889176560863	TRUE	FALSE	FALSE
"CHRM3"	0.294708768194547	2.76694889164714	3.6486492082261	0.00175691044619766	0.0135082134824556	-1.57166904405584	TRUE	FALSE	FALSE
"TCF23"	-2.18854815683544	-4.38426537318512	-4.05604962371956	0.000699292930622402	0.00673277188139466	-1.57203339929519	TRUE	TRUE	TRUE
"STK11IP"	-0.194740228999928	4.87880166978984	-3.82933707979591	0.00116787261837505	0.00994438341903346	-1.57414771365605	TRUE	FALSE	FALSE
"USO1"	0.196715188230442	6.41776751722815	3.88566872980486	0.00102813962357859	0.00906225494155086	-1.57662372797024	TRUE	FALSE	FALSE
"CAPS"	0.439452532393632	1.81444215613749	3.5342323732661	0.00227408437662031	0.0163724748728242	-1.57738381536559	TRUE	FALSE	FALSE
"VGF"	0.412451051184862	2.14581164522088	3.60580551475647	0.00193526065361165	0.0145341179782471	-1.57775233860161	TRUE	FALSE	FALSE
"DHRS1"	0.322315113284327	2.81503655569016	3.63008058905986	0.00183211232495896	0.0139232605474695	-1.58141125250571	TRUE	FALSE	FALSE
"MEAF6"	0.195096579743014	4.77869502843433	3.80597091403385	0.00123125335063435	0.0103090552799934	-1.58418591633845	TRUE	FALSE	FALSE
"STK38L"	0.306295303279095	5.1342349882613	3.82516157593189	0.00117895489547468	0.0100185009391164	-1.58488317330964	TRUE	FALSE	FALSE
"ATF5"	0.282679177631007	3.54467979622295	3.71534448899454	0.00151121643661605	0.0120360247462207	-1.58581813302168	TRUE	FALSE	FALSE
"TIPRL"	0.201724734620763	4.8991193931942	3.81435806733165	0.00120811792035316	0.0101646600726062	-1.5864078896892	TRUE	FALSE	FALSE
"HILPDA"	-0.181399965343525	6.63718256783157	-3.8897162288315	0.00101876785805344	0.00900586671216501	-1.59015889353269	TRUE	FALSE	FALSE
"RP11-337C18.8"	0.182251185759308	6.34021147349548	3.87685382604541	0.00104884917360005	0.00919478014609182	-1.59050802477793	TRUE	FALSE	FALSE
"MED24"	-0.160265419154158	6.75737696512917	-3.88904520967139	0.00102031564357897	0.00900836938291476	-1.59138648395523	TRUE	FALSE	FALSE
"PAQR6"	0.357726800224687	3.41909042111324	3.68069687920114	0.00163425977386572	0.012750857924539	-1.59181501034133	TRUE	FALSE	FALSE
"ULK1"	-0.173520947242417	7.72479986421245	-3.90842619538107	0.000976543188485907	0.00874282142313817	-1.59308938935855	TRUE	FALSE	FALSE
"TRIM14"	-0.208733347072774	4.53421397858665	-3.79448356798653	0.00126365891663688	0.0104886677454186	-1.59437786514808	TRUE	FALSE	FALSE
"SLC39A10"	-0.235950350953115	5.59577536564309	-3.84951858611424	0.00111575646235111	0.00962511287300924	-1.59462993274907	TRUE	FALSE	FALSE
"MRC2"	0.333635526227303	2.42998299550317	3.58523849105898	0.00202714421417604	0.0150471529301735	-1.59524085328795	TRUE	FALSE	FALSE
"GDPD5"	-0.237239692316568	4.23572172194362	-3.76837900134134	0.00134049473331561	0.010992161172451	-1.59715372499798	TRUE	FALSE	FALSE
"ZNF235"	0.568138534817239	0.978851292205936	3.46208680922606	0.00267492610037439	0.0185239951448018	-1.59782814430557	TRUE	FALSE	FALSE
"IL10"	-2.50508917693891	-4.61534131559913	-4.28300503756419	0.000418817495455969	0.00454081799242174	-1.5991391179804	TRUE	TRUE	TRUE
"RIMKLB"	0.220699426701263	6.21273785407099	3.86922890824835	0.0010670987787605	0.00931986022942317	-1.60528882510732	TRUE	FALSE	FALSE
"ACVR1C"	1.42630939092488	-1.39119550604542	3.49362039991433	0.0024917926337773	0.0175794050981757	-1.60540584300222	TRUE	TRUE	FALSE
"ZNF410"	-0.18595441497655	6.3079195443389	-3.87327803217073	0.00105736839511903	0.00925021703138603	-1.60606200723405	TRUE	FALSE	FALSE
"PTPRE"	-0.185643040080938	5.88122745610392	-3.8591987078804	0.00109158902162139	0.00945924077724234	-1.6072960038391	TRUE	FALSE	FALSE
"MAPK8IP2"	-0.353333760973167	1.85331712907117	-3.55726954268228	0.00215906710153112	0.0157772916344422	-1.60790995288784	TRUE	FALSE	FALSE
"LNX1"	-0.213840476854473	5.12621223904343	-3.83467993113103	0.00115384351130508	0.00985280397614627	-1.60936086984287	TRUE	FALSE	FALSE
"TLE2"	-0.268289539078446	4.05954400169398	-3.75316491294055	0.00138740415933802	0.0112932983078109	-1.60974055563426	TRUE	FALSE	FALSE
"GPI"	-0.171565247822013	8.0455838534316	-3.90531946551819	0.000983431358814691	0.00878582061271853	-1.61145286449956	TRUE	FALSE	FALSE
"DAP3"	0.284726814506767	6.22960116686288	3.86263796158428	0.001083128980805	0.00940139889148669	-1.61166245697968	TRUE	FALSE	FALSE
"TCF7"	-0.43431448666592	1.43814728762895	-3.50005498308172	0.00245597386874983	0.0173966192061479	-1.61451887433688	TRUE	FALSE	FALSE
"MFSD3"	0.329722740677057	3.47085089224964	3.69766013700524	0.00157282201022119	0.0124140383916521	-1.61601559813888	TRUE	FALSE	FALSE
"RP5-1009E24.9"	0.524540867147299	0.731028424523943	3.44804497526563	0.00276069168593567	0.0189127580669661	-1.6175686600208	TRUE	FALSE	FALSE
"ZCCHC9"	0.275966718077708	5.35655195261851	3.82339077834333	0.00118368642108987	0.010046550421708	-1.61912067982889	TRUE	FALSE	FALSE
"KIF27"	0.345309240067863	2.46618527536867	3.59006692705986	0.00200519212159532	0.0149041178520772	-1.61994608052255	TRUE	FALSE	FALSE
"CEP78"	0.273689066546386	4.07878287308917	3.73952799155194	0.00143083793850399	0.0115689072738876	-1.62076235678399	TRUE	FALSE	FALSE
"IPPK"	-0.198187692704209	4.70959841727919	-3.79986573081656	0.00124837142961731	0.0104068826815664	-1.62194590496896	TRUE	FALSE	FALSE
"AC092168.2"	-0.898429157676698	-1.53498492947679	-3.41050778732601	0.00300350613182007	0.0201827137686079	-1.62707792088102	TRUE	FALSE	FALSE
"AL021546.6"	0.178242283516584	7.63110786998768	3.88935331252115	0.00101960467618502	0.00900586671216501	-1.62904824086246	TRUE	FALSE	FALSE
"RP4-705F19.1"	-1.55318334649487	-2.5167153924656	-3.66232976137653	0.0017034730509868	0.0131737750705168	-1.62958476879526	TRUE	TRUE	TRUE
"LYRM5"	0.404104882488534	2.35731773031627	3.57242237072573	0.00208657319167585	0.0153584035135722	-1.63062192261225	TRUE	FALSE	FALSE
"MYO1D"	0.46810804425527	1.7556734448109	3.49432194375651	0.0024878624828046	0.0175634420451614	-1.63076685929293	TRUE	FALSE	FALSE
"ARHGDIB"	-2.44437419004228	-3.35545840438143	-3.92259809884467	0.000945728348870658	0.00854685259429828	-1.63152462734877	TRUE	TRUE	TRUE
"PIGF"	0.313586796765143	3.4821460615502	3.68344633458333	0.00162414220323006	0.0127001409254805	-1.63296251100361	TRUE	FALSE	FALSE
"ALDH4A1"	0.216607819303348	4.94363878485703	3.7952213137342	0.00126155243923036	0.0104753108730102	-1.63378203078238	TRUE	FALSE	FALSE
"ST3GAL4-AS1"	0.509972998571425	1.16232159498994	3.46605275367753	0.00265118256534173	0.0184140494300985	-1.63614475168025	TRUE	FALSE	FALSE
"SUGP1"	0.180199628553324	5.2538861195511	3.81494008488974	0.00120652864170022	0.0101646600726062	-1.63631906743622	TRUE	FALSE	FALSE
"NME3"	0.487136788920345	1.01120347650312	3.45955149291847	0.00269021451584238	0.018599297338607	-1.63818528135677	TRUE	FALSE	FALSE
"XXbac-B33L19.15"	1.17608786039445	-1.59121354784096	3.46860495188111	0.00263601306759841	0.0183571078618275	-1.64153289751904	TRUE	FALSE	FALSE
"TBCK"	0.287128928758557	3.96173842415412	3.72227892738136	0.00148771985790812	0.011893854469333	-1.64339916250365	TRUE	FALSE	FALSE
"RAB30"	-0.280963231961704	3.45734097276328	-3.6857760732758	0.00161561785899147	0.0126522698206373	-1.64739007379672	TRUE	FALSE	FALSE
"CAT"	0.209505355554469	6.15618823104376	3.84703062883254	0.00112205371744901	0.00965066029427724	-1.64764236070828	TRUE	FALSE	FALSE
"AC008079.10"	-1.06074712972517	-1.8513771478937	-3.43893964246974	0.0028177499361723	0.0192223834700148	-1.64875684721908	TRUE	FALSE	FALSE
"LINC00888"	0.427188990690992	1.98836926760076	3.53750663092387	0.00225737473723631	0.0162632887190904	-1.64996298465849	TRUE	FALSE	FALSE
"HES6"	0.345842238732613	2.18283950193043	3.53850695168642	0.00225229403127487	0.016248913035218	-1.65238800354982	TRUE	FALSE	FALSE
"VGLL3"	-0.954984376461939	-1.17354657776129	-3.3926202477629	0.00312650255015375	0.020822922137698	-1.65386920919732	TRUE	FALSE	FALSE
"FAM69B"	-0.212630534034127	4.74080321598728	-3.77820642998671	0.00131103718253563	0.0107861978979711	-1.65491606001341	TRUE	FALSE	FALSE
"CHD1L"	0.184658478995577	6.30545797236908	3.84690213047742	0.00112237992062692	0.00965066029427724	-1.65546657114526	TRUE	FALSE	FALSE
"HIST1H3H"	1.19614495918808	-1.2219119381939	3.40127010866165	0.00306641805876437	0.0205374172500061	-1.65595888233814	TRUE	FALSE	FALSE
"KCTD10"	-0.174766153354152	5.85423918800772	-3.83271187523181	0.00115899150782047	0.00988474295698216	-1.65721448950443	TRUE	FALSE	FALSE
"MFSD14B"	0.183625661079422	5.32804154438811	3.80388896271359	0.00123706439323897	0.010345374556559	-1.66007273636633	TRUE	FALSE	FALSE
"TMCC1-AS1"	0.725411162532868	0.361676535796568	3.38740821449682	0.00316326503865743	0.0209815306373921	-1.66038729097771	TRUE	FALSE	FALSE
"DNAJC2"	-0.209083098943761	4.69772178619865	-3.77812407347527	0.00131128134513927	0.0107861978979711	-1.66095555971742	TRUE	FALSE	FALSE
"MCM9"	0.238253643756915	3.26999167087703	3.65278018616522	0.00174060143374283	0.0134018676181383	-1.66146236885486	TRUE	FALSE	FALSE
"LINC01003"	0.237299613350473	3.68090761020757	3.70331835663594	0.0015528440121516	0.0123024490259442	-1.66224901139406	TRUE	FALSE	FALSE
"NSMCE4A"	0.209551688030394	4.86587396251052	3.78121029710345	0.00130216249764709	0.0107363425344163	-1.66263229839161	TRUE	FALSE	FALSE
"ZNF432"	-0.269573657802817	2.89588783575818	-3.62142338662073	0.00186825684838328	0.0141215280832588	-1.66277642036345	TRUE	FALSE	FALSE
"SARAF"	0.253849658193734	7.32126433532711	3.86641649568863	0.00107390981815311	0.00935003754103427	-1.66370745333419	TRUE	FALSE	FALSE
"CTD-2008P7.1"	-0.646748105360094	-0.00434118114181973	-3.3910276355419	0.0031376910020492	0.0208644566443082	-1.66409531457556	TRUE	FALSE	FALSE
"MAG"	-1.82935838918837	-2.30932152364977	-3.58264153601503	0.00203904937111922	0.0150929775305684	-1.66480203130829	TRUE	TRUE	TRUE
"GLUL"	-0.220659116802568	8.10443744278633	-3.8809375411159	0.00103920367406618	0.00912541250432604	-1.66585273801472	TRUE	FALSE	FALSE
"NUDT6"	0.403243106163307	1.82604414515279	3.497396656586	0.00247070961608277	0.017477491192881	-1.66856202186206	TRUE	FALSE	FALSE
"LRP2BP"	-0.566268551957919	0.111119216862143	-3.39310790045992	0.00312308454497515	0.0208181493344377	-1.66899961645309	TRUE	FALSE	FALSE
"INPPL1"	-0.184497184232757	7.2788695029528	-3.86627923775102	0.00107424333525616	0.00935003754103427	-1.66986219676786	TRUE	FALSE	FALSE
"TBRG4"	-0.154565433184613	6.53879451651167	-3.84968437690193	0.00111533808607241	0.00962511287300924	-1.67026124826817	TRUE	FALSE	FALSE
"CD53"	-1.22920911375147	-2.49770480667285	-3.48221049860252	0.00255658042568393	0.0179463256406057	-1.67090768582361	TRUE	TRUE	FALSE
"TMEM132B"	0.917961076664942	0.0260784345993365	3.3656973696329	0.00332103198970643	0.0217539987236181	-1.67173940644383	TRUE	FALSE	FALSE
"ATP6AP2"	0.214475870593206	6.00561704608015	3.82788591283049	0.00117171235287361	0.00996499492355089	-1.67219901795808	TRUE	FALSE	FALSE
"RP11-300I6.5"	-1.25798319720633	-2.31885960162984	-3.48466968945035	0.00254247742807147	0.0178592295764434	-1.67987319229163	TRUE	TRUE	FALSE
"TUBGCP4"	-0.20287196697352	5.03118066457428	-3.78438938979412	0.00129283531382858	0.0106887239878779	-1.68135714079519	TRUE	FALSE	FALSE
"TMEM132E"	-1.73781270358707	-2.52574636782329	-3.58276072638887	0.00203850145596646	0.0150929775305684	-1.68233755818774	TRUE	TRUE	TRUE
"PSMB2"	-0.198216253307747	7.00106243551932	-3.85433988351517	0.00110365354831244	0.00954807624178639	-1.68296159197815	TRUE	FALSE	FALSE
"MOCOS"	-0.443140927640206	1.76258976734059	-3.49192955493556	0.00250129022055163	0.0176405021044997	-1.68349916015573	TRUE	FALSE	FALSE
"B9D2"	-0.412503960045236	2.20008566648296	-3.5687109863081	0.00210410306259654	0.0154820241413408	-1.68421121043064	TRUE	FALSE	FALSE
"ZNF596"	0.624637968691626	0.636955577756767	3.3912680236468	0.00313599969994097	0.0208644566443082	-1.68526569763117	TRUE	FALSE	FALSE
"STOML2"	-0.168477510986182	7.13793437428336	-3.85615511130351	0.00109913081510162	0.00951285527975786	-1.68540901896474	TRUE	FALSE	FALSE
"TRMT1"	-0.170160015233782	5.48737390889651	-3.80775101595102	0.00122630640434198	0.0102798928427649	-1.68649051644809	TRUE	FALSE	FALSE
"TMEM177"	0.340347372536654	2.83059542067801	3.59813254413364	0.00196904671739198	0.0147091979250282	-1.68699820460769	TRUE	FALSE	FALSE
"FBL"	-0.198695492616264	7.6233148051119	-3.86473431337938	0.00107800442130303	0.00937236530712736	-1.68737248933098	TRUE	FALSE	FALSE
"TMEM44-AS1"	0.642378221549457	1.13226884034255	3.42897263562772	0.00288154163842023	0.0195436433209789	-1.68753100915502	TRUE	FALSE	FALSE
"SLC40A1"	0.353000118673924	3.66033625902523	3.6757018127788	0.00165280134674821	0.0128582269347433	-1.6880239316435	TRUE	FALSE	FALSE
"VASP"	-0.186177889953197	5.33681728427446	-3.79886254420044	0.00125120683289735	0.0104181514394528	-1.68990789852625	TRUE	FALSE	FALSE
"SERPINB9P1"	-0.78825369403265	-0.444131852144958	-3.350773545254	0.0034339431197195	0.0223269894321022	-1.69362342632766	TRUE	FALSE	FALSE
"TRPV2"	-0.719241332485014	-0.140401930742915	-3.36642230333007	0.00331564126506323	0.0217322025170573	-1.69459512711679	TRUE	FALSE	FALSE
"AFAP1"	-0.217769314143444	7.75866277718534	-3.86408788629185	0.00107958203381523	0.0093783402574646	-1.69554932184436	TRUE	FALSE	FALSE
"RPL4P6"	-1.15145413604045	-1.80975323024974	-3.38217363610036	0.00320061479772153	0.0211719277796904	-1.69617520236558	TRUE	FALSE	FALSE
"B3GALT6"	0.292465988839453	3.79924838048957	3.68757125223188	0.00160907977301199	0.0126245342637879	-1.69668311732247	TRUE	FALSE	FALSE
"CCR7"	-0.188973309243861	7.43148939172885	-3.85785319888189	0.00109491669483965	0.00948027747369181	-1.69699695549792	TRUE	FALSE	FALSE
"POU6F2-AS2"	0.707696542963104	-0.310360793630474	3.3463754280443	0.00346793279207338	0.022471692463186	-1.6993435540258	TRUE	FALSE	FALSE
"LRRC8B"	0.211935964452866	5.10442460622092	3.77887130968237	0.00130906766990148	0.010776404663597	-1.70176453665771	TRUE	FALSE	FALSE
"RP11-226E21.4"	-0.280514831259896	2.99124582569351	-3.60964039156096	0.00191859076215909	0.0144295012479984	-1.70232485249485	TRUE	FALSE	FALSE
"RP11-293B20.2"	-2.12467670464729	-3.22524722550836	-3.69902018251934	0.00156799676650082	0.0123898799261464	-1.70271367939032	TRUE	TRUE	TRUE
"RABGGTB"	0.295426248537568	5.32120438850469	3.78632101167972	0.00128720064683662	0.0106463167751316	-1.70302654704487	TRUE	FALSE	FALSE
"ERLEC1"	0.191249568072492	5.990835756153	3.8141437325746	0.00120870371659648	0.0101646916143	-1.70364852865365	TRUE	FALSE	FALSE
"AMH"	-0.373843603041418	4.17628349752519	-3.69538460362066	0.00158092830436541	0.0124593474222828	-1.70845783032281	TRUE	FALSE	FALSE
"CCDC97"	0.240806814935258	4.92838902465785	3.7661685770142	0.00134721074259	0.0110300588820058	-1.70881771581985	TRUE	FALSE	FALSE
"RAB31"	-0.235077382130734	5.27718489106249	-3.78669691531581	0.00128610695942555	0.0106452262359429	-1.71143092126589	TRUE	FALSE	FALSE
"PRKAR1B"	-0.23334292370895	4.12642641448406	-3.71980335597662	0.0014960660523887	0.0119424507236152	-1.71457974969939	TRUE	FALSE	FALSE
"STC2"	0.171588933167174	9.43901342816956	3.88056113601938	0.00104008900159691	0.0091293812115169	-1.71694037244589	TRUE	FALSE	FALSE
"RCC1L"	-0.194433871624051	5.79984302097857	-3.80186603459314	0.00124273688328813	0.0103769743125066	-1.71908597804863	TRUE	FALSE	FALSE
"PPP1R13B"	0.273664321595203	3.81316007990037	3.67709490365861	0.00164760930883644	0.0128312523844541	-1.71955067592234	TRUE	FALSE	FALSE
"PAPSS1"	0.236583293645634	5.74752644978246	3.79819694588836	0.00125309161957232	0.0104297226621535	-1.71961049526443	TRUE	FALSE	FALSE
"GLIS3"	-0.343569820660165	2.79186475840544	-3.59954254223481	0.00196279458006631	0.0146781081376205	-1.72208846986495	TRUE	FALSE	FALSE
"RAB40C"	-0.162291299607491	5.68593874598596	-3.79994740823914	0.00124814085900782	0.0104068826815664	-1.72522968165234	TRUE	FALSE	FALSE
"LINC00339"	0.331094568296491	2.96488919140074	3.59569039851134	0.00197992228772345	0.0147747229589735	-1.72538372757875	TRUE	FALSE	FALSE
"FYN"	1.08663369370368	-1.25782806160046	3.39497881859179	0.00311000520235121	0.0207655688091064	-1.72647864144672	TRUE	FALSE	FALSE
"GLMN"	0.25656523391409	3.77276106068618	3.6654440593996	0.0016915356838958	0.0131006951165254	-1.72947913592631	TRUE	FALSE	FALSE
"OR8S1"	-1.08346100594369	-1.51949602221498	-3.348080365119	0.00345471756448312	0.0224242425137707	-1.73104132473998	TRUE	FALSE	FALSE
"CTD-2200P10.1"	-0.680277741051757	-0.82480171009094	-3.32961925780199	0.00360048489818767	0.0231102421892814	-1.73115040895638	TRUE	FALSE	FALSE
"RP11-327P2.5"	1.12187823686299	-1.20882580565315	3.3497522938002	0.00344180627376715	0.0223574131863024	-1.73494383743229	TRUE	FALSE	FALSE
"PATJ"	-0.196397409233125	7.97775431659948	-3.84851817413131	0.00111828434805579	0.00964297096854004	-1.73589037715681	TRUE	FALSE	FALSE
"APITD1"	0.563297923115202	1.18054164593889	3.40937846605913	0.00301112845918536	0.0202176696597473	-1.74048592304382	TRUE	FALSE	FALSE
"PHF10"	-0.191377083563665	5.26447685736299	-3.76797176231995	0.00134172955092928	0.0109980057275783	-1.74126602165285	TRUE	FALSE	FALSE
"THEMIS2"	0.943861029397269	-0.778582931005617	3.32679558820198	0.00362330684404316	0.0232108165854143	-1.74253869374512	TRUE	FALSE	FALSE
"OCIAD2"	-1.48303694809167	-2.65417837423871	-3.51798565588899	0.00235882382910661	0.0168558286241384	-1.74325507477419	TRUE	TRUE	FALSE
"DZIP1"	0.235444459624163	4.15533725160015	3.68593359125881	0.00161504311950762	0.0126522698206373	-1.74351080673357	TRUE	FALSE	FALSE
"ARHGEF7"	-0.164021769939471	6.11514446845155	-3.80349670562857	0.00123816229969928	0.0103504472243909	-1.74427273058774	TRUE	FALSE	FALSE
"RIMBP2"	-1.49580924218817	-2.93333348723368	-3.63768416435801	0.00180093960500028	0.0137519414034864	-1.74611532384671	TRUE	TRUE	FALSE
"REEP6"	0.243895797901861	4.78026164540267	3.73011092783258	0.00146161877640968	0.0117371271868433	-1.74639431926351	TRUE	FALSE	FALSE
"IL6R"	-1.10308983662934	-1.88502118793583	-3.42806838300093	0.00288739908275753	0.0195707686864125	-1.7464116042056	TRUE	FALSE	FALSE
"RIN2"	-0.178745740736527	5.89913682464117	-3.79707454429607	0.00125627635682471	0.0104440417977943	-1.74681027739254	TRUE	FALSE	FALSE
"EIF4EBP1"	0.286331822907161	5.03856645694581	3.7743817383562	0.00132242419019113	0.0108651279214377	-1.74722882854416	TRUE	FALSE	FALSE
"PANX3"	0.588036954995234	0.424037067716994	3.34497798585773	0.00347880162793707	0.0225213383817217	-1.74926999859058	TRUE	FALSE	FALSE
"RP11-550I24.2"	-0.505178584602156	0.629953254155939	-3.38046894663047	0.00321287154184164	0.0212370103233248	-1.74942348417662	TRUE	FALSE	FALSE
"C7orf31"	0.398198215585924	1.84788704681911	3.47047960652015	0.0026249253000586	0.0182919868908483	-1.75087286651391	TRUE	FALSE	FALSE
"RP11-295H24.4"	-0.720719310187588	-0.177095689563675	-3.32405741055871	0.00364557350335555	0.0233285696906707	-1.7514786613531	TRUE	FALSE	FALSE
"SLC44A1"	0.256370363178349	3.92643961838413	3.65974113948248	0.00171345910316292	0.0132267238795274	-1.75196422772579	TRUE	FALSE	FALSE
"TGM6"	-1.38040784796831	-3.06533786550774	-3.46729886725225	0.00264376530598613	0.018386781094719	-1.7530070937019	TRUE	TRUE	FALSE
"TMEM50A"	0.194855216939157	5.56750188984301	3.77299769278474	0.00132656905353682	0.0108906873272824	-1.75488820092712	TRUE	FALSE	FALSE
"RP11-432J22.2"	0.883080299443491	-0.585476020118377	3.31326640056915	0.00373464113216989	0.0237184052126291	-1.76037374051616	TRUE	FALSE	FALSE
"EFNA4"	0.221337518492309	5.65750351918806	3.78071530525542	0.00130362078148929	0.0107401950179167	-1.76040093937566	TRUE	FALSE	FALSE
"RRP1"	-0.18965366411107	5.03139744376235	-3.75435228172179	0.00138368507790716	0.0112702352038926	-1.76103874628805	TRUE	FALSE	FALSE
"OLAH"	-0.916236279617325	-0.605659652764343	-3.31130866341203	0.00375102748906137	0.0238094086230951	-1.76523981403633	TRUE	FALSE	FALSE
