"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"AC092614.2"	-0.961860987162479	-2.76648319260648	-1.43604381683664	0.167591249116687	0.388135142248474	-4.44135504466691	FALSE	FALSE	FALSE
"AC016722.4"	-1.28307342507938	-2.93167757535931	-1.46567653160626	0.159433185295979	0.376189458047166	-4.4414888329114	FALSE	TRUE	FALSE
"CTA-313A17.3"	0.684347539829296	-2.52903238570593	1.45780610883688	0.16156764159324	0.379313934893926	-4.44161770972034	FALSE	FALSE	FALSE
"bP-2171C21.6"	-0.775736186353254	-2.04553413525602	-1.43443075033888	0.168044907239568	0.388673036441452	-4.44170983601772	FALSE	FALSE	FALSE
"F11R"	-0.145704947430648	8.34491384794184	-2.32170463568393	0.0317698052800827	0.140218461770422	-4.4419343972608	FALSE	FALSE	FALSE
"PIK3CD-AS2"	0.40788463725242	0.449274256270045	1.70550020813775	0.104740697656348	0.2925668564648	-4.44210167987763	FALSE	FALSE	FALSE
"ETF1"	0.172020299526796	6.8022499364808	2.29119707095948	0.0338113807301642	0.146089028824474	-4.44221251221206	FALSE	FALSE	FALSE
"AD000671.6"	-0.28088297728179	2.59881995689681	-1.9585930835113	0.0653238305066931	0.218326481588767	-4.44242761174605	FALSE	FALSE	FALSE
"RP11-15A1.3"	0.614194858924378	-0.733395043295357	1.54819672574081	0.138416951054818	0.343895682382451	-4.44243233152395	FALSE	FALSE	FALSE
"ZNF614"	-1.09292905198998	-2.76087095263256	-1.45423597038793	0.16254353025363	0.380502501202687	-4.44244014358545	FALSE	FALSE	FALSE
"RP11-390D11.1"	-1.14463259269999	-4.205064811194	-1.45355489057035	0.16273024718759	0.380897265250419	-4.44250228750772	FALSE	FALSE	FALSE
"RP11-261P13.5"	-2.04970153317965	-3.87456760292498	-1.58133278848861	0.13065275107141	0.332379962513773	-4.44267783133535	FALSE	TRUE	TRUE
"VSNL1"	-3.48169506688102	-4.96433372289748	-1.91864157134993	0.0705051204658355	0.229490245323438	-4.44274016772559	FALSE	TRUE	TRUE
"HAPLN2"	1.36836714758292	-4.27612413581894	1.47427328421356	0.157128177376326	0.372181496687784	-4.44281445514561	FALSE	TRUE	FALSE
"NFE2L2"	-0.156964330907556	5.69782735910651	-2.25030651439216	0.0367382012411704	0.153496022877131	-4.44292988243476	FALSE	FALSE	FALSE
"RP11-98D18.9"	-0.437164890170046	0.410948480840945	-1.63753785293124	0.118320157547806	0.31297023577137	-4.44300072343459	FALSE	FALSE	FALSE
"SNORD11"	-2.00445219155313	-4.12382511936773	-1.69098151103871	0.107523821135431	0.296697090989338	-4.44302001835829	FALSE	TRUE	TRUE
"CTC-457L16.1"	1.47190226757543	-4.18144472033231	1.48810982281539	0.153475702658834	0.366745630516667	-4.44322334675997	FALSE	TRUE	FALSE
"TFF1"	-0.432711308711283	0.673278789764803	-1.74446036702989	0.0975764121274416	0.280352522896438	-4.443251634849	FALSE	FALSE	FALSE
"METTL10"	0.189808722220402	4.30319462932591	2.16630842894963	0.0434948293374429	0.171072082677851	-4.44330343166394	FALSE	FALSE	FALSE
"RP11-10J21.4"	-3.43620634908762	-4.97530329177769	-1.9172273883156	0.0706950337256986	0.229966272462256	-4.44340487387827	FALSE	TRUE	TRUE
"LINC00472"	1.17437743619922	-4.22033624697915	1.47883435944438	0.155916374802975	0.370422279418007	-4.44373526046472	FALSE	FALSE	FALSE
"RP11-503P10.1"	-0.886144981120287	-2.16715139966432	-1.42932719962325	0.169486801380804	0.390635553379433	-4.44469429277307	FALSE	FALSE	FALSE
"STK19"	0.241565556061938	2.31605474781476	1.94796080316783	0.066668520205811	0.22148541975329	-4.44487710113541	FALSE	FALSE	FALSE
"RP11-736K20.6"	1.33773104807119	-3.77037242883217	1.51470950156148	0.146650382619921	0.356221036868681	-4.44498131719235	FALSE	TRUE	FALSE
"CTC-241F20.4"	-0.817892918052	-2.32201313414382	-1.42864266518326	0.169680962618044	0.390911981464536	-4.44521949903456	FALSE	FALSE	FALSE
"GLA"	0.299602767746533	3.52202654739245	2.09351096995724	0.050249120411372	0.185645031670635	-4.44542740764275	FALSE	FALSE	FALSE
"AC005062.2"	-0.588337559808663	-0.476220262195074	-1.51860209575085	0.145672944222015	0.355528473920027	-4.44544641299893	FALSE	FALSE	FALSE
"SCUBE2"	-1.07972729544451	-3.49416657099252	-1.44812664424116	0.164224655918376	0.383579076915265	-4.44553361652057	FALSE	FALSE	FALSE
"RP11-304F15.5"	-1.7674862068488	-3.82613298945589	-1.4885405731341	0.153363126217684	0.366588859287612	-4.44555359492288	FALSE	TRUE	TRUE
"RP1-60O19.1"	-0.75700284716771	-2.25773596831513	-1.45218597988822	0.163106061291818	0.381564940274673	-4.4457387666369	FALSE	FALSE	FALSE
"RP11-206L10.8"	-1.23780396679994	-3.67737683343022	-1.49554032892965	0.151543247768378	0.363608850215334	-4.4458124913198	FALSE	TRUE	FALSE
"RP11-407G23.5"	1.58693256309997	-4.43297962954566	1.579680510614	0.131031063776903	0.332695369967222	-4.44705088580127	FALSE	TRUE	TRUE
"LRRC8A"	-0.162624110711296	6.19630105452122	-2.26760568474248	0.0354725724515661	0.150234260407055	-4.4471235799545	FALSE	FALSE	FALSE
"RNVU1-3"	1.54735256783408	-4.2290181293059	1.51538967235802	0.14647920000187	0.35595988251802	-4.44740736351344	FALSE	TRUE	TRUE
"RP11-285J16.1"	1.2183152331944	-3.65152261899893	1.43819274858557	0.166988431163885	0.38763397144886	-4.44817842721469	FALSE	TRUE	FALSE
"SPTLC1P1"	0.869536650429493	-2.85527147637528	1.42641608821469	0.170313756698633	0.391556215062033	-4.44869415805133	FALSE	FALSE	FALSE
"RP4-635E18.6"	0.628942963556887	-1.26722837017156	1.47855937080671	0.155989216822406	0.370511764751473	-4.44910360707004	FALSE	FALSE	FALSE
"ZRSR2"	-0.332103920080491	1.93928032806978	-1.86417250710234	0.0781552168546857	0.245483102527905	-4.44918585660968	FALSE	FALSE	FALSE
"RP11-203B9.4"	-0.952481351431057	-2.20364854521068	-1.42466951764233	0.17081147067453	0.392345482548544	-4.44964300248783	FALSE	FALSE	FALSE
"KRT78"	-1.46169479776103	-3.94413575992504	-1.51613691818754	0.146291326900453	0.355904041169298	-4.44992811283896	FALSE	TRUE	FALSE
"SEPT2"	0.125194976229553	8.4925359956519	2.32208435572713	0.0317451296105553	0.140138914580042	-4.44999235100652	FALSE	FALSE	FALSE
"IL9R"	1.07482132977038	-3.58180127975353	1.42457653381632	0.170838000956715	0.392345482548544	-4.45054308249939	FALSE	FALSE	FALSE
"MGARP"	1.61410375830399	-4.88097465190229	1.4649003012309	0.159642667973059	0.376599377773848	-4.45089882313918	FALSE	TRUE	TRUE
"TCN1"	-2.20869597251892	-5.32676172021816	-1.65813121755448	0.114055506455413	0.306418495149787	-4.45090277580027	FALSE	TRUE	TRUE
"ZNF131"	0.218801736984197	4.99581363709337	2.21414634181337	0.0395190466279838	0.161182620767688	-4.45132947831399	FALSE	FALSE	FALSE
"CTD-2278I10.4"	0.865248607264957	-2.84442290555404	1.41842595072853	0.17260032170837	0.394138543020707	-4.45147283649604	FALSE	FALSE	FALSE
"SSTR2"	-0.539731541965524	-0.797273899513408	-1.50332763166658	0.149539564073697	0.360624908781375	-4.45161260598117	FALSE	FALSE	FALSE
"CYTH3"	-0.145225339253331	5.97529888873731	-2.25728246201143	0.0362229069461025	0.152105781526829	-4.45171228263256	FALSE	FALSE	FALSE
"RP11-370I10.12"	-0.647479073415607	-1.37513871126024	-1.44364821359667	0.165465982419257	0.385311737780147	-4.45185854378021	FALSE	FALSE	FALSE
"ILF3"	-0.125600631327496	9.07577065859422	-2.32955226193894	0.0312634333358251	0.138885593979859	-4.45212136461554	FALSE	FALSE	FALSE
"RP13-507P19.2"	-1.73297775649615	-3.99074460789831	-1.55854316252737	0.135952319932025	0.340139141530647	-4.45218274061179	FALSE	TRUE	TRUE
"IL1R2"	-0.996093987611392	-3.95775032890953	-1.42828402095259	0.169782760416918	0.391060969925955	-4.45229515302895	FALSE	FALSE	FALSE
"RP11-158H5.8"	-1.24309636962683	-3.2626642714104	-1.47942513258499	0.155759978739273	0.370343082632225	-4.45249009541622	FALSE	TRUE	FALSE
"RP1-261G23.7"	-1.46237564417926	-2.83081934982538	-1.44047860147064	0.166349140425771	0.386501495068383	-4.45263978642108	FALSE	TRUE	FALSE
"RAB27B"	0.994891657594918	-4.23449738348519	1.42727958968244	0.170068122458292	0.391421877122738	-4.45266882406682	FALSE	FALSE	FALSE
"AC159540.1"	0.887254090678218	-1.68292448348883	1.44244408697863	0.165801041016152	0.385727744897433	-4.45291812597895	FALSE	FALSE	FALSE
"CTC-529I10.2"	1.33914465894826	-3.78011882885813	1.44357875087872	0.165485296024507	0.385311737780147	-4.45297302913544	FALSE	TRUE	FALSE
"SLC3A1"	1.04878503009414	-3.22961336851626	1.41570408413053	0.173384897363609	0.395101142736564	-4.4531790458872	FALSE	FALSE	FALSE
"CARMN"	-0.414589649885294	-0.219545653986481	-1.64933785395609	0.115860241138481	0.309068233484013	-4.4536479921274	FALSE	FALSE	FALSE
"RP11-136K7.2"	1.26685977675919	-4.0708437092101	1.42179761211637	0.171632429206749	0.393216047349819	-4.45386735485692	FALSE	TRUE	FALSE
"C20orf141"	-0.834332922581704	-2.67146667483024	-1.41850288103623	0.172578188422687	0.394138543020707	-4.45415231979767	FALSE	FALSE	FALSE
"RPL6P27"	0.208716800728643	8.46621210222274	2.318941994126	0.031949868320646	0.140747788800236	-4.45469799534273	FALSE	FALSE	FALSE
"AC006547.13"	-3.2084189849287	-4.97570997496774	-1.86589193224295	0.0779029621073272	0.244969668911335	-4.45483215130435	FALSE	TRUE	TRUE
"RP11-977G19.10"	0.151572019183577	6.66185041333781	2.27983368612155	0.0346023527049571	0.148146565554172	-4.45497284484843	FALSE	FALSE	FALSE
"RNA5SP200"	-3.34430785248952	-5.26439661635244	-1.85903720739861	0.0789128967165745	0.246893059589764	-4.45539096676099	FALSE	TRUE	TRUE
"CEP76"	0.170696221715287	3.47724066443935	2.08016158580643	0.0515863793280164	0.188961687867152	-4.45576815813957	FALSE	FALSE	FALSE
"CACNA2D3"	-1.23206963408525	-2.64983454488428	-1.41596716318296	0.173308939372998	0.394997540247934	-4.45582701662717	FALSE	TRUE	FALSE
"CCDC173"	1.03323452442726	-3.46139417542053	1.41094664149037	0.174763148732174	0.396805398921316	-4.45613283777361	FALSE	FALSE	FALSE
"WTAPP1"	1.28828458979952	-3.53892321433612	1.41767911320526	0.172815310496134	0.394237977402947	-4.45622474639554	FALSE	TRUE	FALSE
"RP11-513D5.5"	-0.864523784973806	-2.5983347252211	-1.41280566657835	0.174223531428248	0.396049737031128	-4.45672300993382	FALSE	FALSE	FALSE
"RP11-303E16.6"	-3.44667948824755	-4.94041621811114	-1.84786287517665	0.0805839603366763	0.250270044000062	-4.45705796963013	FALSE	TRUE	TRUE
"OR7E7P"	-1.04231507720324	-2.56670521148133	-1.41155050051701	0.174587719358471	0.396558103265745	-4.45708368958502	FALSE	FALSE	FALSE
"SFXN1"	-0.145306576539002	7.48299235625988	-2.2976478422255	0.0333698324246008	0.144882293869876	-4.4570946437371	FALSE	FALSE	FALSE
"HLA-DMA"	0.694028905857047	-1.74462031946861	1.43688787004103	0.167354264883607	0.388113487342663	-4.45751772795136	FALSE	FALSE	FALSE
"HOXC5"	1.72463564399388	-4.77974164957868	1.4965979086758	0.151269839219797	0.363468058495183	-4.45753587402035	FALSE	TRUE	TRUE
"CTD-2223O18.1"	0.701369632661934	-2.09380756339633	1.43412918273163	0.168129830569536	0.388784084607886	-4.45798289104513	FALSE	FALSE	FALSE
"RP5-1085F17.3"	-0.274597169479917	3.13530709248163	-2.01568687774119	0.0585089084876928	0.204301121531864	-4.45813274331446	FALSE	FALSE	FALSE
"ESCO2"	0.253270249670389	2.30296221885839	1.91165740181278	0.071447457536271	0.231448891351543	-4.45827902506245	FALSE	FALSE	FALSE
"AC009501.4"	-0.910911828268686	-1.43738744542789	-1.42310570088341	0.171258105498745	0.392741481649963	-4.45843830190658	FALSE	FALSE	FALSE
"PPP4R4"	-3.62754087331134	-4.02537574634144	-1.83621974877706	0.0823581200685638	0.253426257283722	-4.45846495265507	FALSE	TRUE	TRUE
"ZNF766"	-0.201531809926094	3.48595031722961	-2.06404659434012	0.0532435373003678	0.192531881800895	-4.45852811836601	FALSE	FALSE	FALSE
"OPN3"	0.14629762558229	5.60641163209785	2.24372433553236	0.0372305913055706	0.155091879858246	-4.4585853318583	FALSE	FALSE	FALSE
"RP11-420C9.1"	0.677214799612147	-1.88038333133427	1.43083194261601	0.169060629938014	0.389866582405496	-4.45869486330207	FALSE	FALSE	FALSE
"MIR6895"	-0.779629274923386	-2.18354061613188	-1.40814404041585	0.175579207317267	0.397715223800597	-4.45896828537219	FALSE	FALSE	FALSE
"ZNF566"	0.212095040906607	2.7855336140265	1.98310468922056	0.0623155697105287	0.212520607337218	-4.45904174352924	FALSE	FALSE	FALSE
"PLK4"	0.200628633352655	5.30071079272692	2.22887038950303	0.0383641605932088	0.158280338240607	-4.45975757552151	FALSE	FALSE	FALSE
"AC074011.2"	-0.736985105885044	-1.84142634113357	-1.42523565796917	0.170650010726669	0.392072540731597	-4.4602208663972	FALSE	FALSE	FALSE
"RAB1C"	1.10750843879316	-3.97837348497642	1.4184075185491	0.172605625091958	0.394138543020707	-4.46029900870883	FALSE	FALSE	FALSE
"RNA5SP21"	-1.07807804689933	-2.99702486659616	-1.41257110355303	0.17429154349622	0.396161594226519	-4.46035551222433	FALSE	FALSE	FALSE
"AC073934.6"	-2.22590442888722	-4.57320935733356	-1.62198817235942	0.121629301829099	0.318043353558314	-4.46045543664802	FALSE	TRUE	TRUE
"SETSIP"	-0.341939057086782	0.920015248075315	-1.73808869534905	0.0987183180488804	0.282132694073764	-4.46052862751483	FALSE	FALSE	FALSE
"PLEKHG5"	-0.175431329548497	4.36867716688747	-2.15597528581718	0.0444002601887566	0.173020836680489	-4.4606983014423	FALSE	FALSE	FALSE
"LY6E"	-0.271239383139906	6.38343399849193	-2.26185476205222	0.0358887860524182	0.15132769555249	-4.4607331667347	FALSE	FALSE	FALSE
"CEP57L1P1"	0.61569366189104	-1.55766621210248	1.47440496031075	0.157093085233016	0.372181496687784	-4.46076951612014	FALSE	FALSE	FALSE
"SSUH2"	1.07282362358889	-3.61830049235046	1.42179549038038	0.171633036902192	0.393216047349819	-4.46098855051493	FALSE	FALSE	FALSE
"VDAC1"	-0.153563623333712	8.87679069490626	-2.3215582691924	0.0317793214849475	0.140231082195623	-4.46108313944001	FALSE	FALSE	FALSE
"RAP2C-AS1"	0.334029259014442	1.05910478819775	1.75347337938062	0.09598064662482	0.277546781303838	-4.46129461359224	FALSE	FALSE	FALSE
"BUB1B"	0.183762674619024	6.03750061348796	2.26004231115289	0.0360208895560837	0.151763211877692	-4.46159958994309	FALSE	FALSE	FALSE
"CTD-2384A14.1"	-0.39349221556811	1.8510103230967	-1.8249560253588	0.0841069716132555	0.25689393417498	-4.46179590040927	FALSE	FALSE	FALSE
"LDHAP4"	0.213411767350203	3.81474679543431	2.12431862639752	0.0472821799126928	0.179604129304764	-4.46184556902986	FALSE	FALSE	FALSE
"RP11-85O21.2"	-2.37254615012735	-4.45149639830909	-1.61325086607333	0.123522824410774	0.321006509485863	-4.46185373656514	FALSE	TRUE	TRUE
"RP11-408A13.4"	1.26035880128002	-3.99402784549735	1.41561803762285	0.173409747143464	0.395101142736564	-4.46258243013798	FALSE	TRUE	FALSE
"AC012442.6"	-3.28327129107564	-5.06512706271441	-1.82251537904431	0.0844901749283429	0.257467094610223	-4.46264133851587	FALSE	TRUE	TRUE
"ZNRF1"	-0.157379667518697	6.08870166296046	-2.25379885795237	0.0364793930467373	0.152919117808234	-4.46267833912948	FALSE	FALSE	FALSE
"ECI2"	0.416536514477282	0.477507230893723	1.68672751864804	0.108351188783185	0.297913956688243	-4.46288721740898	FALSE	FALSE	FALSE
"SRD5A3-AS1"	-3.4915299873417	-4.44278072747237	-1.81575013294637	0.0855603766557805	0.259452266392784	-4.46309357482285	FALSE	TRUE	TRUE
"RP13-131K19.2"	0.800656232831002	-2.20479405653702	1.40392306310261	0.17681406794549	0.399824512166133	-4.46310936070968	FALSE	FALSE	FALSE
"RP4-738P15.6"	-3.91349275142864	-4.31875017933824	-1.80461057598403	0.0873483842554671	0.262756113483603	-4.4633986162799	FALSE	TRUE	TRUE
"UFD1L"	0.186809094437576	4.36030468028822	2.15594616910986	0.0444028356364668	0.173020836680489	-4.46409444452318	FALSE	FALSE	FALSE
"DICER1"	0.203829218127351	6.1000062172449	2.25852949566847	0.0361314967151493	0.151986044289404	-4.46431108775576	FALSE	FALSE	FALSE
"CDC42P3"	-1.16795160907623	-2.42286794570214	-1.40084492730658	0.177718993973214	0.401014390933954	-4.46435577612175	FALSE	FALSE	FALSE
"LINC01208"	-0.417995953197984	-0.0110437482649159	-1.61065776446995	0.12408956251673	0.3218643877933	-4.46449975410021	FALSE	FALSE	FALSE
"AC002398.11"	-0.710047149705125	-1.62099457143765	-1.41944949046482	0.172306031473021	0.394072180980421	-4.46459143661369	FALSE	FALSE	FALSE
"MDH1B"	1.11492711736763	-2.81545338339568	1.40070893867511	0.177759058506312	0.401057333886041	-4.46467662385041	FALSE	FALSE	FALSE
"TEC"	0.920840062070589	-2.95476129028541	1.39744358786915	0.178723272076829	0.402370893402852	-4.46504688633648	FALSE	FALSE	FALSE
"TIGD7"	0.371676179577657	1.51138978296691	1.84222983446459	0.0814380793859912	0.251882921794933	-4.46512303209235	FALSE	FALSE	FALSE
"AC241377.1"	-0.748631100441109	-1.47162485751109	-1.40937698118907	0.175219822716866	0.397199908892696	-4.46566550239709	FALSE	FALSE	FALSE
"SLC25A46"	0.211409278868402	3.56437254407002	2.0803088831062	0.051571449875273	0.188943934158038	-4.46576656628365	FALSE	FALSE	FALSE
"BAIAP2L1"	-0.149804170927102	5.86179684924118	-2.2434613875734	0.0372503871528222	0.155131566793911	-4.46584034330285	FALSE	FALSE	FALSE
"TTLL13P"	0.819713941144031	-3.20444479091549	1.39526891018234	0.17936775691154	0.403390751264919	-4.46592499188956	FALSE	FALSE	FALSE
"BARX1"	1.36315383110832	-4.91458066019677	1.43305545071916	0.168432483296407	0.389184895593079	-4.46594039253668	FALSE	TRUE	FALSE
"HIST1H2BF"	-1.22685242359034	-3.38398601529511	-1.4265764470505	0.17026811880298	0.391556215062033	-4.46638907893509	FALSE	TRUE	FALSE
"RP11-616M22.7"	0.276729734922467	1.70271281032967	1.83892166027162	0.0819433818192257	0.252606262045152	-4.4666450092772	FALSE	FALSE	FALSE
"PLXNC1"	-2.03845144695275	-4.59651869761583	-1.60277406821019	0.125826086871897	0.324834846328846	-4.46674578162519	FALSE	TRUE	TRUE
"CYP7B1"	0.832770589534619	-2.1892914464957	1.40729942257925	0.175825744513937	0.398145236367903	-4.4667820921897	FALSE	FALSE	FALSE
"CCL25"	0.893652342203874	-2.8385817548646	1.39912193138681	0.17822715555131	0.401758155625743	-4.46696878476908	FALSE	FALSE	FALSE
"LIFR"	-0.330384069897292	2.86863790706926	-2.03027541342668	0.0568731953162705	0.200853433785843	-4.46701936872934	FALSE	FALSE	FALSE
"RPL21P134"	1.01085840825549	-3.76848255415996	1.40378168200317	0.176855550341816	0.399832477302072	-4.46705369774611	FALSE	FALSE	FALSE
"RPAP3"	0.223358764235733	4.19059733739838	2.14309031177257	0.045553374093654	0.175961218326611	-4.46719038681481	FALSE	FALSE	FALSE
"RP11-660L16.2"	0.442061924323688	-0.385334067378804	1.57296111802509	0.132579044284476	0.335057495042302	-4.46719150070929	FALSE	FALSE	FALSE
"BCAT1"	-0.158499883631712	7.24727141792947	-2.28854997644122	0.0339941297414684	0.146565766912356	-4.46743986790756	FALSE	FALSE	FALSE
"RP11-113K21.4"	-2.02054323121182	-4.23613985576999	-1.60004590374264	0.126431764877661	0.325917441552927	-4.46751871920185	FALSE	TRUE	TRUE
"RP11-56B16.5"	-1.22242943924394	-3.4536305497223	-1.4431255196569	0.16561135873997	0.385414149714562	-4.46751967530312	FALSE	TRUE	FALSE
"MGAT2"	0.159112783516872	4.69678074831429	2.17538956989845	0.0427130617429268	0.169054073962374	-4.46775459255743	FALSE	FALSE	FALSE
"RHOV"	0.962333300962749	-2.39826317020781	1.39706721708506	0.178834679315927	0.402571123850669	-4.46787772347893	FALSE	FALSE	FALSE
"CGN"	-0.156847540519623	7.79491811790207	-2.29829879248966	0.033325573110976	0.144779650063069	-4.4679008813716	FALSE	FALSE	FALSE
"RP11-408B11.2"	0.59186079355525	-1.14707546594638	1.48527702897993	0.154217746894579	0.367797017557025	-4.46798314378616	FALSE	FALSE	FALSE
"RP11-499P20.2"	0.420863410955534	0.370047119781715	1.69691317536226	0.106379198819598	0.295060461136756	-4.46836315316915	FALSE	FALSE	FALSE
"PHF11"	0.215543974864953	2.95303115142589	2.01347624474721	0.0587604260943223	0.204676353465724	-4.46849733359568	FALSE	FALSE	FALSE
"PPARGC1B"	0.285133166067179	4.00945674840215	2.12471034179397	0.0472455027154536	0.179555384788829	-4.46865961894838	FALSE	FALSE	FALSE
"RP11-545M17.1"	-3.38268095776212	-4.623717348706	-1.78972731846081	0.0897881288462569	0.266530221514817	-4.46872133186326	FALSE	TRUE	TRUE
"TNPO1"	0.177263771099338	7.67026045739627	2.29568109991517	0.0335038854076552	0.145224866254663	-4.4690703274021	FALSE	FALSE	FALSE
"AC005306.3"	0.421004133014642	0.619737932440377	1.68576802229222	0.108538554675958	0.298067161100734	-4.46913615698739	FALSE	FALSE	FALSE
"GAN"	-0.157558373978267	6.17682657296391	-2.25411301308556	0.0364561943904374	0.15291792230771	-4.4693830165282	FALSE	FALSE	FALSE
"KIF26B"	-0.519879437147796	0.516336504201478	-1.66175126494378	0.113319520243702	0.305423364054993	-4.46946652546848	FALSE	FALSE	FALSE
"AC104532.4"	-1.02716695043671	-3.37085479166423	-1.40093495097692	0.177692475490934	0.401014390933954	-4.46957647644442	FALSE	FALSE	FALSE
"FUT8-AS1"	0.296180803117107	1.72588530734505	1.8448069977128	0.0810463313962985	0.251187585286807	-4.46958292533133	FALSE	FALSE	FALSE
"RP5-1160K1.3"	-0.957102061870861	-2.58315308508854	-1.39200464102403	0.180338659357382	0.40445163398516	-4.46969403663872	FALSE	FALSE	FALSE
"TNNI3K"	0.813539264648715	-2.01320498270741	1.40335021945339	0.176982193567857	0.399989422893341	-4.470097375987	FALSE	FALSE	FALSE
"TCAP"	0.694290184196037	-2.79824192589105	1.39470482362703	0.179535233929544	0.403551988685422	-4.47014884521237	FALSE	FALSE	FALSE
"RP5-867C24.5"	-1.2400561594657	-2.44247043969998	-1.39336735320702	0.179932830868267	0.404048892561757	-4.47014930901764	FALSE	TRUE	FALSE
"RP11-615I2.6"	0.889293182665601	-3.07603136784085	1.39149124333892	0.180491744676553	0.404697527059552	-4.47018919913449	FALSE	FALSE	FALSE
"CCDC18"	0.319782313808561	1.82973109918873	1.85107379746426	0.0801006282334459	0.249182303787011	-4.47031726023862	FALSE	FALSE	FALSE
"ZNF880"	-0.231132684307354	2.72877043319639	-1.96612700022106	0.064385693767891	0.216565387979306	-4.47056009824088	FALSE	FALSE	FALSE
"RP11-531F16.4"	1.55689831350409	-3.76133149171428	1.38936839411335	0.181125846414132	0.405584896692923	-4.47069293322171	FALSE	TRUE	TRUE
"HNF1A"	-1.17515209737061	-3.21886039377519	-1.43535197279461	0.167785701006247	0.388329331729027	-4.47084464955693	FALSE	FALSE	FALSE
"RP11-368I7.4"	1.15989929689267	-3.58417520644737	1.39794813191716	0.178574012685017	0.402206794742069	-4.47097247650181	FALSE	FALSE	FALSE
"ZMYM4-AS1"	-1.52900564261501	-3.30396816807328	-1.43086204768373	0.16905211250011	0.389866582405496	-4.4710415177706	FALSE	TRUE	TRUE
"DLEC1"	-0.706505909823682	-1.59736936170818	-1.41763619693313	0.172827671191314	0.394237977402947	-4.47115533505373	FALSE	FALSE	FALSE
"RP1L1"	0.88658942680952	-3.69585621557517	1.38681017634547	0.18189237002989	0.406742558447318	-4.47123077791519	FALSE	FALSE	FALSE
"AP001271.3"	-3.26080701823237	-4.59292905455181	-1.77939033654247	0.0915173526490808	0.268997425827478	-4.47128868707761	FALSE	TRUE	TRUE
"PFAS"	-0.150287306940679	6.96813488785294	-2.27801306771305	0.0347306579269384	0.148495238459282	-4.47135629307849	FALSE	FALSE	FALSE
"CMBL"	-0.157373081487964	6.63257777559891	-2.26910145707329	0.0353650504326687	0.149994293076686	-4.47140786512521	FALSE	FALSE	FALSE
"RP1-30E17.2"	1.04276879898254	-3.47008354189937	1.38659125155613	0.181958087650304	0.406749432629111	-4.47161547058083	FALSE	FALSE	FALSE
"MYDGF"	-0.194997493732746	6.34478841453784	-2.2598539309065	0.0360346456516689	0.151766771838667	-4.47190019286142	FALSE	FALSE	FALSE
"SS18L1"	0.217554287110506	4.19422406576623	2.13985598094792	0.0458470776193104	0.176533455881629	-4.47202448112582	FALSE	FALSE	FALSE
"IKBKAP"	0.166007729615126	5.20325562278789	2.21187999036659	0.0396996169222216	0.161495477912572	-4.47202473361022	FALSE	FALSE	FALSE
"AC008277.1"	1.54630737318409	-4.02036823898453	1.40596277623232	0.176216471603226	0.398815662955904	-4.47209278812029	FALSE	TRUE	TRUE
"MEIG1"	1.40229368942059	-4.71086937428199	1.4297319376673	0.16937208636808	0.390456595691615	-4.47259029852652	FALSE	TRUE	FALSE
"RP11-557B9.1"	1.21471781312957	-3.67145453610441	1.39497231412422	0.179455800460571	0.403459540288408	-4.47274217539323	FALSE	TRUE	FALSE
"RPS2P4"	0.998285117057341	-3.94272903184276	1.39604864764277	0.179136460194152	0.402956611900695	-4.47297440816776	FALSE	FALSE	FALSE
"ENO2"	-0.289437429758832	2.02816504281063	-1.8439966769476	0.0811693274823047	0.251457801873858	-4.47331453019539	FALSE	FALSE	FALSE
"TNFSF4"	0.417859803434611	-0.197503407396793	1.57753368007342	0.131523983740921	0.333374027335355	-4.47339912299985	FALSE	FALSE	FALSE
"RP11-255C15.3"	1.19343304927238	-3.94444133646386	1.3868344849075	0.181885074174694	0.406742558447318	-4.47349748176828	FALSE	FALSE	FALSE
"FLJ40194"	0.836051212173147	-1.36224625965092	1.42568520254318	0.170521891340878	0.391827818839577	-4.47364938221504	FALSE	FALSE	FALSE
"RP11-517B11.7"	0.442250720094657	-0.602344708243226	1.56742738824985	0.133865355702408	0.33709763316889	-4.47377423403265	FALSE	FALSE	FALSE
"RP11-379H18.1"	0.341856257914912	1.70241106171012	1.82041769614993	0.0848207500305253	0.258101100699559	-4.47388135853094	FALSE	FALSE	FALSE
"DLST"	-0.128550339211036	7.2388542750141	-2.28078884624261	0.0345352145082952	0.14801032520849	-4.4745748862887	FALSE	FALSE	FALSE
"RP11-624L12.1"	-1.39915979502574	-4.25206596877557	-1.49588246955757	0.151454752065089	0.363608850215334	-4.4747139713742	FALSE	TRUE	FALSE
"PSMD2"	-0.137787084162603	8.09663415230155	-2.29875990868658	0.0332942538337503	0.14471236997552	-4.47520442586578	FALSE	FALSE	FALSE
"SNORD1A"	-0.990950768099967	-3.20276214958197	-1.38452102328289	0.182580478635203	0.407570240852939	-4.47534117753411	FALSE	FALSE	FALSE
"ZFAT-AS1"	-2.04437364584261	-4.20662766837688	-1.48252900796596	0.154940401076674	0.368894042617679	-4.47553668307557	FALSE	TRUE	TRUE
"RP11-161M6.3"	-1.41033641837219	-5.49777456811964	-1.44639226665676	0.164704485501981	0.384158329343597	-4.4758410057635	FALSE	TRUE	FALSE
