"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"CBX2"	0.324623198540833	3.66380184912927	0.0107090458731846	0.0733886663514988	TRUE	FALSE	FALSE
"RP11-977G19.11"	-0.925972072840424	0.539517385809212	0.0107164906935185	0.0734158025852557	TRUE	FALSE	FALSE
"RP11-290F24.6"	0.928943263784678	-0.889291951865278	0.0107204976948102	0.0734193772558103	TRUE	FALSE	FALSE
"SCAPER"	-0.286187794157303	4.138709804288	0.0107281028610557	0.0734475836434837	TRUE	FALSE	FALSE
"RP11-46C24.7"	0.625434054402337	0.34518975217416	0.0107329216715597	0.0734567017326433	TRUE	FALSE	FALSE
"RHPN1"	0.39052941815955	2.32756383500724	0.010745728099007	0.0735204638303611	TRUE	FALSE	FALSE
"FRG1CP"	0.349320848137368	3.39245362468684	0.0107788612878102	0.0737232116522761	TRUE	FALSE	FALSE
"TRIM14"	-0.237053816992647	4.54039317809634	0.0107987846869217	0.0738087692145304	TRUE	FALSE	FALSE
"IER3IP1"	0.232478067663772	4.42094113799567	0.0108012640838202	0.0738087692145304	TRUE	FALSE	FALSE
"RP11-256P1.1"	-1.81334996752911	-2.07671600604411	0.0108018814909521	0.0738087692145304	TRUE	TRUE	TRUE
"GLT8D1"	0.243524046822617	5.49013323167402	0.0108054068542339	0.0738089172475001	TRUE	FALSE	FALSE
"DAPK3"	-0.23778111470116	5.63633441322064	0.0108274813151403	0.0739357281636129	TRUE	FALSE	FALSE
"LDLR"	-0.226795238663942	6.06093764747601	0.0108466245881729	0.0740316999244873	TRUE	FALSE	FALSE
"TGFBR1"	0.360573364129199	3.41727767067431	0.0108485644007829	0.0740316999244873	TRUE	FALSE	FALSE
"UBE2O"	-0.195886242521189	6.35483864315823	0.0108927754214592	0.0743093287009257	TRUE	FALSE	FALSE
"AFAP1-AS1"	-0.992042362586967	1.66976921101012	0.0108995770416631	0.0743316574812805	TRUE	FALSE	FALSE
"EEF1B2"	0.252728294549934	8.70527676258028	0.0109166966046915	0.0744243141341202	TRUE	FALSE	FALSE
"ANXA5"	-0.180185030974839	8.61071942166413	0.0109261962547621	0.0744649790691744	TRUE	FALSE	FALSE
"EIF1P6"	2.37322835216227	-4.05304804755014	0.0109397937946296	0.0745184079612038	TRUE	TRUE	TRUE
"ZNF706"	-0.209955867383607	5.54025125793857	0.0109411105964114	0.0745184079612038	TRUE	FALSE	FALSE
"CAPN10-AS1"	0.479795637029433	1.75550592417039	0.010952839848643	0.0745466345790923	TRUE	FALSE	FALSE
"CADM4"	0.788749609648258	-0.330640732716212	0.0109562243363333	0.0745466345790923	TRUE	FALSE	FALSE
"ATP5SL"	-0.211388182773522	5.78322959550309	0.0109579794265689	0.0745466345790923	TRUE	FALSE	FALSE
"STC1"	-1.02919890330741	-0.492330265546035	0.0109594098211074	0.0745466345790923	TRUE	FALSE	FALSE
"GPATCH11"	-0.270199607236632	4.60803739623014	0.0109728142230827	0.0746137199559265	TRUE	FALSE	FALSE
"ERGIC2"	0.22535388764175	6.11880780090291	0.0109797711977899	0.0746369345119853	TRUE	FALSE	FALSE
"MKRN1"	-0.188812704140141	7.04969797145842	0.0109998855256551	0.0747450981233894	TRUE	FALSE	FALSE
"C12orf4"	0.253792470347038	4.76469941686461	0.011002779325958	0.0747450981233894	TRUE	FALSE	FALSE
"RPL22"	0.249390397536366	7.59856444112919	0.0110167221647699	0.0747894812688402	TRUE	FALSE	FALSE
"DNAAF5"	-0.189715106424682	6.29390581991075	0.0110176357941409	0.0747894812688402	TRUE	FALSE	FALSE
"CTC-463A16.1"	1.85979812751751	-2.72524668341922	0.0110219838805515	0.0747894812688402	TRUE	TRUE	TRUE
"SLC26A2"	0.48044417305842	2.3424703397578	0.0110235136874465	0.0747894812688402	TRUE	FALSE	FALSE
"RP11-986G18.3"	-6.31509214712495	-3.84713627564532	0.0110484261913523	0.0749112062710135	TRUE	TRUE	TRUE
"NPM2"	0.78438939232631	0.0765631498797043	0.0110485672592822	0.0749112062710135	TRUE	FALSE	FALSE
"HIVEP1"	0.393692941210871	2.89423004582772	0.0110640812412787	0.0749922572164662	TRUE	FALSE	FALSE
"PRSS27"	-0.261620013685338	4.09799394915648	0.0110686637741264	0.0749991865763095	TRUE	FALSE	FALSE
"SURF4"	-0.206209818534881	9.03831856128043	0.0110749916209839	0.0750179335973141	TRUE	FALSE	FALSE
"URI1"	0.214303497646929	6.38789374138645	0.0110944939522708	0.0751258790094945	TRUE	FALSE	FALSE
"GDAP2"	0.246315908082001	4.25964349219212	0.0110988324057935	0.0751311065104258	TRUE	FALSE	FALSE
"KANK4"	-0.458236611652898	3.57563689913665	0.0111071578902625	0.0751633113126467	TRUE	FALSE	FALSE
"TMEM67"	0.348333007082986	2.88503187701965	0.0111173067315747	0.075207830317069	TRUE	FALSE	FALSE
"THNSL1"	0.606320358510741	0.776628452644374	0.0111304710050638	0.0752727133844858	TRUE	FALSE	FALSE
"CECR2"	-0.290587721725961	4.25268339626997	0.0111395490309014	0.0752940222601642	TRUE	FALSE	FALSE
"OCIAD1"	0.221711457928411	6.11504554475774	0.0111407703116364	0.0752940222601642	TRUE	FALSE	FALSE
"COMMD3-BMI1"	0.23607802028369	5.28155872995201	0.0111451808016167	0.0752996724717314	TRUE	FALSE	FALSE
"GPAT2"	-2.54370364386854	-3.12379613993412	0.0111724110024123	0.0754530897699767	TRUE	TRUE	TRUE
"CCDC85C"	-0.212956695803027	7.52716307670601	0.0111767129636828	0.0754530897699767	TRUE	FALSE	FALSE
"AC241585.1"	0.672634714293528	0.171490234548373	0.0111786334934063	0.0754530897699767	TRUE	FALSE	FALSE
"METTL25"	0.474425055007507	1.9567488328375	0.0111848102385323	0.0754705997709553	TRUE	FALSE	FALSE
"WNT11"	-0.245208954939346	4.82007412239132	0.011194825901346	0.0755139937360727	TRUE	FALSE	FALSE
"EPB41L2"	-0.25062284755393	5.30029121724789	0.0112151330056972	0.0756267579699158	TRUE	FALSE	FALSE
"HTR7P1"	0.969335129402703	-0.628965622231267	0.0112522103376516	0.0758329323918472	TRUE	FALSE	FALSE
"AGO1"	-0.195279352890445	6.9561204879614	0.0112529073700235	0.0758329323918472	TRUE	FALSE	FALSE
"UBR4"	-0.226935902594019	7.67176465235882	0.011257004712367	0.0758362843846252	TRUE	FALSE	FALSE
"RP11-195F19.9"	0.412506875698725	1.7866056464853	0.0112668001251544	0.0758780087712603	TRUE	FALSE	FALSE
"NT5DC3"	-0.241133453826452	4.66551562324706	0.011294610688487	0.0760409935326516	TRUE	FALSE	FALSE
"AC090505.5"	-0.571834690884104	1.27365578289563	0.0113008865676749	0.0760589381580318	TRUE	FALSE	FALSE
"MDP1"	0.785724759075048	0.223656245451025	0.0113132468178446	0.0761178081969703	TRUE	FALSE	FALSE
"TTC13"	0.329439680541968	3.48523024114001	0.0113218698132364	0.0761477363530442	TRUE	FALSE	FALSE
"BEND7"	0.283349395136154	3.27813897068698	0.0113249244277076	0.0761477363530442	TRUE	FALSE	FALSE
"CTB-129P6.4"	-1.92906836881116	-2.41615508119808	0.0113339704722533	0.0761842444060268	TRUE	TRUE	TRUE
"MRPS18A"	-0.361562228117555	4.86837865984721	0.0113506646271351	0.0762721215423376	TRUE	FALSE	FALSE
"RP11-458D21.1"	0.627069387575785	0.981061946198618	0.011368990684379	0.0763679598536127	TRUE	FALSE	FALSE
"CHSY3"	0.616256712169099	1.09937998529082	0.0113721774452095	0.0763679598536127	TRUE	FALSE	FALSE
"IGSF3"	-0.201958448433529	8.09545593570824	0.0113837788452553	0.0764215057852605	TRUE	FALSE	FALSE
"MZF1-AS1"	0.487924523676361	1.34323376116492	0.0114152904877219	0.0766086363218697	TRUE	FALSE	FALSE
"KCNK5"	-0.219050810974534	4.45470549746821	0.0114234374001785	0.0766388956280767	TRUE	FALSE	FALSE
"MAT2B"	0.191068377334269	6.03079298129739	0.011440495684445	0.0767289022886082	TRUE	FALSE	FALSE
"SDHB"	0.28046780064036	5.21783178806535	0.0114679326348011	0.0768768414276328	TRUE	FALSE	FALSE
"ENTPD7"	-0.252359114616422	5.0311309759473	0.0114698524925021	0.0768768414276328	TRUE	FALSE	FALSE
"ANP32A"	-0.18884599635383	7.07073680471649	0.0114832465774222	0.07694213498727	TRUE	FALSE	FALSE
"JADE3"	-0.213438065138916	6.60322202207768	0.0114903238245638	0.0769650752585883	TRUE	FALSE	FALSE
"MGST2"	0.417120273315453	2.85885649501884	0.0114947799234788	0.0769704494176746	TRUE	FALSE	FALSE
"TPSP2"	0.704839094306535	0.222467248170363	0.0115016153457177	0.0769917473380646	TRUE	FALSE	FALSE
"TPMT"	0.279274220091753	3.52198557299201	0.0115223472838815	0.0771060253755553	TRUE	FALSE	FALSE
"GLB1"	0.189020138850942	6.17988927398319	0.011535130634666	0.0771670568275244	TRUE	FALSE	FALSE
"RP11-620J15.3"	-1.09285832187496	-0.857609889777161	0.0115507409336392	0.0772469550819183	TRUE	FALSE	FALSE
"COBL"	-0.215135227496327	7.01418274939901	0.0115567836506483	0.0772628385860224	TRUE	FALSE	FALSE
"TMEM178B"	-0.231986174673687	5.40451800006434	0.0115701822712501	0.0773278742786023	TRUE	FALSE	FALSE
"ATG7"	-0.218828578563404	5.22373458975126	0.0115918750530614	0.0774482841318717	TRUE	FALSE	FALSE
"EMP2"	0.228697403196567	5.04564564395307	0.0116436932835377	0.0777698296483846	TRUE	FALSE	FALSE
"MRPS21"	0.245502352478292	5.98950964108728	0.0116610341097668	0.0778609649940876	TRUE	FALSE	FALSE
"UBXN6"	-0.203480349204457	5.71008057580988	0.0116665765760561	0.0778732896550055	TRUE	FALSE	FALSE
"NUP62CL"	0.708473402255304	0.493692752152959	0.0116801482365445	0.0779210303502457	TRUE	FALSE	FALSE
"RP11-459F6.3"	-0.728625097082379	1.65051047061789	0.0116811266422708	0.0779210303502457	TRUE	FALSE	FALSE
"CASC9"	0.639857678401609	0.310657289736305	0.011686016488395	0.0779289722521461	TRUE	FALSE	FALSE
"ZNF268"	0.323706727270797	3.95244209331479	0.0116947403762816	0.0779461098823371	TRUE	FALSE	FALSE
"CEBPB-AS1"	-1.09316372571583	0.389718161437874	0.0116959865820786	0.0779461098823371	TRUE	FALSE	FALSE
"KCNC4"	0.474845701216365	1.73943242230952	0.0117060024746592	0.07798818726476	TRUE	FALSE	FALSE
"AES"	-0.226913720861822	8.71508542853614	0.0117167212440812	0.0780349192942822	TRUE	FALSE	FALSE
"TNRC18"	-0.226461875784056	7.73126025290787	0.011721982010078	0.0780452822453551	TRUE	FALSE	FALSE
"B4GALT3"	-0.180598161060067	7.05854326612256	0.0117273486960278	0.0780563436431345	TRUE	FALSE	FALSE
"EIF2S2P4"	-0.29327311900843	3.90585504977007	0.011743779116402	0.0781410141712333	TRUE	FALSE	FALSE
"KAT7"	-0.207502524863254	6.89315923823256	0.0117601891358473	0.078214532328645	TRUE	FALSE	FALSE
"LINC00346"	0.359820012549434	2.39122832855706	0.0117622537936555	0.078214532328645	TRUE	FALSE	FALSE
"EEF1D"	-2.3810302138741	6.12897309443991	0.0117813872047494	0.0783170409767277	TRUE	TRUE	TRUE
"POLR3G"	0.446371088368457	2.01190162593194	0.0118276783944545	0.0785951593105694	TRUE	FALSE	FALSE
"AK9"	0.436579540188125	1.74759674112253	0.0118312906978498	0.0785951593105694	TRUE	FALSE	FALSE
"SH3PXD2A"	-0.272108496203136	6.35492985006325	0.0118344177980217	0.0785951593105694	TRUE	FALSE	FALSE
"TNPO3"	-0.214984609851811	6.32417917331076	0.0118696775955748	0.0788003760241479	TRUE	FALSE	FALSE
"CYP1A2"	-1.27032675817674	-0.250147563785581	0.0118727994636213	0.0788003760241479	TRUE	TRUE	FALSE
"MRPL39"	0.291735207067311	4.59582667629037	0.0118839468462418	0.0788495194528912	TRUE	FALSE	FALSE
"SLC7A8"	0.471013495876023	2.75091430050393	0.011890259070148	0.0788665609482798	TRUE	FALSE	FALSE
"GSKIP"	0.232808216033602	5.21015234956194	0.0119115588883464	0.0789829712124351	TRUE	FALSE	FALSE
"PLEKHA3"	0.305798683586236	3.67272799961439	0.0119252103352615	0.0790486094784831	TRUE	FALSE	FALSE
"CTA-228A9.3"	0.81589632237842	-0.0676716944540884	0.011948409211447	0.0791516000652984	TRUE	FALSE	FALSE
"SRSF4"	-0.225068572388673	6.60152517775286	0.011951786108166	0.0791516000652984	TRUE	FALSE	FALSE
"VAMP1"	0.3996262725985	2.78044997655096	0.0119520193585737	0.0791516000652984	TRUE	FALSE	FALSE
"API5"	0.196969133052124	7.01310311367923	0.0119651823799973	0.0792138692699633	TRUE	FALSE	FALSE
"RP11-597A11.3"	1.32387510974869	-2.03791839757259	0.0119871727040574	0.0793345209499444	TRUE	TRUE	FALSE
"CPOX"	-0.183998049163426	6.73589094922681	0.0119923407550744	0.0793437972193457	TRUE	FALSE	FALSE
"TMEM14B"	0.19147908546511	5.51683246282863	0.0120102700876279	0.0794374724225965	TRUE	FALSE	FALSE
"SYPL1"	0.213181559681569	5.23750262883742	0.0120324858141536	0.0795594306845446	TRUE	FALSE	FALSE
"RP11-206L10.9"	0.912112934672847	-0.231736173697361	0.0120517687446126	0.0796619266940723	TRUE	FALSE	FALSE
"AAAS"	-0.194876592466861	5.95910784483951	0.0120656952068753	0.0797052620400511	TRUE	FALSE	FALSE
"AC004540.4"	-0.968695578495192	0.708308360628939	0.0120658919892587	0.0797052620400511	TRUE	FALSE	FALSE
"GNB1"	-0.18673352868789	7.70318217516317	0.0120728668877234	0.0797263366322199	TRUE	FALSE	FALSE
"DHFR2"	0.489677048653463	1.87455428924484	0.0120957427339485	0.0798259293887254	TRUE	FALSE	FALSE
"DNAJB6"	-0.183695005958231	6.85005258230168	0.012098882241849	0.0798259293887254	TRUE	FALSE	FALSE
"IPO5P1"	0.321039721621281	3.34538199300483	0.0120993160798538	0.0798259293887254	TRUE	FALSE	FALSE
"MRPS25"	0.188013485914048	5.39329271231597	0.0121544856731652	0.0801481653732785	TRUE	FALSE	FALSE
"BCL2L11"	0.228360417282824	5.01249862169657	0.0121557670353947	0.0801481653732785	TRUE	FALSE	FALSE
"TOR1A"	0.191759059205873	5.36988251365225	0.012159805943687	0.0801497096400847	TRUE	FALSE	FALSE
"BIK"	-0.972438588880686	-0.531299525522438	0.0122327336872208	0.0806051823131039	TRUE	FALSE	FALSE
"PPP1R12B"	-0.191169060771446	5.53967934280122	0.0122378696542397	0.0806138092983783	TRUE	FALSE	FALSE
"THAP12"	0.251185928874344	4.90540861960699	0.01225334306377	0.0806728784513305	TRUE	FALSE	FALSE
"CCT6A"	0.296833445106887	6.87191310537819	0.0122560342684534	0.0806728784513305	TRUE	FALSE	FALSE
"VPS50"	0.322051707300715	3.63853061123473	0.0122583254496681	0.0806728784513305	TRUE	FALSE	FALSE
"TSPYL4"	0.27452013960657	3.92858213072032	0.0122759151162112	0.0807634065703015	TRUE	FALSE	FALSE
"ZNF219"	-0.27860943469679	4.69451665710131	0.0122890060524775	0.0808025350696523	TRUE	FALSE	FALSE
"IL6R"	-1.15714368343946	-1.72829148373097	0.0122925498857933	0.0808025350696523	TRUE	FALSE	FALSE
"TBCK"	0.297811433906704	3.97066992853447	0.0122933696429429	0.0808025350696523	TRUE	FALSE	FALSE
"ATP6V0A1"	-0.203936280332825	5.86150968214496	0.0122978606649121	0.0808068411625199	TRUE	FALSE	FALSE
"IKZF4"	-0.292998417393001	4.09808665154631	0.0123112748373661	0.0808545476585568	TRUE	FALSE	FALSE
"SNORA28"	2.24838027626627	-4.20151132725964	0.0123127973458962	0.0808545476585568	TRUE	TRUE	TRUE
"TAF1A-AS1"	0.506841644424178	1.04187079500434	0.0123218240787541	0.0808886089258445	TRUE	FALSE	FALSE
"RNF13"	0.256958624423507	5.91377505804403	0.0123371715585267	0.0809413156619858	TRUE	FALSE	FALSE
"LAG3"	0.595813286909437	0.618308385787336	0.0123375374817543	0.0809413156619858	TRUE	FALSE	FALSE
"PPM1N"	0.427075950450806	1.7670848212321	0.0123625511082109	0.0810801686318713	TRUE	FALSE	FALSE
"ERLEC1"	0.197864777072148	5.99437808610682	0.0123673897312736	0.0810866579766603	TRUE	FALSE	FALSE
"RP11-394I13.1"	0.36674150868368	2.41634829148576	0.0123714210633629	0.0810878519355327	TRUE	FALSE	FALSE
"CDC42BPG"	-0.17497266354011	6.5010764078555	0.0123776678875564	0.0811035619655563	TRUE	FALSE	FALSE
"MFHAS1"	0.244901612751424	5.02257893763352	0.0123935234128407	0.0811822028031412	TRUE	FALSE	FALSE
"BCS1L"	0.230085657612919	4.43393730986571	0.0124005800403556	0.0811952214380127	TRUE	FALSE	FALSE
"LIMD1-AS1"	-0.823093567566041	1.96947109535356	0.0124061235743621	0.0811952214380127	TRUE	FALSE	FALSE
"NICN1"	0.245839131767863	4.19238142613219	0.0124070738540284	0.0811952214380127	TRUE	FALSE	FALSE
"RP11-488L18.10"	0.390082650784819	2.1090949869625	0.0124149115439979	0.0812000978399073	TRUE	FALSE	FALSE
"ZBTB14"	0.247753180417702	4.01284487265666	0.0124155281089121	0.0812000978399073	TRUE	FALSE	FALSE
"CTD-3065J16.9"	0.915221993674502	-1.23492319669981	0.0124235011065014	0.0812270249253752	TRUE	FALSE	FALSE
"TMEM120A"	-0.276744148519963	5.43265422108645	0.0124415644761627	0.081319887451084	TRUE	FALSE	FALSE
"RP11-178C3.1"	0.430148038982501	1.90865399391117	0.0124673108353963	0.0814628939387276	TRUE	FALSE	FALSE
"SLC24A1"	-0.278129452033632	4.41857100346617	0.0125014362714516	0.0816605446494263	TRUE	FALSE	FALSE
"CHMP1B"	0.207865583968652	5.69368270776971	0.0125344162537454	0.0818505929328584	TRUE	FALSE	FALSE
"ZMAT1"	1.34069449729435	-1.08848701431701	0.0125503982784095	0.0819048873145455	TRUE	TRUE	FALSE
"PIGL"	0.403280388095854	2.86567428468618	0.0125505068001212	0.0819048873145455	TRUE	FALSE	FALSE
"ZNF487"	0.696195147039908	-0.0970354607312105	0.0125577518271104	0.0819243009248328	TRUE	FALSE	FALSE
"ACAP3"	0.277848367458172	3.91786102855822	0.0125612594696293	0.0819243009248328	TRUE	FALSE	FALSE
"CSTF2T"	0.292246703127332	3.56504937801712	0.0125861588780254	0.082061288432214	TRUE	FALSE	FALSE
"SAMD4A"	-0.234389902910705	5.57648723461724	0.0125938022732947	0.0820797645068393	TRUE	FALSE	FALSE
"UBE2R2"	-0.186534074345392	6.58257982490112	0.012596785277253	0.0820797645068393	TRUE	FALSE	FALSE
"TLE3"	0.199345526589917	6.79624835732163	0.0126165024832398	0.0821608488184011	TRUE	FALSE	FALSE
"TRIM37"	0.181675533034697	5.54519783608994	0.0126170296177503	0.0821608488184011	TRUE	FALSE	FALSE
"CERS4"	0.695447305643219	0.631413422045918	0.0126276227007579	0.0822044189784197	TRUE	FALSE	FALSE
"GCAT"	-0.280722873603181	3.44187634976458	0.012642890790079	0.0822783865875204	TRUE	FALSE	FALSE
"PSMD11"	-0.179956978687363	6.63720305752187	0.0126611520786172	0.082371781867866	TRUE	FALSE	FALSE
"HERC4"	0.311251394753795	4.58134529718937	0.0127072422779419	0.0826461147968893	TRUE	FALSE	FALSE
"RP11-245D16.4"	0.889561365138135	-0.455194097543913	0.0127328484843992	0.0827712783652609	TRUE	FALSE	FALSE
"TTC21B"	0.293289356967423	4.73617892666344	0.0127343450670184	0.0827712783652609	TRUE	FALSE	FALSE
"SLC1A1"	0.257657370896104	4.28179792385613	0.012750037542902	0.0828477146449025	TRUE	FALSE	FALSE
"VPS26B"	-0.185813208762861	6.16393042031051	0.0127560234836312	0.0828610517132825	TRUE	FALSE	FALSE
"OIP5-AS1"	0.19663575804281	6.36329585703529	0.0127669384820658	0.0829063890453752	TRUE	FALSE	FALSE
"CCAR2"	-0.181350963695813	7.07328524815126	0.0127744433132982	0.0829295601965916	TRUE	FALSE	FALSE
"ZKSCAN3"	0.428919059570217	1.96375197549865	0.0127846430096806	0.0829702062975757	TRUE	FALSE	FALSE
"DHX35"	-0.23020474408178	4.95506875149488	0.0127911248310777	0.0829867064032902	TRUE	FALSE	FALSE
"RP11-33N14.5"	1.767742202042	-3.292814459878	0.0128137599494995	0.0831079640074372	TRUE	TRUE	TRUE
"SLC25A40"	0.301185837570701	3.84415933803567	0.0128258556597302	0.0831608111196913	TRUE	FALSE	FALSE
"RPPH1"	1.24360624671172	-1.94544007378953	0.0128445033902618	0.0832560948982321	TRUE	TRUE	FALSE
"AC079779.4"	-1.79908182218576	-2.86448787547085	0.0128519154167144	0.0832785143551232	TRUE	TRUE	TRUE
"PRKAG2-AS1"	0.614448344109665	0.587720663690316	0.0128566462454846	0.0832835516012846	TRUE	FALSE	FALSE
"AC079776.1"	2.6527443580762	-4.34046080643332	0.0128784730310723	0.083399296917482	TRUE	TRUE	TRUE
"NBPF10"	-0.369056392609038	3.27823603881112	0.0128885322510475	0.0834387893056441	TRUE	FALSE	FALSE
"CLIC4"	-0.193265953550192	7.71323803869607	0.0129109010111673	0.0835579234105224	TRUE	FALSE	FALSE
"BBS12"	0.576081688142563	0.955244586127369	0.0129201067315263	0.0835918207636159	TRUE	FALSE	FALSE
"LMO1"	-0.848021669264531	-1.28511680380535	0.0129314324758243	0.0836307117308291	TRUE	FALSE	FALSE
"CSRNP2"	0.189551992208908	5.51394327394278	0.0129340576672857	0.0836307117308291	TRUE	FALSE	FALSE
"IL11RA"	0.298927068904611	3.71585923756906	0.0129795832912763	0.0838993254415547	TRUE	FALSE	FALSE
"RP11-104H15.10"	0.327709663300167	3.26976498346995	0.0129886867750089	0.0839324158289377	TRUE	FALSE	FALSE
"FHOD3"	-0.204377881733803	5.32170608844634	0.0129980432503686	0.0839671202429516	TRUE	FALSE	FALSE
"UBE2M"	-0.177240797974025	6.12343037890858	0.0130143525217675	0.0840467045443149	TRUE	FALSE	FALSE
"LAMB3"	-0.279686684198095	3.58455239390599	0.0130411299918485	0.084193822987521	TRUE	FALSE	FALSE
"PTPRM"	-0.214549395610956	6.57885631875557	0.0130493837358806	0.0842212983394795	TRUE	FALSE	FALSE
"MTFP1"	-0.250984778218618	4.57660827670357	0.0130718092957588	0.0843076598249643	TRUE	FALSE	FALSE
"RP11-496I2.5"	-6.02532261247925	-3.53697872394821	0.013072537439926	0.0843076598249643	TRUE	TRUE	TRUE
"PLOD3"	-0.216413747115255	6.40646608443623	0.0130747709412398	0.0843076598249643	TRUE	FALSE	FALSE
"PCNX4"	0.289918033926321	4.81694723626975	0.0130967261677509	0.0844233884485436	TRUE	FALSE	FALSE
"ARHGEF33"	-0.355307988134167	3.15706553911559	0.0131193542401402	0.0845109417676856	TRUE	FALSE	FALSE
"MAN2B2"	0.215591579734012	5.08990071257512	0.0131220477248778	0.0845109417676856	TRUE	FALSE	FALSE
"ARRDC3"	-0.252936237549704	8.74910065193207	0.0131223436116064	0.0845109417676856	TRUE	FALSE	FALSE
"MIR616"	-2.08037106263128	-2.68612559825025	0.0131266493392669	0.0845128346518937	TRUE	TRUE	TRUE
"LMCD1"	-0.827966197963134	-0.650225028763933	0.0131361506139697	0.0845481664631485	TRUE	FALSE	FALSE
"PPP2R2A"	-0.188635411744175	6.8407947037023	0.0131452503865692	0.0845808932936674	TRUE	FALSE	FALSE
"C1orf159"	-0.280998440533521	4.22245820354456	0.013165096639241	0.0846678097038305	TRUE	FALSE	FALSE
"ZNF212"	-0.196334029621272	4.92195982302214	0.0131687730326924	0.0846678097038305	TRUE	FALSE	FALSE
"PKD1"	-0.188892474843487	6.49566512012051	0.0131708161207373	0.0846678097038305	TRUE	FALSE	FALSE
"RP11-343L5.2"	1.07948038257928	-1.44299925882623	0.0132178793451145	0.0849444314472796	TRUE	FALSE	FALSE
"SART1"	-0.2136137353767	5.88381106696338	0.0132338769227094	0.0850213026086598	TRUE	FALSE	FALSE
"EARS2"	-0.197689649623083	5.65899860060497	0.013248598335204	0.0850885414583743	TRUE	FALSE	FALSE
"TMEM136"	0.31300185567577	2.85627322899239	0.0132543149129683	0.0850885414583743	TRUE	FALSE	FALSE
"MNT"	-0.250816536751024	4.99125315595373	0.0132585095955594	0.0850885414583743	TRUE	FALSE	FALSE
"PBX3"	0.319051782478344	3.39595028424628	0.0132604994592159	0.0850885414583743	TRUE	FALSE	FALSE
"AC109826.1"	-0.430521557664194	2.41311283505298	0.0132679149268676	0.085110199710534	TRUE	FALSE	FALSE
"CSRP2"	-0.24825724159026	6.00644216510673	0.0132885689663554	0.0852167408965729	TRUE	FALSE	FALSE
"PML"	-0.186318733119382	5.66950279112476	0.0133060098002209	0.0852833871968819	TRUE	FALSE	FALSE
"TRAK2"	0.216729055710365	4.85049724598699	0.0133070584693891	0.0852833871968819	TRUE	FALSE	FALSE
"CAST"	-0.189482328674419	7.86994680756181	0.0133196137590497	0.0853378903431084	TRUE	FALSE	FALSE
"AC005944.2"	-0.873169608176805	0.840290557726728	0.0133289057854556	0.0853714591901515	TRUE	FALSE	FALSE
"LSM12"	-0.207751469791482	4.82642112533848	0.0134105171391668	0.0858680711409385	TRUE	FALSE	FALSE
"MICALL1"	-0.20945943038622	7.07246033623613	0.0134250191384253	0.0859008138689531	TRUE	FALSE	FALSE
"TRIM26"	2.29984491096412	-2.10006099767633	0.0134267980447144	0.0859008138689531	TRUE	TRUE	TRUE
"SNPH"	2.37575285646074	-3.34183454763508	0.013427863859796	0.0859008138689531	TRUE	TRUE	TRUE
"COPG2"	-0.231195265383298	4.9280898134776	0.0134358399373189	0.0859257450271888	TRUE	FALSE	FALSE
"PEX10"	-0.255158330591314	4.07432582640428	0.0134473412792799	0.0859731992076814	TRUE	FALSE	FALSE
"COL5A1"	-0.222283892823558	6.55516161522072	0.0134658106493802	0.0860651599332049	TRUE	FALSE	FALSE
"TBRG4"	-0.1692719956964	6.54372343462222	0.0134855973067765	0.086165481608903	TRUE	FALSE	FALSE
"RP13-890H12.2"	-1.32157278332201	-1.50298989201838	0.0135156475727201	0.0862968974646323	TRUE	TRUE	FALSE
"RP11-399K21.13"	0.967879264724772	-1.38166725325342	0.0135167210442031	0.0862968974646323	TRUE	FALSE	FALSE
"METTL9"	0.183276313592402	5.7840190308159	0.0135184544589996	0.0862968974646323	TRUE	FALSE	FALSE
"RP11-244H3.4"	0.27871491670287	3.76242403677308	0.0135411262022053	0.0864131095012465	TRUE	FALSE	FALSE
"ENHO"	2.38150338021953	-3.36510927942468	0.013544863171609	0.0864131095012465	TRUE	TRUE	TRUE
"ZNF503-AS2"	0.685592589064224	0.0772586113877167	0.0135616752057329	0.0864708730984874	TRUE	FALSE	FALSE
"UBXN2B"	0.215108893221588	4.69538531569213	0.0135633246372003	0.0864708730984874	TRUE	FALSE	FALSE
"ADHFE1"	0.710503908223074	0.483436225831545	0.0135662316334615	0.0864708730984874	TRUE	FALSE	FALSE
"RP11-522B15.3"	0.966942104092683	-1.20672444808662	0.0136135130192663	0.0867459967525299	TRUE	FALSE	FALSE
"RP11-83N9.6"	2.37569845522796	-3.45587366685284	0.0136223869093314	0.0867672850608005	TRUE	TRUE	TRUE
"ZNF852"	0.35904611822904	2.6952120098815	0.0136285782979506	0.0867672850608005	TRUE	FALSE	FALSE
"HACD2"	0.196032985319237	7.28721378867445	0.0136351793900536	0.0867672850608005	TRUE	FALSE	FALSE
"ACYP1"	0.361476347894935	2.49311209755019	0.0136378731465132	0.0867672850608005	TRUE	FALSE	FALSE
"RHBDD2"	-0.28643103915972	4.9585107099017	0.0136384600550271	0.0867672850608005	TRUE	FALSE	FALSE
"SCRN3"	0.265980741563711	3.71139719898069	0.0136415668907895	0.0867672850608005	TRUE	FALSE	FALSE
"UBP1"	0.202241901591927	5.33443639613695	0.0136481449589953	0.0867829223381207	TRUE	FALSE	FALSE
