"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"GO:1903034"	"GO:1903034"	"regulation of response to wounding"	108	-0.446372816794416	-1.77490168258127	0.000320512820512821	0.0486149584487535	0.0438891550205153	3791	"tags=39%, list=19%, signal=32%"	"PLAU/SERPING1/NFE2L2/PTK2/PRKCD/PTPRF/DUOX2/SH2B3/MAP2K1/FERMT1/FERMT2/F3/AJAP1/C1QTNF1/ACTG1/CEACAM1/MIR200B/KANK1/RREB1/PDGFB/HRAS/IGF1R/MYOZ1/DDR2/SERPINF2/FLNA/CAV1/XBP1/THBD/BRAF/VTN/KLF4/STK24/TNFAIP3/UBASH3B/CLDN19/PRKCE/SERPINE1/SMAD3/CLEC7A/F2/IL10"
"GO:0048514"	"GO:0048514"	"blood vessel morphogenesis"	429	-0.377512153192961	-1.77092437407203	0.000558659217877095	0.0486149584487535	0.0438891550205153	4194	"tags=37%, list=21%, signal=30%"	"PLK2/CXCR4/ADIPOR2/WNT11/NCL/STAT1/EPHA1/CHD7/STK4/COL4A1/PGK1/SETD2/EPN2/RBM15/DAB2IP/TBX1/LRP1/E2F8/ERBB2/MYDGF/HEY2/HSPG2/MAPK7/NFE2L2/SHC1/PTK2/YAP1/RAPGEF2/MIR106B/SP1/TBX6/ETV2/ZMIZ1/MYO1E/RNH1/LAMA1/BSG/LEPR/GHRL/APOLD1/SHB/PLXDC1/MED1/NOTCH2/OVOL2/WASF2/MMP19/LDLR/PKM/PDCL3/NR4A1/HSPB6/MMP2/NPRL3/F3/GATA6/AMOTL2/CLIC4/RIN2/PIK3CB/JAK1/PXDN/PGF/FGFR2/WARS2/ACTG1/EIF2AK3/FBXW7/CALD1/CEACAM1/MIR503/MIRLET7G/TIPARP/MIR200B/ADGRA2/HIF3A/HDAC5/HIF1A/BCAS3/BMP4/RUNX1/FUT1/TYMP/FZD5/GAB1/GATA2/SERPINF2/NOTCH3/SAT1/FLNA/ZFP36L1/PTPRM/GADD45A/TERT/CAV1/JAM3/XBP1/C3/RAMP1/WNT7A/AGO2/MIR27B/MMRN2/JMJD6/AQP1/ANPEP/HES1/ECM1/PPARG/ITGA5/TNFAIP2/DDAH1/AMOTL1/RORA/CITED2/CDH5/HEG1/S100A1/GJA5/VEGFA/EYA1/SEMA5A/FLT4/ANGPTL4/FLT1/KLF4/SEMA6A/EPAS1/TNFAIP3/PPP1R16B/NPR1/EFNA3/ACKR3/SASH1/FOXH1/KLF5/CREB3L1/HK2/ADM2/STAB2/HEY1/SERPINE1/LEP/NPPB/ADM/FGF1/ANGPT4/C5AR1/APLN/ITGB3/EDN2/EPHA2/TGFBI/PTGIS/IL6/HHEX/MIR27A/IL10"
"GO:0001818"	"GO:0001818"	"negative regulation of cytokine production"	189	-0.407382067504056	-1.75859976728318	0.00037397157816006	0.0486149584487535	0.0438891550205153	3191	"tags=28%, list=16%, signal=24%"	"MAPKBP1/CD24/OTUD7B/TNFRSF21/GHRL/MIR590/C1QBP/NLRP3/CIDEA/GATA6/TSPO/CEACAM1/BCL6/MIR200B/REL/LAPTM4B/BCL3/AKAP8/CCR7/GATA3/KAT5/TWSG1/SLC11A1/GBP1/MIR27B/PLA2G10/NLRP12/NLRP7/TSKU/MIR26B/SLC2A10/LRRC32/KLF4/HAVCR2/ERRFI1/TNFAIP3/MIR365A/AXL/TGFB3/NFKBIL1/DDIT3/INPP5D/NCKAP1L/NDRG2/APOA2/SFTPD/F2/IL1R2/MIR520G/EPHA2/IL6/BANK1/IL10"
"GO:1903313"	"GO:1903313"	"positive regulation of mRNA metabolic process"	119	-0.434649156043971	-1.75373942551734	0.00032797638570023	0.0486149584487535	0.0438891550205153	7430	"tags=58%, list=36%, signal=37%"	"YTHDF2/HNRNPU/SNRNP70/RBM3/GTPBP1/CDC73/TRA2B/CNOT6/DHX36/EXOSC9/DCP1B/TRA2A/CIRBP/LSM1/NCBP2/TNRC6C/PABPC1/CNOT4/CNOT7/CELF1/SAMD4B/GIGYF2/PRMT5/HSPA8/DIS3/HNRNPD/KHSRP/PRDX6/SF3B4/PAN2/YBX1/PUM1/PAN3/RBMX/SNW1/TNRC6B/CSDE1/NUP98/CNOT2/DAZAP1/MIR93/THRAP3/EXOSC7/METTL16/PAF1/PRPF19/NCL/SYNCRIP/CNOT8/CNOT3/ZFP36/CNOT1/TRIM71/IGF2BP1/NANOS1/LEO1/PATL1/SAMD4A/PLEKHN1/DCP1A/PARN/DCP2/ZFP36L1/EXOSC5/AGO2/ZFP36L2/NOCT/PATL2/MIR27A"
"GO:0042742"	"GO:0042742"	"defense response to bacterium"	126	-0.428761107352548	-1.74975909463587	0.000329706561160567	0.0486149584487535	0.0438891550205153	1719	"tags=21%, list=8%, signal=20%"	"SLC11A1/MMRN2/AQP1/ISG15/HP/IRF8/HAVCR2/GBP2/ZG16/NAIP/PLAC8/STAB2/SERPINE1/S100A9/IL22RA1/GBP4/DEFB124/MPO/SFTPD/C5AR1/F2/RNASE7/EPHA2/GSDMA/AICDA/IL6/IL10"
"GO:0007259"	"GO:0007259"	"receptor signaling pathway via JAK-STAT"	100	-0.444589865432374	-1.74341709923402	0.000313577924114142	0.0486149584487535	0.0438891550205153	3207	"tags=33%, list=16%, signal=28%"	"STAT5A/SOCS2/SH2B3/LEPROT/OSBP/TNFRSF1A/CTF1/DOT1L/JAK1/PIAS1/LIF/CSF1R/BCL3/SOCS3/GADD45A/CAV1/EPO/CSF2RB/HES1/IL6ST/STAT4/CSH2/CD300A/LYN/GH1/CSH1/LEP/GH2/OCIAD2/F2/IL6/IL10RA/IL10"
"GO:0071219"	"GO:0071219"	"cellular response to molecule of bacterial origin"	125	-0.427388490497458	-1.7414264820785	0.000657894736842105	0.0486149584487535	0.0438891550205153	2582	"tags=27%, list=13%, signal=24%"	"CDK19/NFKBIA/CEBPB/TNIP1/MAP2K7/SBNO2/FZD5/AKAP8/MIF/ADAM9/XBP1/CD68/NLRP7/CD55/NR1D1/IRF8/LYN/HAVCR2/TRIB1/CD6/TNFAIP3/AXL/SASH1/SLC7A5/PRKCE/NFKBIL1/SCARB1/SERPINE1/DEFB124/HMGCS2/AICDA/IL6/ANKRD1/IL10"
"GO:0098739"	"GO:0098739"	"import across plasma membrane"	125	-0.427360308045618	-1.74131165056325	0.000657894736842105	0.0486149584487535	0.0438891550205153	3820	"tags=40%, list=19%, signal=33%"	"SLC24A1/SLC38A2/ATP1A4/SLC12A7/SLC38A1/KCNK5/PPP3CA/SLC19A1/SLC30A1/SLC5A6/AKAP5/SLC2A3/SLC12A4/SLC7A2/ATP1A1/SLC1A4/HCN2/ARL6IP5/SLC1A3/LRRC8C/SLC1A5/SLC12A8/SLC15A3/SLC8A2/PPP3CC/SLC8A3/SLC6A9/ACSL5/SLC3A2/PER2/SLC2A10/CACNA1C/KCNJ4/KCNJ5/SLC7A1/SLC9C2/CACNA1S/CACNA1D/SLC2A1/SLC7A5/SLC43A1/SCNN1G/SLC1A6/SLC7A11/TRPV2/SLC15A2/SCN5A/ATP1A2/SLC2A5/CACNA1E"
"GO:0097696"	"GO:0097696"	"receptor signaling pathway via STAT"	105	-0.439580945637342	-1.7391668039051	0.000634517766497462	0.0486149584487535	0.0438891550205153	3207	"tags=32%, list=16%, signal=27%"	"STAT5A/SOCS2/SH2B3/LEPROT/OSBP/TNFRSF1A/CTF1/DOT1L/JAK1/PIAS1/LIF/CSF1R/BCL3/SOCS3/GADD45A/CAV1/EPO/CSF2RB/HES1/PPARG/IL6ST/STAT4/CSH2/CD300A/LYN/GH1/CSH1/LEP/GH2/OCIAD2/F2/IL6/IL10RA/IL10"
"GO:0051250"	"GO:0051250"	"negative regulation of lymphocyte activation"	96	-0.443142827282802	-1.72843666746902	0.000309981401115933	0.0486149584487535	0.0438891550205153	2569	"tags=27%, list=13%, signal=24%"	"PELI1/CEACAM1/CEBPB/BCL6/ADORA2A/BMP4/RUNX1/FGL1/TWSG1/HMGB3/DLG5/CD300A/GLI3/LRRC32/LYN/HAVCR2/TNFAIP3/GAL/AXL/INPP5D/NCKAP1L/PLA2G2F/SFTPD/BANK1/MIR27A/IL10"
"GO:0031960"	"GO:0031960"	"response to corticosteroid"	104	-0.43653081731155	-1.72639155065677	0.000315457413249211	0.0486149584487535	0.0438891550205153	1743	"tags=22%, list=9%, signal=20%"	"ZFP36L1/ADAM9/EPO/PCK2/AQP1/ZFP36L2/BCL2/AXIN2/ERRFI1/FOSL1/CCND1/FOS/ALPL/DDIT4/SCNN1G/ADM/APOA2/HSD3B1/STC1/HMGCS2/NR3C1/IL6/IL10"
"GO:0016441"	"GO:0016441"	"post-transcriptional gene silencing"	120	-0.426283696417415	-1.72303283791168	0.000656814449917898	0.0486149584487535	0.0438891550205153	2560	"tags=24%, list=13%, signal=21%"	"AJUBA/MIR589/MIR503/MIRLET7G/MIR200B/BMP4/MIR23B/MYCN/MIAT/LIN28A/LIMD1/TERT/AGO2/MIR27B/MIR550A3/HELZ/PPARG/MIR26B/MIR573/MIR181B2/MIR365A/MIR616/MIR521-2/MIR103A2/MIR1249/CARMN/MIR520G/IL6/MIR27A"
"GO:0009617"	"GO:0009617"	"response to bacterium"	346	-0.371863958145143	-1.70913674406085	0.000483325277912035	0.0486149584487535	0.0438891550205153	2139	"tags=29%, list=10%, signal=27%"	"PYGL/IRGM/C15orf48/BNIP3/ARID5A/SLC30A1/TMF1/PGC/MAPK3/MAPKBP1/CD24/LITAF/NLRP3/NOTCH2/DUSP10/NR4A1/TNFRSF1A/TSPO/FGFR2/TNFRSF11A/CDK19/PELI1/NFKBIA/CEBPB/TNIP1/MAP2K7/BCL3/SBNO2/FZD5/AKAP8/PALM3/CCR7/MIAT/MIF/CSF1/TIMP4/SLC11A1/ADAM9/CAV1/EPO/XBP1/C3/PCK2/THBD/MMRN2/AQP1/CD68/CSF2RB/CCDC80/ISG15/NLRP7/CD55/NR1D1/GCH1/HP/IRF8/LYN/HAVCR2/TRIB1/GBP2/ZG16/CD6/NAIP/TNFAIP3/PLAC8/AXL/SASH1/SLC7A5/FOS/ALPL/NOCT/PRKCE/NFKBIL1/TMEM229B/STAB2/SCARB1/SERPINE1/S100A9/USP18/IL22RA1/ADM/GBP4/DEFB124/CYP1A1/MPO/SFTPD/HMGCS2/OCIAD2/C5AR1/F2/RNASE7/EPHA2/GSDMA/IKZF3/AICDA/GJB6/IL6/IL10RA/ANKRD1/BANK1/IL10"
"GO:0098657"	"GO:0098657"	"import into cell"	154	-0.406156279079514	-1.70789777634798	0.000351741118536757	0.0486149584487535	0.0438891550205153	3926	"tags=38%, list=19%, signal=31%"	"ACTB/SLC11A2/SLC24A1/SLC38A2/ATP1A4/SLC12A7/SLC38A1/KCNK5/PPP3CA/SLC19A1/SLC30A1/TFR2/SLC5A6/AKAP5/SLC6A4/SLC2A3/SLC12A4/SLC7A2/ATP1A1/SYNGR3/SLC1A4/HCN2/ARL6IP5/SLC1A3/LRRC8C/SLC1A5/SLC12A8/SLC15A3/SLC8A2/PPP3CC/SLC8A3/SLC6A9/ACSL5/SLC3A2/PER2/SLC2A10/CACNA1C/KCNJ4/KCNJ5/SLC7A1/SLC9C2/CACNA1S/CACNA1D/SLC2A1/SLC7A5/SLC6A2/SLC43A1/SCNN1G/SLC1A6/SLC7A11/TRPV2/SLC15A2/SCN5A/ITGB3/ATP1A2/SLC2A5/CACNA1E/IL10RA"
"GO:0035195"	"GO:0035195"	"miRNA-mediated gene silencing"	108	-0.429488590922274	-1.70776533425979	0.000641025641025641	0.0486149584487535	0.0438891550205153	2560	"tags=25%, list=13%, signal=22%"	"AJUBA/MIR589/MIR503/MIRLET7G/MIR200B/BMP4/MIR23B/MYCN/LIN28A/LIMD1/TERT/AGO2/MIR27B/MIR550A3/PPARG/MIR26B/MIR573/MIR181B2/MIR365A/MIR616/MIR521-2/MIR103A2/MIR1249/CARMN/MIR520G/IL6/MIR27A"
"GO:0090630"	"GO:0090630"	"activation of GTPase activity"	102	-0.432952299096197	-1.70617605773474	0.000314169022934339	0.0486149584487535	0.0438891550205153	4868	"tags=48%, list=24%, signal=37%"	"TBC1D3L/PIP5K1A/NDEL1/RAP1GAP2/TBC1D14/ARHGEF16/TIAM1/SIPA1/TBC1D9B/TIAM2/AGAP1/TBC1D25/BCR/EPHA1/TBC1D3K/TSC1/DOCK7/ARHGEF10/TBC1D3E/TBC1D1/TBC1D3B/SIPA1L2/CRKL/SIPA1L1/TBC1D10A/TBC1D9/TBC1D4/CCDC125/ARHGAP45/RASGRF1/TBC1D22B/BCAS3/TBC1D3/CCR7/SYDE2/TBC1D3F/CORO1C/TBC1D2/TBC1D17/TBC1D30/TBC1D3I/ARHGEF5/TBC1D22A/NEDD9/ARHGAP29/TBC1D3G/TBC1D3H/SYDE1/EPHA2"
"GO:0050673"	"GO:0050673"	"epithelial cell proliferation"	299	-0.374381787465153	-1.69777912739979	0.000443458980044346	0.0486149584487535	0.0438891550205153	3000	"tags=29%, list=15%, signal=25%"	"MAP2K1/MED1/NME1/NOTCH2/OVOL2/DUSP10/SULF2/FERMT1/PDCL3/NR4A1/F3/ARNT/KDM5B/ZNF703/FZD7/PIK3CB/PGF/FGFR2/FBXW7/CEACAM1/RASGRF1/MIR503/CEBPB/MAGED1/FMC1/TCF7L2/RREB1/PDGFB/ST8SIA1/HRAS/BCL2L1/PLXNB3/HIF1A/BMP4/FUT1/MYCN/EAF2/GATA3/FGL1/NR4A3/GATA2/ERN1/ZFP36L1/PTPRM/CAV1/XBP1/WNT7A/MIR27B/MMRN2/HES1/DLX6/FGFR1/ECM1/PPARG/MYC/WNT10B/TGM1/NR1D1/VEGFA/EYA1/SEMA5A/TP63/FLT4/FLT1/EGFR/ERRFI1/TNFAIP3/GDF5/PPP1R16B/CCND1/DBH/PTPRN/DLX5/NUPR1/SCARB1/SMAD3/LEP/FGF1/C5AR1/SCN5A/APLN/PAX2/ITGB3/EPHA2/IL6/MIR27A/IL10"
"GO:0043434"	"GO:0043434"	"response to peptide hormone"	315	-0.372984382363307	-1.69669448747356	0.000459136822773186	0.0486149584487535	0.0438891550205153	4116	"tags=31%, list=20%, signal=25%"	"SRC/NCL/STAT1/MBD5/SREBF1/TSC1/SLC2A4/SMARCC1/RAB31/VGF/NFE2L2/SHC1/PTK2/PRKCD/TH/SP1/CDKN1B/INPPL1/SRSF4/MAPK3/STAT5A/TRIM72/LEPROTL1/INSIG2/CFLAR/BSG/LPIN2/GHRL/SOCS2/SH2B2/LEPROT/NCOA1/PHEX/PKM/TCF12/NR4A1/GCLC/TBC1D4/TNFRSF11A/DNAI1/CEACAM1/PTPRE/PRKCQ/PXN/KANK1/HDAC5/WNT1/HRAS/POR/SESN2/GAB1/SOCS3/GCNT1/IGF1R/PCSK9/NR4A3/INSR/DDR2/TIMP4/ZFP36L1/CAV1/XBP1/PCK2/STC2/BCAR3/PPARG/LONP1/CYSLTR2/CYP11A1/EGR2/STAT4/SORL1/CSH2/CA2/TFF1/LYN/GH1/TRIB3/GRB10/ERRFI1/TNFSF10/SORBS1/SLC2A1/GAL/FOS/FOXO1/ALPL/CSH1/SCNN1G/GDF15/LEP/ADM/GH2/GPT/UMODL1/HMGCS2/FGF21/ITGB3/IL10"
"GO:0001944"	"GO:0001944"	"vasculature development"	513	-0.355910671069868	-1.69556253689514	0.00064143681847338	0.0486149584487535	0.0438891550205153	4029	"tags=35%, list=20%, signal=29%"	"EPHA1/CHD7/FLVCR1/STK4/TBX3/COL4A1/PGK1/SETD2/EPN2/RBM15/DAB2IP/TBX1/LRP1/E2F8/ERBB2/MYDGF/HEY2/HSPG2/MAPK7/NFE2L2/SHC1/PTK2/YAP1/RAPGEF2/MIR106B/SP1/TBX6/ETV2/COL5A1/ZMIZ1/MYO1E/RNH1/LAMA1/CFLAR/BSG/LEPR/GHRL/APOLD1/CRKL/SHB/MAP2K1/PLXDC1/MED1/NOTCH2/OVOL2/WASF2/MMP19/LDLR/PKM/PDCL3/NR4A1/HSPB6/MMP2/NPRL3/F3/GATA6/AMOTL2/CLIC4/RIN2/PIK3CB/JAK1/PXDN/PGF/FGFR2/WARS2/NDST1/ACTG1/EIF2AK3/FBXW7/CALD1/CEACAM1/MIR503/MIRLET7G/TIPARP/MIR200B/LIF/ADGRA2/TCF7L2/CNTRL/PDGFB/HIF3A/HDAC5/HIF1A/BCAS3/BMP4/RUNX1/FUT1/TYMP/FZD5/GAB1/SOCS3/DNMT1/ACVR2B/GATA2/SERPINF2/NOTCH3/ROM1/SAT1/FLNA/ZFP36L1/PTPRM/GADD45A/TERT/CAV1/JAM3/XBP1/C3/RAMP1/WNT7A/AGO2/MIR27B/MMRN2/JMJD6/AQP1/ANPEP/HES1/ECM1/PPARG/PTPN14/NFATC2/ITGA5/TNFAIP2/DDAH1/EGR2/AMOTL1/CTH/RORA/CITED2/CDH5/HEG1/S100A1/GJA5/VEGFA/EYA1/SEMA5A/GLI3/FLT4/ANGPTL4/FLT1/SLC2A10/KLF4/SEMA6A/ERRFI1/EPAS1/TNFAIP3/PPP1R16B/NPR1/FOSL1/EFNA3/ACKR3/SASH1/FOXH1/FOXO1/KLF5/CREB3L1/HK2/ADM2/STAB2/HEY1/DDIT3/SERPINE1/LEP/CDX2/ANTXR1/NPPB/ADM/FGF1/ANGPT4/C5AR1/APLN/ITGB3/EDN2/EPHA2/TGFBI/PTGIS/IL6/HHEX/MIR27A/IL10"
"GO:0050678"	"GO:0050678"	"regulation of epithelial cell proliferation"	256	-0.375821793136387	-1.68322630976196	0.000407996736026112	0.0486149584487535	0.0438891550205153	2976	"tags=30%, list=15%, signal=26%"	"MED1/NME1/NOTCH2/OVOL2/DUSP10/SULF2/PDCL3/NR4A1/F3/ARNT/KDM5B/ZNF703/FZD7/PGF/FGFR2/FBXW7/CEACAM1/MIR503/MAGED1/FMC1/TCF7L2/RREB1/PDGFB/ST8SIA1/HRAS/PLXNB3/HIF1A/BMP4/FUT1/MYCN/EAF2/GATA3/NR4A3/GATA2/ZFP36L1/PTPRM/CAV1/XBP1/WNT7A/MIR27B/MMRN2/HES1/DLX6/FGFR1/ECM1/PPARG/MYC/WNT10B/TGM1/NR1D1/VEGFA/EYA1/SEMA5A/TP63/FLT4/FLT1/EGFR/ERRFI1/TNFAIP3/GDF5/PPP1R16B/CCND1/DBH/PTPRN/DLX5/NUPR1/SMAD3/LEP/FGF1/C5AR1/SCN5A/APLN/PAX2/ITGB3/MIR27A/IL10"
"GO:0071375"	"GO:0071375"	"cellular response to peptide hormone stimulus"	235	-0.378444583205881	-1.67844560218306	0.000398089171974522	0.0486149584487535	0.0438891550205153	5248	"tags=40%, list=26%, signal=30%"	"SLC9A1/PTPN11/PRKCZ/SIK2/PTPN1/CDK4/AGT/ARID1B/PIK3C2A/NCOA2/GPER1/NDEL1/ZBTB7B/GRB2/CAV2/SNX5/BGLAP/YWHAG/CDC6/SRC/NCL/STAT1/MBD5/SREBF1/SLC2A4/SMARCC1/RAB31/NFE2L2/SHC1/PTK2/PRKCD/SP1/MAPK3/STAT5A/TRIM72/LEPROTL1/INSIG2/CFLAR/LPIN2/GHRL/SOCS2/SH2B2/LEPROT/NCOA1/PKM/NR4A1/GCLC/TBC1D4/DNAI1/CEACAM1/PTPRE/PRKCQ/PXN/KANK1/HDAC5/WNT1/HRAS/POR/GAB1/SOCS3/IGF1R/PCSK9/NR4A3/INSR/DDR2/ZFP36L1/CAV1/XBP1/PCK2/BCAR3/PPARG/LONP1/CYSLTR2/CYP11A1/SORL1/CSH2/CA2/LYN/GH1/TRIB3/GRB10/ERRFI1/SORBS1/FOS/FOXO1/CSH1/SCNN1G/GDF15/LEP/GH2/GPT/UMODL1/HMGCS2/FGF21/ITGB3"
"GO:0070663"	"GO:0070663"	"regulation of leukocyte proliferation"	152	-0.398950709056426	-1.67741831521952	0.000349283967865875	0.0486149584487535	0.0438891550205153	2569	"tags=26%, list=13%, signal=23%"	"PELI1/CEBPB/BCL6/PRKCQ/BCL2L1/BMP4/CSF1R/MIF/CSF1/IL34/TWSG1/EPO/CSF2RB/HES1/IL6ST/CD55/NFATC2/BCL2/DLG5/CD300A/LRRC32/LYN/HAVCR2/TFRC/CD6/EBI3/TNFAIP3/SLC7A1/GAL/LEP/INPP5D/NCKAP1L/CD22/PLA2G2F/SFTPD/LMO1/IKZF3/IL6/HHEX/IL10"
"GO:0060326"	"GO:0060326"	"cell chemotaxis"	167	-0.392311700609337	-1.67004873958383	0.000361141206211629	0.0486149584487535	0.0438891550205153	3224	"tags=32%, list=16%, signal=27%"	"MAPK3/MET/BSG/PLEKHG5/RIN3/OXSR1/CRKL/C1QBP/ITGA1/NR4A1/MMP2/MTUS1/ABCC1/PGF/TNFRSF11A/CYP19A1/PRKCQ/PDGFB/PLXNB3/CSF1R/GAB1/CCR7/TNFSF14/MIF/CSF1/IL34/HOXB9/JAM3/FGFR1/ARHGEF5/DUSP1/VEGFA/SEMA5A/FLT1/CCL28/SWAP70/NEDD9/LYN/DAPK2/IL16/SAA1/SERPINE1/S100A9/DPEP1/ADGRE2/NCKAP1L/DEFB124/FGF1/SFTPD/C5AR1/EDN2/EPHA2/IL6/IL10"
"GO:0001568"	"GO:0001568"	"blood vessel development"	492	-0.351462576048986	-1.66847351457745	0.000619962802231866	0.0486149584487535	0.0438891550205153	4029	"tags=36%, list=20%, signal=30%"	"PLK2/CXCR4/ADIPOR2/WNT11/NCL/STAT1/EPHA1/CHD7/FLVCR1/STK4/TBX3/COL4A1/PGK1/SETD2/EPN2/RBM15/DAB2IP/TBX1/LRP1/E2F8/ERBB2/MYDGF/HEY2/HSPG2/MAPK7/NFE2L2/SHC1/PTK2/YAP1/RAPGEF2/MIR106B/SP1/TBX6/ETV2/COL5A1/ZMIZ1/MYO1E/RNH1/LAMA1/CFLAR/BSG/LEPR/GHRL/APOLD1/CRKL/SHB/MAP2K1/PLXDC1/MED1/NOTCH2/OVOL2/WASF2/MMP19/LDLR/PKM/PDCL3/NR4A1/HSPB6/MMP2/NPRL3/F3/GATA6/AMOTL2/CLIC4/RIN2/PIK3CB/JAK1/PXDN/PGF/FGFR2/WARS2/NDST1/ACTG1/EIF2AK3/FBXW7/CALD1/CEACAM1/MIR503/MIRLET7G/TIPARP/MIR200B/ADGRA2/TCF7L2/CNTRL/PDGFB/HIF3A/HDAC5/HIF1A/BCAS3/BMP4/RUNX1/FUT1/TYMP/FZD5/GAB1/SOCS3/ACVR2B/GATA2/SERPINF2/NOTCH3/SAT1/FLNA/ZFP36L1/PTPRM/GADD45A/TERT/CAV1/JAM3/XBP1/C3/RAMP1/WNT7A/AGO2/MIR27B/MMRN2/JMJD6/AQP1/ANPEP/HES1/ECM1/PPARG/ITGA5/TNFAIP2/DDAH1/EGR2/AMOTL1/RORA/CITED2/CDH5/HEG1/S100A1/GJA5/VEGFA/EYA1/SEMA5A/GLI3/FLT4/ANGPTL4/FLT1/SLC2A10/KLF4/SEMA6A/EPAS1/TNFAIP3/PPP1R16B/NPR1/FOSL1/EFNA3/ACKR3/SASH1/FOXH1/FOXO1/KLF5/CREB3L1/HK2/ADM2/STAB2/HEY1/DDIT3/SERPINE1/LEP/CDX2/ANTXR1/NPPB/ADM/FGF1/ANGPT4/C5AR1/APLN/ITGB3/EDN2/EPHA2/TGFBI/PTGIS/IL6/HHEX/MIR27A/IL10"
"GO:0009611"	"GO:0009611"	"response to wounding"	380	-0.359043294333822	-1.66273749088794	0.000521920668058455	0.0486149584487535	0.0438891550205153	3796	"tags=33%, list=19%, signal=27%"	"HPS5/PLAU/SERPING1/ERBB2/CTNNA1/HPS4/NFE2L2/PTK2/YAP1/PRKCD/GNAQ/ALOX15/ZFP36/GNAS/TPM1/PPP3CA/BNIP3/COL5A1/FBLN1/ANXA5/PTPRF/TRIM72/CFLAR/DUOX2/SH2B3/DSP/MAP2K1/NOTCH2/SULF2/FERMT1/FERMT2/MMP2/JMJD1C/F3/DGKH/AJAP1/C1QTNF1/TSPO/ERBB3/ANXA6/FZD7/PIK3CB/ENTPD2/FGFR2/ACTG1/AJUBA/CEACAM1/SARM1/MIR200B/PRKCQ/KANK1/RREB1/ADORA2A/PDGFB/MAP2K7/WNT1/HRAS/SLC1A3/HIF1A/SCUBE1/ITGB4/IGF1R/FGL1/MYL9/MYOZ1/DDR2/GATA2/SERPINF2/FLNA/ZFP36L1/SLC11A1/EXT1/CAV1/EPO/XBP1/WNT7A/ID3/THBD/BRAF/PAK1/AQP1/PPARG/IL6ST/TSKU/ITGA5/ZFP36L2/ANXA8/BCL2/CREB3L2/VEGFA/VTN/LYN/KLF4/MAG/STK24/TNFAIP3/MYOF/UBASH3B/DGKD/MACF1/PEAR1/AXL/VWF/TGFB3/CLDN19/PRKCE/SAA1/DDIT3/SCARB1/SERPINE1/SMAD3/ITGB6/SLC7A11/ADM/CLEC7A/CHMP4BP1/CYP1A1/DGKG/FGF1/TMPRSS4/F2/ITGB3/IL6/CYP4F2/IL10"
"GO:0030155"	"GO:0030155"	"regulation of cell adhesion"	524	-0.344982507777954	-1.6467716016519	0.000648508430609598	0.0486149584487535	0.0438891550205153	4681	"tags=39%, list=23%, signal=31%"	"ZBTB7B/TRPV4/TLN1/BCL10/VAV1/TFE3/FLOT2/CELSR2/FLCN/DOCK5/MALT1/MAP4K4/CARD11/PRDX2/ST3GAL4/ITPKB/SIPA1/SMARCA2/SMARCD2/ARHGEF7/NCK2/ONECUT2/PPP1CB/NF1/CD9/FSTL3/ACTN4/CD276/ITCH/CXCR4/LMO7/SMARCE1/DHPS/SRC/CHST4/ST6GAL1/ACER2/RIPK2/SOX13/EPHA1/MINK1/DNM2/STK4/TSC1/SMARCA4/ACTB/SMARCC1/PLAU/GTPBP4/ERBB2/DOCK1/COL26A1/MAPK7/PTK2/PLXNB2/PRKCD/ALOX15/TPM1/PPP3CA/PODXL/FBLN1/DAPK3/ZMIZ1/LAMA1/CD24/TNFRSF21/CRKL/C1QBP/SHB/SH2B3/NLRP3/DUSP10/ARID1A/FERMT1/FXYD5/FERMT2/MMP2/AJAP1/C1QTNF1/EFNB3/ERBB3/ZNF703/RIN2/FZD7/PIK3CB/JAK1/SART1/LIMS1/ACTG1/PELI1/CEACAM1/MIR503/CEBPB/BCL6/MIRLET7G/FOXO3/LIF/RAC3/FUT3/PRKCQ/KANK1/RREB1/ADORA2A/PDGFB/WNT1/PLXNB3/BCAS3/BMP4/RUNX1/FUT1/MYADM/MYO10/GCNT1/CCR7/GATA3/FGL1/TNFSF14/CSF1/OLFM4/NR4A3/NFAT5/ANK3/SERPINF2/MAP3K8/KAT5/FLNA/TWSG1/AKNA/ADAM9/CAV1/PLXNA2/CORO1C/NKAP/JAM3/EPO/XBP1/GBP1/MIR27B/ABCA12/BRAF/CCDC80/HES1/UNC13D/IL6ST/CD55/ITGA5/COL16A1/DLC1/BCL2/DLG5/DUSP1/WNT10B/CITED2/FMN1/APBB1IP/VEGFA/CD300A/SEMA5A/GLI3/CCL28/SWAP70/LRRC32/VTN/NEDD9/LYN/KLF4/HAVCR2/SEMA6A/TFRC/CD6/EBI3/UBASH3B/MACF1/ADAM19/SLC7A1/NUAK1/PKP2/MBP/KIF26B/TNXB/PLEKHA2/IL2RG/PRKCE/SAA1/SERPINE1/MDGA1/SMAD3/LEP/ECM2/NCKAP1L/SMARCB1/MUC21/TGM2/PLA2G2F/SFTPD/VIT/ITGB3/EPHA2/TGFBI/SPRY4/IL6/ZBTB16/MIR27A/IL10"
