NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_CELL_CORTEX	GOCC_CELL_CORTEX		253	-0.23297448	-1.1429825	0.2826087	0.49829775	1.0	3653	tags=28%, list=19%, signal=35%	
GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT		118	-0.21136695	-1.1411103	0.20445344	0.49786708	1.0	5362	tags=33%, list=29%, signal=46%	
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX		43	-0.34507436	-1.1381049	0.19607843	0.50049525	1.0	1059	tags=23%, list=6%, signal=25%	
GOCC_CLATHRIN_COATED_PIT	GOCC_CLATHRIN_COATED_PIT		66	-0.30405116	-1.1380736	0.20445344	0.49730736	1.0	3809	tags=35%, list=20%, signal=44%	
GOCC_NUCLEAR_PERIPHERY	GOCC_NUCLEAR_PERIPHERY		142	-0.27586272	-1.1366615	0.09791667	0.49628186	1.0	5699	tags=43%, list=30%, signal=61%	
GOCC_PRESPLICEOSOME	GOCC_PRESPLICEOSOME		16	-0.43854666	-1.1365463	0.197556	0.49316797	1.0	5126	tags=44%, list=27%, signal=60%	
GOCC_CYTOPLASMIC_STRESS_GRANULE	GOCC_CYTOPLASMIC_STRESS_GRANULE		79	-0.29829898	-1.1335516	0.29192546	0.49557793	1.0	6405	tags=48%, list=34%, signal=73%	
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX	GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX		381	-0.25538865	-1.1309831	0.09626719	0.4995649	1.0	3033	tags=24%, list=16%, signal=28%	
GOCC_POLYSOMAL_RIBOSOME	GOCC_POLYSOMAL_RIBOSOME		29	-0.37872887	-1.1273003	0.19917865	0.5043179	1.0	11672	tags=100%, list=62%, signal=264%	
GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE	GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE		20	-0.5405559	-1.1264299	0.2851485	0.5047948	1.0	3874	tags=45%, list=21%, signal=57%	
GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX	GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX		23	-0.37233275	-1.1254547	0.10485437	0.5048053	1.0	787	tags=13%, list=4%, signal=14%	
GOCC_FICOLIN_1_RICH_GRANULE	GOCC_FICOLIN_1_RICH_GRANULE		163	-0.2825105	-1.1242961	0.3015873	0.5046781	1.0	5079	tags=33%, list=27%, signal=44%	
GOCC_ESCRT_COMPLEX	GOCC_ESCRT_COMPLEX		28	-0.20552501	-1.1166947	0.29752067	0.5183895	1.0	3364	tags=18%, list=18%, signal=22%	
GOCC_CELL_CELL_CONTACT_ZONE	GOCC_CELL_CELL_CONTACT_ZONE		59	-0.3689785	-1.1147972	0.2192623	0.51912194	1.0	2258	tags=25%, list=12%, signal=29%	
GOCC_FIBRILLAR_CENTER	GOCC_FIBRILLAR_CENTER		136	-0.30023178	-1.1062349	0.09791667	0.53458023	1.0	4032	tags=33%, list=21%, signal=42%	
GOCC_VESICLE_LUMEN	GOCC_VESICLE_LUMEN		249	-0.21577467	-1.1058935	0.28346458	0.53209627	1.0	3571	tags=22%, list=19%, signal=26%	
GOCC_MICROVILLUS_MEMBRANE	GOCC_MICROVILLUS_MEMBRANE		24	-0.38588133	-1.1039577	0.23014256	0.5332991	1.0	2961	tags=33%, list=16%, signal=40%	
GOCC_CONDENSED_CHROMOSOME	GOCC_CONDENSED_CHROMOSOME		250	-0.14352779	-1.1033888	0.29681274	0.53096575	1.0	5853	tags=31%, list=31%, signal=45%	
GOCC_BRUSH_BORDER_MEMBRANE	GOCC_BRUSH_BORDER_MEMBRANE		49	-0.34980774	-1.1032981	0.38372093	0.5278889	1.0	3774	tags=33%, list=20%, signal=41%	
GOCC_MULTIVESICULAR_BODY	GOCC_MULTIVESICULAR_BODY		50	-0.2850189	-1.0976079	0.10429448	0.5373621	1.0	3990	tags=32%, list=21%, signal=41%	
GOCC_TIGHT_JUNCTION	GOCC_TIGHT_JUNCTION		116	-0.27548087	-1.096597	0.09494949	0.5365442	1.0	5041	tags=39%, list=27%, signal=53%	
GOCC_CHAPERONE_COMPLEX	GOCC_CHAPERONE_COMPLEX		40	-0.32013008	-1.0926712	0.38123754	0.53959894	1.0	3707	tags=20%, list=20%, signal=25%	
GOCC_TELOMERASE_HOLOENZYME_COMPLEX	GOCC_TELOMERASE_HOLOENZYME_COMPLEX		22	-0.4319663	-1.0913084	0.30208334	0.53884494	1.0	7783	tags=77%, list=41%, signal=132%	
GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT	GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT		325	-0.21674244	-1.0909547	0.2964427	0.5362107	1.0	4140	tags=29%, list=22%, signal=36%	
GOCC_NEURON_PROJECTION_MEMBRANE	GOCC_NEURON_PROJECTION_MEMBRANE		39	-0.29821464	-1.0841384	0.17907445	0.5450798	1.0	2301	tags=26%, list=12%, signal=29%	
GOCC_INCLUSION_BODY	GOCC_INCLUSION_BODY		63	-0.23828174	-1.082675	0.30204082	0.5454832	1.0	5421	tags=43%, list=29%, signal=60%	
GOCC_VESICLE_COAT	GOCC_VESICLE_COAT		56	-0.27559233	-1.0774703	0.3095723	0.5522987	1.0	5851	tags=46%, list=31%, signal=67%	
GOCC_HETEROCHROMATIN	GOCC_HETEROCHROMATIN		78	-0.19898412	-1.0766217	0.29208925	0.550304	1.0	3634	tags=19%, list=19%, signal=24%	
GOCC_SECRETORY_GRANULE_MEMBRANE	GOCC_SECRETORY_GRANULE_MEMBRANE		246	-0.2282461	-1.0750924	0.29006085	0.5488485	1.0	4629	tags=33%, list=25%, signal=43%	
GOCC_PLASMA_MEMBRANE_RAFT	GOCC_PLASMA_MEMBRANE_RAFT		84	-0.32304257	-1.0743144	0.2964427	0.54890066	1.0	1442	tags=18%, list=8%, signal=19%	
GOCC_FLEMMING_BODY	GOCC_FLEMMING_BODY		35	-0.22423095	-1.0730002	0.30645162	0.547709	1.0	2337	tags=17%, list=12%, signal=20%	
GOCC_RNAI_EFFECTOR_COMPLEX	GOCC_RNAI_EFFECTOR_COMPLEX		99	-0.38972613	-1.0694933	0.29919678	0.54912263	1.0	2680	tags=24%, list=14%, signal=28%	
GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN		253	-0.2650283	-1.0664182	0.3030303	0.5528279	1.0	3906	tags=28%, list=21%, signal=34%	
GOCC_CELL_BODY	GOCC_CELL_BODY		421	-0.21364993	-1.0657253	0.298	0.5518141	1.0	3934	tags=28%, list=21%, signal=34%	
GOCC_EXORIBONUCLEASE_COMPLEX	GOCC_EXORIBONUCLEASE_COMPLEX		20	-0.25104988	-1.0656164	0.28	0.5492074	1.0	3649	tags=20%, list=19%, signal=25%	
GOCC_DESMOSOME	GOCC_DESMOSOME		22	-0.40469	-1.064724	0.4825462	0.54854906	1.0	5748	tags=41%, list=31%, signal=59%	
GOCC_BRUSH_BORDER	GOCC_BRUSH_BORDER		92	-0.31495366	-1.064503	0.4	0.54602915	1.0	3774	tags=32%, list=20%, signal=39%	
GOCC_PLATELET_ALPHA_GRANULE_LUMEN	GOCC_PLATELET_ALPHA_GRANULE_LUMEN		43	-0.29925224	-1.0643185	0.32172132	0.54373884	1.0	4548	tags=44%, list=24%, signal=58%	
GOCC_PROTEASOME_REGULATORY_PARTICLE	GOCC_PROTEASOME_REGULATORY_PARTICLE		19	-0.42232087	-1.0617412	0.29568788	0.54563206	1.0	6018	tags=53%, list=32%, signal=77%	
GOCC_CONDENSED_NUCLEAR_CHROMOSOME	GOCC_CONDENSED_NUCLEAR_CHROMOSOME		66	-0.25222254	-1.0610188	0.30532786	0.54432476	1.0	5853	tags=38%, list=31%, signal=55%	
GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX	GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX		126	-0.28915787	-1.0566986	0.32270917	0.55045754	1.0	1471	tags=17%, list=8%, signal=19%	
GOCC_NUCLEAR_OUTER_MEMBRANE	GOCC_NUCLEAR_OUTER_MEMBRANE		25	-0.31926304	-1.0510157	0.502008	0.55987126	1.0	4399	tags=40%, list=23%, signal=52%	
GOCC_SPECIFIC_GRANULE	GOCC_SPECIFIC_GRANULE		118	-0.24280378	-1.0501621	0.2962963	0.55980724	1.0	3387	tags=21%, list=18%, signal=26%	
GOCC_ENDOCYTIC_VESICLE	GOCC_ENDOCYTIC_VESICLE		272	-0.20693825	-1.0483395	0.2964427	0.56101954	1.0	3877	tags=26%, list=21%, signal=32%	
GOCC_OUTER_MEMBRANE	GOCC_OUTER_MEMBRANE		208	-0.17064686	-1.0472398	0.3148515	0.55954236	1.0	3986	tags=24%, list=21%, signal=30%	
GOCC_OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	GOCC_OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX		23	-0.30012655	-1.0469878	0.39520958	0.5567638	1.0	5645	tags=43%, list=30%, signal=62%	
GOCC_CALCIUM_CHANNEL_COMPLEX	GOCC_CALCIUM_CHANNEL_COMPLEX		63	-0.29125774	-1.0440689	0.2911153	0.5601048	1.0	1059	tags=19%, list=6%, signal=20%	
GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE	GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE		48	-0.35953313	-1.0400816	0.31440163	0.5636486	1.0	2844	tags=25%, list=15%, signal=29%	
GOCC_MEMBRANE_COAT	GOCC_MEMBRANE_COAT		86	-0.2104733	-1.0369314	0.30769232	0.566899	1.0	4668	tags=31%, list=25%, signal=42%	
GOCC_MYOFILAMENT	GOCC_MYOFILAMENT		24	-0.35452628	-1.0321716	0.31827113	0.5731663	1.0	3105	tags=33%, list=17%, signal=40%	
GOCC_MYELIN_SHEATH	GOCC_MYELIN_SHEATH		40	-0.27374157	-1.0316517	0.49896908	0.5713036	1.0	4480	tags=35%, list=24%, signal=46%	
GOCC_GABA_ERGIC_SYNAPSE	GOCC_GABA_ERGIC_SYNAPSE		42	-0.3023619	-1.0254966	0.19215687	0.58378094	1.0	1470	tags=17%, list=8%, signal=18%	
GOCC_CAJAL_BODY	GOCC_CAJAL_BODY		74	-0.2433589	-1.0210917	0.38663968	0.5884548	1.0	6282	tags=50%, list=33%, signal=75%	
GOCC_TERTIARY_GRANULE_LUMEN	GOCC_TERTIARY_GRANULE_LUMEN		39	-0.2933068	-1.0206839	0.4008097	0.588542	1.0	2221	tags=18%, list=12%, signal=20%	
GOCC_APICAL_JUNCTION_COMPLEX	GOCC_APICAL_JUNCTION_COMPLEX		135	-0.26180795	-1.0184188	0.38181818	0.58902526	1.0	5041	tags=39%, list=27%, signal=53%	
GOCC_PSEUDOPODIUM	GOCC_PSEUDOPODIUM		17	-0.31905594	-1.0147381	0.29761904	0.5915853	1.0	3505	tags=35%, list=19%, signal=43%	
GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME	GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME		30	-0.31196392	-1.0088428	0.50924027	0.5999471	1.0	5167	tags=30%, list=28%, signal=41%	
GOCC_COSTAMERE	GOCC_COSTAMERE		16	-0.41829792	-1.0059593	0.47083333	0.6033994	1.0	4936	tags=63%, list=26%, signal=85%	
GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION		362	-0.11899413	-1.002106	0.60678643	0.6085314	1.0	5503	tags=25%, list=29%, signal=35%	
GOCC_COP9_SIGNALOSOME	GOCC_COP9_SIGNALOSOME		15	-0.34981447	-1.0004677	0.41566265	0.61160845	1.0	3831	tags=27%, list=20%, signal=33%	
GOCC_CORTICAL_CYTOSKELETON	GOCC_CORTICAL_CYTOSKELETON		89	-0.24846199	-0.99994045	0.48406374	0.6095221	1.0	3922	tags=33%, list=21%, signal=41%	
GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE	GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE		71	-0.19119345	-0.99691606	0.2913386	0.61243695	1.0	6095	tags=39%, list=32%, signal=58%	
GOCC_TERMINAL_BOUTON	GOCC_TERMINAL_BOUTON		30	-0.28015667	-0.99630886	0.36605316	0.6105209	1.0	4940	tags=50%, list=26%, signal=68%	
GOCC_COATED_VESICLE	GOCC_COATED_VESICLE		257	-0.19016753	-0.9962442	0.4144869	0.6077376	1.0	4674	tags=28%, list=25%, signal=37%	
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS		131	-0.26667118	-0.9880549	0.5090909	0.6231375	1.0	3194	tags=24%, list=17%, signal=29%	
GOCC_PLATELET_ALPHA_GRANULE	GOCC_PLATELET_ALPHA_GRANULE		61	-0.27009678	-0.98619914	0.39558232	0.62337464	1.0	4548	tags=43%, list=24%, signal=56%	
GOCC_CHROMOSOME_CENTROMERIC_REGION	GOCC_CHROMOSOME_CENTROMERIC_REGION		233	-0.12805413	-0.9846398	0.38326848	0.6224871	1.0	4471	tags=21%, list=24%, signal=27%	
GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX		16	-0.35838202	-0.9780748	0.49501	0.63223624	1.0	6505	tags=56%, list=35%, signal=86%	
GOCC_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX	GOCC_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX		17	-0.2966433	-0.9708551	0.3960396	0.64339644	1.0	3947	tags=24%, list=21%, signal=30%	
GOCC_PROTEASOME_ACCESSORY_COMPLEX	GOCC_PROTEASOME_ACCESSORY_COMPLEX		23	-0.35314038	-0.96896285	0.49799198	0.6432365	1.0	6018	tags=43%, list=32%, signal=64%	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE		24	-0.28768462	-0.9676678	0.37821782	0.6438518	1.0	5417	tags=42%, list=29%, signal=58%	
GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX		25	-0.30864784	-0.9571739	0.49691993	0.663107	1.0	2713	tags=28%, list=14%, signal=33%	
GOCC_PHAGOPHORE_ASSEMBLY_SITE	GOCC_PHAGOPHORE_ASSEMBLY_SITE		36	-0.2282164	-0.95143455	0.49799198	0.67157567	1.0	4693	tags=36%, list=25%, signal=48%	
GOCC_TRANSPORT_VESICLE	GOCC_TRANSPORT_VESICLE		336	-0.18779603	-0.93709266	0.6970297	0.6947393	1.0	3934	tags=26%, list=21%, signal=33%	
GOCC_ENDOLYSOSOME_MEMBRANE	GOCC_ENDOLYSOSOME_MEMBRANE		18	-0.31840944	-0.93594223	0.696281	0.6935596	1.0	5017	tags=44%, list=27%, signal=61%	
GOCC_FILOPODIUM_MEMBRANE	GOCC_FILOPODIUM_MEMBRANE		15	-0.32128996	-0.9308491	0.5968992	0.6988033	1.0	3032	tags=33%, list=16%, signal=40%	
GOCC_U5_SNRNP	GOCC_U5_SNRNP		20	-0.27554938	-0.9296755	0.6108871	0.697722	1.0	13603	tags=100%, list=72%, signal=363%	
GOCC_NEURON_PROJECTION_TERMINUS	GOCC_NEURON_PROJECTION_TERMINUS		81	-0.24880438	-0.91143215	0.4831014	0.730387	1.0	4145	tags=36%, list=22%, signal=46%	
GOCC_IMMUNOLOGICAL_SYNAPSE	GOCC_IMMUNOLOGICAL_SYNAPSE		35	-0.23888226	-0.8839589	0.61336035	0.7829538	1.0	4079	tags=31%, list=22%, signal=40%	
GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT		31	-0.27126458	-0.88277113	0.39215687	0.7808647	1.0	7131	tags=45%, list=38%, signal=73%	
GOCC_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE		18	-0.23426625	-0.8747374	0.4950884	0.7939696	1.0	3635	tags=33%, list=19%, signal=41%	
GOCC_PHOTORECEPTOR_OUTER_SEGMENT	GOCC_PHOTORECEPTOR_OUTER_SEGMENT		62	-0.23506334	-0.872924	0.6836935	0.79443854	1.0	3812	tags=31%, list=20%, signal=38%	
GOCC_PROTEIN_DNA_COMPLEX	GOCC_PROTEIN_DNA_COMPLEX		177	-0.18476574	-0.8692226	0.5923695	0.7973578	1.0	6030	tags=38%, list=32%, signal=55%	
GOCC_MAIN_AXON	GOCC_MAIN_AXON		44	-0.22913384	-0.8534223	0.8028169	0.82542974	1.0	3458	tags=27%, list=18%, signal=33%	
GOCC_MITOCHONDRIAL_MATRIX	GOCC_MITOCHONDRIAL_MATRIX		451	-0.14365879	-0.8481081	0.6044177	0.8315212	1.0	5453	tags=26%, list=29%, signal=35%	
GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX		29	-0.21475773	-0.847843	0.68292683	0.82848084	1.0	7856	tags=69%, list=42%, signal=118%	
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT		56	-0.26984346	-0.8384393	0.4970297	0.8427877	1.0	8404	tags=63%, list=45%, signal=113%	
GOCC_GTPASE_COMPLEX	GOCC_GTPASE_COMPLEX		27	-0.21246351	-0.8264291	0.5851703	0.8560036	1.0	3289	tags=22%, list=18%, signal=27%	
GOCC_SYNAPTONEMAL_STRUCTURE	GOCC_SYNAPTONEMAL_STRUCTURE		25	-0.27651665	-0.80473447	0.7030303	0.8886266	1.0	3937	tags=24%, list=21%, signal=30%	
GOCC_ANAPHASE_PROMOTING_COMPLEX	GOCC_ANAPHASE_PROMOTING_COMPLEX		21	-0.21199909	-0.7978628	0.6873748	0.89417034	1.0	12406	tags=95%, list=66%, signal=281%	
GOCC_CATENIN_COMPLEX	GOCC_CATENIN_COMPLEX		17	-0.2889515	-0.79637307	0.80594057	0.8919703	1.0	3345	tags=29%, list=18%, signal=36%	
GOCC_KINETOCHORE_MICROTUBULE	GOCC_KINETOCHORE_MICROTUBULE		21	-0.18066	-0.7874558	0.7148515	0.8958051	1.0	342	tags=5%, list=2%, signal=5%	
GOCC_PLATELET_DENSE_GRANULE	GOCC_PLATELET_DENSE_GRANULE		16	-0.25744846	-0.7822064	0.89880955	0.8993646	1.0	5018	tags=50%, list=27%, signal=68%	
GOCC_GAMMA_TUBULIN_COMPLEX	GOCC_GAMMA_TUBULIN_COMPLEX		15	-0.17914844	-0.7747302	0.6988189	0.90673345	1.0	6429	tags=40%, list=34%, signal=61%	
GOCC_HETEROTRIMERIC_G_PROTEIN_COMPLEX	GOCC_HETEROTRIMERIC_G_PROTEIN_COMPLEX		21	-0.20458561	-0.74375874	0.6886228	0.93725	1.0	3289	tags=24%, list=18%, signal=29%	
GOCC_RIBOSOME	GOCC_RIBOSOME		208	-0.1902447	-0.73529726	0.4970297	0.9434386	1.0	8055	tags=53%, list=43%, signal=92%	
GOCC_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX	GOCC_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX		16	-0.27853435	-0.72683096	0.6909091	0.94749963	1.0	3131	tags=25%, list=17%, signal=30%	
GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_LARGE_RIBOSOMAL_SUBUNIT		112	-0.20051266	-0.7204282	0.500998	0.9518469	1.0	8217	tags=56%, list=44%, signal=99%	
GOCC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SMALL_RIBOSOMAL_SUBUNIT		71	-0.20761424	-0.71407986	0.4970297	0.95442134	1.0	8055	tags=52%, list=43%, signal=91%	
GOCC_RIBOSOMAL_SUBUNIT	GOCC_RIBOSOMAL_SUBUNIT		180	-0.19589895	-0.71127164	0.4970297	0.95307624	1.0	8244	tags=55%, list=44%, signal=97%	
GOCC_ORGANELLAR_RIBOSOME	GOCC_ORGANELLAR_RIBOSOME		88	-0.18757977	-0.7094952	0.49506903	0.9512085	1.0	6570	tags=36%, list=35%, signal=56%	
GOCC_ENDONUCLEASE_COMPLEX	GOCC_ENDONUCLEASE_COMPLEX		37	-0.13898815	-0.7011492	0.7928994	0.95660657	1.0	7419	tags=43%, list=40%, signal=71%	
GOCC_ORGANELLE_ENVELOPE_LUMEN	GOCC_ORGANELLE_ENVELOPE_LUMEN		89	-0.13514829	-0.69988114	0.7941176	0.9535374	1.0	2942	tags=11%, list=16%, signal=13%	
GOCC_ENDOPLASMIC_RETICULUM_EXIT_SITE	GOCC_ENDOPLASMIC_RETICULUM_EXIT_SITE		27	-0.22052541	-0.69674295	0.5925197	0.95209926	1.0	5851	tags=41%, list=31%, signal=59%	
GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX	GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX		15	-0.27124646	-0.69107026	0.6984733	0.9520649	1.0	787	tags=13%, list=4%, signal=14%	
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT		56	-0.19021712	-0.6897	0.50401604	0.9492747	1.0	6065	tags=36%, list=32%, signal=53%	
GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX	GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX		19	-0.14510629	-0.6874331	0.89591837	0.9473143	1.0	2434	tags=11%, list=13%, signal=12%	
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX	GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX		118	-0.116476014	-0.6796021	0.7992126	0.9520247	1.0	6664	tags=36%, list=36%, signal=56%	
GOCC_SMN_SM_PROTEIN_COMPLEX	GOCC_SMN_SM_PROTEIN_COMPLEX		18	-0.2112	-0.676014	0.80473375	0.94997686	1.0	14809	tags=100%, list=79%, signal=474%	
GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME		96	-0.2021233	-0.66218626	0.6039604	0.9550542	1.0	8404	tags=61%, list=45%, signal=111%	
GOCC_U1_SNRNP	GOCC_U1_SNRNP		24	-0.23682246	-0.6523429	0.8990099	0.9588529	1.0	14330	tags=100%, list=76%, signal=422%	
GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE	GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE		15	-0.25824496	-0.6176207	0.7980198	0.9722925	1.0	3984	tags=27%, list=21%, signal=34%	
GOCC_U12_TYPE_SPLICEOSOMAL_COMPLEX	GOCC_U12_TYPE_SPLICEOSOMAL_COMPLEX		27	-0.1580018	-0.6018666	0.8012048	0.97687066	1.0	6060	tags=37%, list=32%, signal=55%	
GOCC_SPECIFIC_GRANULE_LUMEN	GOCC_SPECIFIC_GRANULE_LUMEN		41	-0.14840557	-0.5930268	0.89440995	0.97644657	1.0	3387	tags=15%, list=18%, signal=18%	
GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX	GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX		292	-0.13200615	-0.5825449	0.6901961	0.9786035	1.0	5829	tags=28%, list=31%, signal=40%	
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT		39	-0.18098298	-0.54800814	0.6990099	0.984062	1.0	8336	tags=59%, list=44%, signal=106%	
GOCC_OXIDOREDUCTASE_COMPLEX	GOCC_OXIDOREDUCTASE_COMPLEX		119	-0.10463887	-0.49245328	0.898	0.9921125	1.0	5453	tags=24%, list=29%, signal=33%	
GOCC_NADH_DEHYDROGENASE_COMPLEX	GOCC_NADH_DEHYDROGENASE_COMPLEX		49	-0.10860623	-0.4235873	0.9	0.99476945	1.0	16736	tags=100%, list=89%, signal=921%	
